t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11342.0,10.0,0.0,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
0.25,11340.745730862403,10.9417691375969,0.3125,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
0.5,11339.373490296111,11.972079418338353,0.6544302855499031,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
0.75,11337.872217059414,13.099225173212995,1.0285577673729767,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
1.0,11336.22981962148,14.332271824483374,1.4379085540358827,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
1.25,11334.433081545296,15.681126406152638,1.885792048550988,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
1.5,11332.467558447948,17.156614303308118,2.375827248743258,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
1.75,11330.317465841606,18.770562712671847,2.911971445721637,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
2.0,11327.965557111695,20.535891357812027,3.498551530492632,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
2.25,11325.39299084114,22.46671102343649,4.140298135424258,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
2.5,11322.579186641684,24.578430503409646,4.842382854906648,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
2.75,11319.501668606,26.887872585860745,5.610458808138199,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
3.0,11316.135895448508,29.41339972504577,6.450704826446348,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
3.25,11312.455076359822,32.17505007232334,7.369873567854028,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
3.5,11308.429971561114,35.19468455627088,8.375343882614132,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
3.75,11304.028676512156,38.49614571284551,9.475177774997597,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
4.0,11299.216388703026,42.10542896844976,10.67818232852402,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,10.0,11352.0
