t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11350.0,2.0,0.0,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
0.25,11349.802909729564,2.1345902704369273,0.0625,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
0.5,11349.592559895471,2.278234158579653,0.12920594595115398,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
0.75,11349.368059061631,2.4315401749637724,0.20040076340676813,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
1.0,11349.128455947573,2.595157658554167,0.276386393874386,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
1.25,11348.87273542298,2.769779506318525,0.35748507070420377,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
1.5,11348.59981423581,2.956145083915797,0.44404068027665766,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
1.75,11348.308536456527,3.1550433293259075,0.5364202141490263,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
2.0,11347.997668619819,3.367316061992455,0.6350153181904609,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
2.25,11347.665894544036,3.5938615108387055,0.7402439451277251,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
2.5,11347.31180980731,3.8356380753509045,0.8525521173414347,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
2.75,11346.933915858002,4.093668334803679,0.9724158071961504,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
3.0,11346.530613735711,4.369043321632059,1.1003429426587654,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
3.25,11346.100197377607,4.662927075935244,1.2368755464597672,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
3.5,11345.64084648329,4.976561499130557,1.3825920175827435,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
3.75,11345.150618909709,5.311271525863729,1.5381095644305733,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
4.0,11344.627442565965,5.6684706344253515,1.704086799613815,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
4.25,11344.06910677594,6.049666717124479,1.8812265069396072,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
4.5,11343.473253074824,6.4564683333301085,2.070278591849747,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
4.75,11342.837365403528,6.890591369210522,2.272043227266313,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
5.0,11342.15875966287,7.353866129579888,2.487374207554142,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
5.25,11341.4345725872,7.848244888701142,2.7171825241035132,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
5.5,11340.661749894736,8.375809928393732,2.962440176875424,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
5.75,11339.837033669515,8.938782093353266,3.2241842371377283,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
6.0,11338.956948927245,9.539529895205831,3.503521177555018,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
6.25,11338.017789314736,10.180579198490065,3.8016314867802,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
6.5,11337.01560188979,10.864623523481525,4.119774586733015,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
6.75,11335.946170925621,11.594535002541594,4.459294071841812,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
7.0,11334.805000680852,12.373376028480973,4.821623290671237,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
7.25,11333.587297073174,13.204411635267903,5.208291291561268,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
7.5,11332.287948191566,14.091122653273954,5.62092915516339,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
7.75,11330.901503578802,15.037219683123594,6.061276738078201,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
8.0,11329.422152212745,16.046657934083424,6.531189853175813,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
8.25,11327.843699111612,17.12365297477564,7.03264791361592,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
8.5,11326.15954048512,18.272697445807292,7.567762069077658,0.95,1.0,1.0,0.39424999999999993,0.125,9.5,0.041499999999999995,2.0,11352.0
