t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11252.0,100.0,0.0,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
0.25,11241.25363129845,107.46511870155038,3.28125,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
0.5,11229.716063055583,115.47648773702394,6.8074492073946224,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
0.75,11217.33111027639,124.07236826234657,10.59652146126572,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
1.0,11204.038917694887,133.2934362602416,14.667646044873967,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
1.25,11189.775769776741,143.18289330109795,19.041336922163147,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
1.5,11174.473898959403,153.78657543199446,23.739525608605422,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
1.75,11158.061293682045,165.1530587029895,28.78564761496774,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
2.0,11140.4615080712,177.33375957514286,34.20473235365958,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
2.25,11121.593475501038,190.38302815924482,40.02349633971895,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
2.5,11101.371328642346,204.3582319064619,46.27043945119417,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
2.75,11079.70422905323,219.31982701114788,52.975943935624954,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
3.0,11056.496209848898,235.33141439167753,60.17237575942824,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
3.25,11031.646035517815,252.45977668803408,67.89418779415516,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
3.5,11005.047083526362,270.7748922569113,76.17802421673127,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
3.75,10976.587252971389,290.349921659704,85.06282536891118,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
4.0,10946.148906195353,311.26116163128086,94.58993217337022,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
4.25,10913.608849965098,333.58796099550955,104.80318903939661,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
4.5,10878.838363522858,357.4125924675834,115.74904400956177,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
4.75,10841.703281533097,382.820073767003,127.47664469990436,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
5.0,10802.064140653467,409.8979309761527,140.03792837038415,0.95,1.1,1.05,0.433675,0.13125,9.5,0.045649999999999996,100.0,11352.0
