t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
0.25,10794.72336482558,541.6516351744186,15.625,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
0.5,10733.00288652955,586.4454998712484,32.55161359920058,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
0.75,10666.560287653625,634.5616768761972,50.878035470177096,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
1.0,10595.111323040423,686.1805890870186,70.70808787255825,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
1.25,10518.36781281878,741.4809558996918,92.15123128152759,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
1.5,10436.040097825588,800.6373910210193,115.32251115339295,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
1.75,10347.839949651632,863.8176207255683,140.3424296227998,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
2.0,10253.48396113855,931.1793085909766,167.33673027047382,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
2.25,10152.697434006594,1002.8664823294662,196.43608366394184,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
2.5,10045.218767985438,1079.0055707778258,227.77566123673768,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
2.75,9930.804340060175,1159.7010746162828,261.49458532354475,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
3.0,9809.233843073462,1245.030913021236,297.7352439053036,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
3.25,9680.316029980759,1335.041510082026,336.6424599372172,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
3.5,9543.894783840533,1429.742709032189,378.36250712728054,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
3.75,9399.855404768887,1529.10262844658,423.04196678453644,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
4.0,9248.13097462086,1633.042601455651,470.8264239234921,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
4.25,9088.708629530092,1741.4323652509306,521.8590052189812,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
4.5,8921.635541529924,1854.085691837008,576.2787666330728,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
4.75,8747.024385572444,1970.7566699245817,634.2189445029793,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
5.0,8565.05804993348,2091.1368596284024,695.8050904381225,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
5.25,8375.993338949189,2214.853543749305,761.1531173015101,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
5.5,8180.163419881953,2341.469289574375,830.3672905436758,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
5.75,7977.978782679623,2470.4830114775064,903.5382058428751,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
6.0,7769.926513980485,2601.3326860679726,980.7407999515472,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
6.25,7556.567735399016,2733.3998182098176,1062.0324463911713,1.1,1.05,1.0,0.47932499999999995,0.125,11.0,0.043574999999999996,500.0,11352.0
