t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11342.0,10.0,0.0,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
0.25,11340.916767562985,10.786357437015504,0.296875,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
0.5,11339.748465928506,11.63443908508376,0.6170949864113977,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
0.75,11338.48843593012,12.549071673131879,0.9624923967498218,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
1.0,11337.1295006474,13.53545639055653,1.3350429620459243,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
1.25,11335.663925726038,14.599197450324015,1.7368768236405714,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
1.5,11334.083376751314,15.746332750740224,2.1702904979470654,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
1.75,11332.378873471702,16.983366776815096,2.6377597514846656,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
2.0,11330.540740657982,18.317305889347963,3.1419534526713635,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
2.25,11328.558555371725,19.755696157014487,3.6857484712613813,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
2.5,11326.421090405334,21.30666389374426,4.272245700922749,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
2.75,11324.116253644312,22.978959070420593,4.904787285268282,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
3.0,11321.631023091064,24.782001776264554,5.586975132671393,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
3.25,11318.951377278587,26.72593191100908,6.3226908104042465,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
3.5,11316.062220792071,28.821662293916074,7.116116914012329,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
3.75,11312.947304607045,31.080935379590947,7.971760013362962,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
4.0,11309.589140944445,33.51638377310993,8.894475282444569,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
4.25,11305.968912336442,36.141594737848216,9.88949292570877,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
4.5,11302.066374592336,38.97117888817437,10.96244651948864,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
4.75,11297.859753351886,42.0208432553819,12.119403392731318,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
5.0,11293.325633914814,45.307468908309154,13.366897176875469,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
5.25,11288.438844040496,48.84919329941131,14.711962660090897,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
5.5,11283.17232942198,52.66549749185213,16.162173086167172,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
5.75,11277.497021554414,56.77729840262661,17.725680042956533,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
6.0,11271.38169774088,61.20704616983189,19.41125608928451,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
6.25,11264.792833009686,65.97882671786012,21.228340272451394,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
6.5,11257.69444375813,71.11846955122961,23.187086690637866,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
6.75,11250.047922989987,76.65366075457113,25.298416255439996,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
7.0,11241.811867079568,82.6140611113386,27.574071809091325,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,10.0,11352.0
