t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11252.0,100.0,0.0,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
0.25,11241.819229651162,107.0557703488372,3.125,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
0.5,11230.929988996351,114.59951818024768,6.4704928234011625,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
0.75,11219.284722564727,122.66354966873972,10.051727766533903,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
1.0,11206.83293750242,131.28209880389898,13.88496369368202,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
1.25,11193.521059570152,140.49141114854513,17.987529281303864,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
1.5,11179.292287812317,150.32982630798784,22.3778858796959,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
1.75,11164.086448935122,160.83785811305765,27.07569295182052,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
2.0,11147.839852630374,172.0582713517738,32.10187601785357,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
2.25,11130.485149304315,184.03615369809006,37.4786969975965,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
2.5,11111.951191919059,196.81898128028084,43.22982680066181,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
2.75,11092.162903928733,210.45667610559903,49.38041996567059,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
3.0,11071.041155594427,225.00165331160446,55.95719109397056,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
3.25,11048.502651291792,240.5088559482513,62.9884927599582,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
3.5,11024.459830782407,257.0357747092525,70.50439450834105,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
3.75,10998.820787804003,274.64244972799287,78.5367624680052,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
4.0,10971.489209743133,293.3914512348628,87.11933902200497,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
4.25,10942.3643425839,313.3478355430063,96.28782187309443,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
4.5,10911.340985773018,334.57907249316804,106.07994173381337,0.9,1.1,1.0,0.41084999999999994,0.125,9.0,0.045649999999999996,100.0,11352.0
