t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11350.0,2.0,0.0,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
0.25,11349.79461119186,2.136638808139535,0.06875,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
0.5,11349.575194313371,2.2826087275995888,0.1421969590297965,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
0.75,11349.340791943861,2.43854642209703,0.2206616340410324,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
1.0,11349.090381416938,2.6051319157617643,0.3044866673006178,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
1.25,11348.822870388074,2.783091535020318,0.3940380769049284,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
1.5,11348.537092103084,2.9732010484928204,0.4897068484212519,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
1.75,11348.231800347528,3.1762890180066226,0.5919106344631926,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
2.0,11347.905664055876,3.393240374664829,0.7010955694571702,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
2.25,11347.55726155787,3.6250002347916617,0.8177382073362738,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
2.5,11347.185074438079,3.872577971510935,0.9423475904072371,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
2.75,11346.787480983117,4.137051558701137,1.0754674581779256,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
3.0,11346.362749189375,4.419572205112736,1.2176786055082771,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
3.25,11345.909029302404,4.72136929753239,1.3696014000590275,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
3.5,11345.424345857296,5.0437556730366335,1.5318984696617035,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
3.75,11344.906589187476,5.388133241596093,1.7052775709223378,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
4.0,11344.35350636732,5.755998981571929,1.8904946511022036,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
4.25,11343.76269155191,6.148951331990325,2.088357116093739,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
4.5,11343.131575674974,6.568697006889497,2.2997273181309064,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
4.75,11342.457415463743,7.017058258507416,2.525526277742733,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
5.0,11341.737281726997,7.495980617617524,2.7667376553789254,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
5.25,11340.96804686996,8.007541140923621,3.024411989109528,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
5.5,11340.146371587072,8.553957197092803,3.299671215828777,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
5.75,11339.26869068078,9.137595824734868,3.593713494478842,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
6.0,11338.331197951615,9.7609836974251,3.907818350954103,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
6.25,11337.32983010173,10.426817732710699,4.243352165553091,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
6.5,11336.260249590945,11.137976383934001,4.601774025115021,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
6.75,11335.11782638104,11.897531655640934,4.984641963312752,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
7.0,11333.897618500707,12.708761885312118,5.393619613975409,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
7.25,11332.594351360065,13.57516533614557,5.830483303783013,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
7.5,11331.20239574016,14.500474647620667,6.297129612213017,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
7.75,11329.715744379202,15.488672192566398,6.795583428224978,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
8.0,11328.127987073725,16.54400639142339,7.328006534844448,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
8.25,11326.432284209139,17.67100903630511,7.896706754549627,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
8.5,11324.621338630519,18.874513679301167,8.504147690172616,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
8.75,11322.687365760903,20.15967514119194,9.152959097898593,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
9.0,11320.622061870796,21.531990198320134,9.845947930877067,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
9.25,11318.416570399302,22.997319506746233,10.586110093944322,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
9.5,11316.061446224056,24.56191082394896,11.376642951988725,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
9.75,11313.546617774273,26.232423589157694,12.22095863656197,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
10.0,11310.861346878703,28.015954923851297,13.122698197439266,0.9,1.1,1.1,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.0,11352.0
