t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11350.0,2.0,0.0,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
0.25,11349.760379723837,2.1708702761627907,0.06875,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
0.5,11349.50029294734,2.3563333869167735,0.14337366574309596,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
0.75,11349.21799274828,2.557634625800727,0.22437262591836005,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
1.0,11348.911583303458,2.776125380361536,0.31229131618026007,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
1.25,11348.579007233993,3.0132721398756486,0.4077206261301879,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
1.5,11348.218031881745,3.270666262316,0.5113018559384133,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
1.75,11347.826234427723,3.550034563570284,0.6237310087055258,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
2.0,11347.400985756203,3.8532507969672913,0.7457634468282544,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
2.25,11346.939432960433,4.182348096591489,0.878218942974005,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
2.5,11346.438480377521,4.53953246368352,1.0219871587943374,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
2.75,11345.894769031109,4.927197381657347,1.1780335872334584,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
3.0,11345.304654350837,5.347939651934421,1.3474059972279298,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
3.25,11344.664182027314,5.804576549922179,1.5312414227631754,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
3.5,11343.969061850266,6.300164408067399,1.7307737416667504,1.05,1.1,1.1,0.47932499999999995,0.1375,10.5,0.045649999999999996,2.0,11352.0
