t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.94857312086,1.0308435458074046,0.020583333333333332
0.5,7209.895560432544,1.062638037805659,0.04180152965120241
0.75,7209.840913066202,1.0954127712022437,0.06367416259603556
1.0,7209.784580648997,1.1291979422000331,0.08622140880328175
1.25,7209.726511257938,1.1640246756150892,0.1094640664468991
1.5,7209.666651372311,1.1999250533351788,0.13342357435330968
1.75,7209.604945824654,1.2369321436442444,0.15812203170112543
2.0,7209.541337750236,1.2750800314387847,0.18358221832446947
2.25,7209.475768534999,1.314403849362863,0.2098276156382511
2.5,7209.408177761907,1.354939809889228,0.23688242820430339
2.75,7209.338503155667,1.3967252383748332,0.26477160595785665
3.0,7209.266680525766,1.439798607119849,0.2935208671144053
3.25,7209.192643707763,1.4841995704601085,0.32315672177762217
3.5,7209.116324502807,1.5299690009237803,0.3537064962695927
3.75,7209.037652615311,1.5771490264839458,0.38519835820527387
4.0,7208.9565555887275,1.6257830689396666,0.4176613423337351
4.25,7208.872958739373,1.6759158834590524,0.45112537716940987
4.5,7208.786785088245,1.727593599318794,0.48562131243727535
4.75,7208.697955290769,1.7808637618756047,0.5211809473565872
5.0,7208.606387564407,1.8357753758060094,0.5578370597885267
5.25,7208.511997614076,1.8923789496519559,0.595623436273867
5.5,7208.414698555303,1.9507265417107678,0.6345749029875365
5.75,7208.314400835055,2.010871807309041,0.6747273576377498
6.0,7208.211012150162,2.0728700475011888,0.7161178023381942
6.25,7208.104437363284,2.136778259234477,0.7587843774825936
6.5,7207.994578416326,2.20265518702354,0.8027663966518366
6.75,7207.881334241238,2.270561376178566,0.8481043825847377
7.0,7207.764600668124,2.340559227632549,0.8948401042444132
7.25,7207.644270330574,2.4127130544142465,0.9430166150131831
7.5,7207.520232568137,2.4870891398147577,0.9926782920498763
7.75,7207.39237332586,2.563755797296933,1.0438708768443967
8.0,7207.260575050797,2.6427834321981596,1.0966415170054253
8.25,7207.124716585405,2.7242446052784226,1.1510388093181707
8.5,7206.984673057725,2.80821409816693,1.2071128441101515
8.75,7206.840315768276,2.8947689807620125,1.2649152509640875
9.0,7206.691512073544,2.9839886806404494,1.3244992458181055
9.25,7206.538125265974,3.075955054533858,1.3859196794946214
9.5,7206.38001445037,3.170752461931281,1.4492330877004433
9.75,7206.217034416592,3.2684678408686567,1.5144977425418622
10.0,7206.049035508435,3.36919078596741,1.581773705599742
10.25,7205.875863488605,3.473013628786011,1.6511228826109046
10.5,7205.697359399649,3.5800315205499675,1.7226090798034166
10.75,7205.51335942074,3.6903425173273705,1.7962980619347368
11.0,7205.3236947202,3.8040476677188066,1.8722576120830585
11.25,7205.128191303626,3.9212511031321475,1.950557593243604
11.5,7204.926669857505,4.042060130714479,2.0312700117830738
11.75,7204.71894558818,4.1665853290151915,2.114469082806947
12.0,7204.50482805605,4.294940646456054,2.2002312974958427
12.25,7204.284121004847,4.427243502685895,2.28863549246873
12.5,7204.05662218587,4.563614892899381,2.379762921232348
12.75,7203.822123177022,4.704179495201216,2.4736973277778604
13.0,7203.580409196515,4.849065781099009,2.570525022387419
13.25,7203.3312589110765,4.998406129209931,2.6703349597150403
13.5,7203.074444238525,5.152336942268223,2.7732188192079446
13.75,7202.809730144542,5.310998767522559,2.879271087936299
14.0,7202.5368744334855,5.474536420614225,2.988589145901138
14.25,7202.25562753308,5.643099113029027,3.1012733538921142
14.5,7201.965732272814,5.816840583217858,3.2174271439686284
14.75,7201.666923655878,5.995919231482785,3.3371571126398627
15.0,7201.358928624452,6.180498258727561,3.460573116821217
15.25,7201.041465818181,6.370745809173427,3.5877883726466924
15.5,7200.714245325639,6.566835117143054,3.7189195572188454
15.75,7200.3769684286035,6.768944658017475,3.8540869133800397
16.0,7200.029327338937,6.9772583034728255,3.9934143575908996
16.25,7199.671004927891,7.191965481105641,4.137029591004048
16.5,7199.30167444762,7.413261338557423,4.285064213823473
16.75,7198.920999244708,7.641346912251086,4.4376538430421135
17.0,7198.528632465494,7.876429300853764,4.5949382336526154
17.25,7198.12421675299,8.118721843582312,4.757061403428522
17.5,7197.707383935155,8.36844430346961,4.924171761375591
17.75,7197.277754704333,8.62582305571155,5.0964222399553405
18.0,7196.834938287599,8.891091281216232,5.273970431185403
18.25,7196.378532107798,9.164489165478551,5.45697872672377
18.5,7195.908121435048,9.446264102904852,5.645614462046537
18.75,7195.423279028454,9.736670906713812,5.8400500648313285
19.0,7194.923564767797,10.035972024541048,6.040463207661188
19.25,7194.408525274956,10.34443775987619,6.247036965166324
19.5,7193.8776935248125,10.662346499462293,6.459959975723776
19.75,7193.330588445372,10.989984946788434,6.6794266078377085
