t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.943430432945,1.0327362337214785,0.023833333333333335
0.5,7209.885009449696,1.0665436700673463,0.048446880237028575
0.75,7209.824676498286,1.1014573306738034,0.07386617104030033
1.0,7209.76236904911,1.1375133801357653,0.10011757075469264
1.25,7209.698022530512,1.1747491631730853,0.12722830631459506
1.5,7209.631570262301,1.213203242996325,0.1552264947035536
1.75,7209.562943387095,1.2529154409101932,0.18414117199496602
2.0,7209.49207079947,1.2939268771939334,0.21400232333665897
2.25,7209.418879072791,1.3362800132991546,0.24484091390978105
2.5,7209.3432923837,1.380018695406827,0.2766889208934109
2.75,7209.265232434146,1.4251881993864475,0.30957936646727363
3.0,7209.184618370912,1.4718352772016794,0.343546351885984
3.25,7209.101366702533,1.5200082048081194,0.3786250926592907
3.5,7209.015391213536,1.5697568315902268,0.4148519548738842
3.75,7208.92660287592,1.6211326313858654,0.45226449269345126
4.0,7208.834909757777,1.6741887551483683,0.4909014870748144
4.25,7208.7402169289635,1.7289800852975346,0.5308029857391838
4.5,7208.642426363749,1.7855632918124977,0.5720103444387751
4.75,7208.541436840319,1.8439968901209882,0.6145662695603062
5.0,7208.437143837051,1.9043413008411294,0.6585148621081898
5.25,7208.329439425455,1.9666589114335655,0.70390166311157
5.5,7208.218212159676,2.031014139823425,0.7507737005007367
5.75,7208.103346962447,2.09747350005337,0.7991795374998616
6.0,7207.984725007385,2.166105670030768,0.8491693225844669
6.25,7207.862223597514,2.2369815614338657,0.9007948410535335
6.5,7207.73571603989,2.310174391843716,0.9541095682677073
6.75,7207.605071516224,2.385759759170541,1.0091687246066492
7.0,7207.470154949356,2.463815718445177,1.0660293322002137
7.25,7207.330826865463,2.544422861048282,1.1247502734898238
7.5,7207.186943251871,2.6276643964520248,1.1853923516781413
7.75,7207.038355410323,2.7136262365511117,1.2480183531269144
8.0,7206.884909805574,2.8023970826621483,1.312693111764716
8.25,7206.726447909161,2.8940685152725467,1.3794835755681638
