t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
0.25,10797.45082364341,538.1429263565891,16.40625,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
0.5,10739.03543386332,578.900501365604,34.06406477107558,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
0.75,10676.535780430877,622.404982096989,53.059237472134456,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
1.0,10609.730340497981,668.7877585548272,73.4819009471919,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
1.25,10538.395602709306,718.177898015922,95.42649927477217,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
1.5,10462.307817752868,770.7004706937138,118.9917115534196,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
1.75,10381.245031724062,826.4746475278828,144.28032074805708,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
2.0,10294.989414746704,885.6115651332315,171.39902012006573,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
2.25,10203.329891956517,948.211958442484,200.4581496009999,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
2.5,10106.065077056153,1014.3635684564542,231.5713544873939,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
2.75,10003.006500085088,1084.138340837542,264.8551590773713,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
3.0,9893.982110763101,1157.5894408507966,300.4284483861031,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
3.25,9778.840026798827,1234.7481212871533,338.4118519140199,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
3.5,9657.452483052344,1315.6204923039022,378.92702464375463,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
3.75,9529.719922686203,1400.1842552663206,422.0958220474764,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
4.0,9395.575155873465,1488.385476203133,468.03936792340255,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
4.25,9254.987495866937,1580.1354877717458,516.8770163613178,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
4.5,9107.96676705982,1675.3080208863526,568.7252120538283,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
4.75,8954.567066037267,1773.7366774735722,623.6962564891617,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
5.0,8794.890145617941,1875.212863163297,681.8969912187632,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
5.25,8629.088284681993,1979.484302026699,743.4274132913089,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
5.5,8457.366504349213,2086.254253699228,808.37924195156,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
5.75,8279.98399488728,2195.1815454616562,876.8344596510658,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
6.0,8097.254628466441,2305.8815174220335,948.8638541115264,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
6.25,7909.546451075431,2417.9279575226337,1024.525591401937,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
6.5,7717.280072669851,2530.856074822003,1103.8638525081483,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
6.75,7520.925907492937,2644.1665250438195,1186.9075674632452,1.0,1.1,1.05,0.45649999999999996,0.13125,10.0,0.045649999999999996,500.0,11352.0
