t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
0.25,11346.481478483967,5.362271516032417,0.15625,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
0.5,11345.925413264353,5.7507657507717695,0.323820984876013,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
0.75,11345.32909058773,6.167376997683783,0.5035324145876308,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
1.0,11344.689601235837,6.614135818398871,0.6962629457652489,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
1.25,11344.00382655068,7.093218759232089,0.9029546900902137,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
1.5,11343.268423476107,7.606958747577203,1.1246177763162164,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
1.75,11342.479808549037,8.157856213786246,1.362335237178004,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
2.0,11341.634140769236,8.748590986905361,1.6172682438588242,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
2.25,11340.727303272284,9.382035015516546,1.8906617121996168,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
2.5,11339.754883725636,10.061265967929842,2.183850306434509,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
2.75,11338.712153362992,10.789581769076555,2.4982648679323165,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
3.0,11337.594044567122,11.57051613466399,2.8354392982159586,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
3.25,11336.395126906122,12.407855166455734,3.1970179274242083,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
3.5,11335.1095815227,13.305655075925674,3.58476340137595,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
3.75,11333.731173770522,14.268261106981422,4.000565122498627,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
4.0,11332.253223985968,15.300327731942351,4.446448282091796,1.0,1.0,1.0,0.4149999999999999,0.125,10.0,0.041499999999999995,5.0,11352.0
