t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11351.0,1.0,0.0,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
0.25,11350.90144618239,1.0657413176092319,0.0328125,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
0.5,11350.796414218892,1.1358036441229935,0.06778213698405292,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
0.75,11350.684478441368,1.2104708645736428,0.10505069405683864,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
1.0,11350.565185232623,1.2900454980757994,0.1447692693006613,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
1.25,11350.438051194118,1.374849918674473,0.1870988872062735,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
1.5,11350.302561193967,1.4652276558690378,0.23221115016277963,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
1.75,11350.158166287407,1.5615447799706914,0.2802889326209824,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
2.0,11350.004281501506,1.664191377779149,0.3315271207137707,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
2.25,11349.840283475289,1.773583124412518,0.38613340029714904,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
2.5,11349.665507945938,1.8901629574936893,0.4443290965669348,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
2.75,11349.4792470711,2.01440286028835,0.5063500686096964,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
3.0,11349.28074657673,2.1468057608050586,0.5724476624629079,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
3.25,11349.0692027192,2.2879075543080076,0.6428897264893239,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
3.5,11348.843759049723,2.438279257159405,0.7179616931150553,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
3.75,11348.603502968355,2.598529300402202,0.7979677312405983,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
4.0,11348.347462054071,2.769305972016532,0.8832319739100455,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
4.25,11348.074600156544,2.9513000173361377,0.974099826116838,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
4.5,11347.783813234366,3.145247407695668,1.07093935793568,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
4.75,11347.473924923499,3.3519322879975033,1.174142788500694,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
5.0,11347.143681818758,3.5721901145391817,1.284128066700612,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
5.25,11346.791748450032,3.806910995130999,1.401340554833929,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
5.5,11346.416701933877,4.057043244259476,1.526254821861665,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
5.75,11346.017026279866,4.323597166817462,1.659376553313929,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
6.0,11345.591106329919,4.607649084727199,1.801244585350127,0.95,1.0,1.05,0.39424999999999993,0.13125,9.5,0.041499999999999995,1.0,11352.0
