t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11252.0,100.0,0.0,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
0.25,11240.662323929704,108.36892607029598,2.96875,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
0.5,11228.38818620199,117.42586130529794,6.1859524927119125,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
0.75,11215.102759917023,127.22520733276392,9.672032750212946,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
1.0,11200.725678054892,137.8252908522025,13.449031092904374,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
1.25,11185.17070011311,149.2885804718096,17.540719415079135,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
1.5,11168.345372629508,161.681903222655,21.972724147835983,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
1.75,11150.15068643863,175.07665791161068,26.772655649758555,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
2.0,11130.480734202813,189.54902186567685,31.970243931509497,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
2.25,11109.22237255533,205.18014692652196,37.59748051814678,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
2.5,11086.254894100579,222.05633976939308,43.6887661300279,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
2.75,11061.449715542585,240.26922074048372,50.281063716931754,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
3.0,11034.670089363652,259.91585442868467,57.41405620766486,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,100.0,11352.0
