t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.953587241575,1.0225794250911826,0.023833333333333335
0.5,7209.906126815266,1.0456683751019937,0.04820480963133986
0.75,7209.857595093465,1.0692783339634169,0.07312657257127071
1.0,7209.8079679166685,1.0934210437996867,0.09861103953073215
1.25,7209.757220581553,1.1181085107041215,0.12467090774129136
1.5,7209.705327828776,1.14335301064283,0.1513191605797396
1.75,7209.65226383051,1.1691670954890614,0.1785690740000604
2.0,7209.598002177699,1.1955635991910267,0.20643422310921636
2.25,7209.542515867033,1.2225556440760763,0.23492848888993584
2.5,7209.485777287631,1.2501566472941776,0.26406606507374897
2.75,7209.427758207428,1.2783803274036984,0.29386146516759354
3.0,7209.36842975926,1.3072407111025628,0.3243295296373817
3.25,7209.30776242664,1.3367521401079077,0.3554854332519928
3.5,7209.245726029221,1.3669292781874316,0.3873446925912312
3.75,7209.182289707933,1.397787118345696,0.419923173721365
4.0,7209.117421909789,1.4293409901686986,0.4532371000419374
4.25,7209.0510903723625,1.4616065673301117,0.4873030603076247
4.5,7208.983262107909,1.4945998752626417,0.5221380168289924
4.75,7208.913903387146,1.5283372989980402,0.5577593138560853
5.0,7208.842979722672,1.5628355911793612,0.594184686148872
5.25,7208.770455852012,1.598111880249139,0.6314322677386468
5.5,7208.696295720298,1.6341836788172237,0.6695206008845846
5.75,7208.620462462558,1.671068892212097,0.7084686452297285
6.0,7208.5429183856195,1.7087858272195569,0.7482957871607835
6.25,7208.463624949611,1.7473532010127393,0.7890218493761829
6.5,7208.382542749055,1.7867901502775263,0.8306671006669866
6.75,7208.299631493546,1.8271162405374626,0.8732522659152676
7.0,7208.214849988002,1.8683514756823871,0.9167985363147438
7.25,7208.128156112476,1.9105163077050666,0.9613275798185074
7.5,7208.0395068015305,1.953631646650199,1.0068615518188115
7.75,7207.9488580231555,1.997718870780241,1.0534231060639747
8.0,7207.85616475722,2.0427998369625966,1.1010354058175704
8.25,7207.761380973452,2.0888968912827917,1.149722135265179
8.5,7207.664459608937,2.1360328798883463,1.1995075111740856
8.75,7207.56535254512,2.1842311600681423,1.2504162948114246
9.0,7207.464010584301,2.2335156115721815,1.302473804126382
9.25,7207.360383425621,2.2839106481767106,1.3557059262021856
9.5,7207.254419640516,2.335441229499789,1.4101391299837305
9.75,7207.1460666476405,2.3881328730724642,1.4658004792868087
10.0,7207.035270687234,2.4420116666708216,1.5227176460950358
10.25,7206.921976794934,2.497104280914256,1.5809189241506905
10.5,7206.806128775018,2.5534379821354283,1.6404332428458135
10.75,7206.687669173051,2.611040645527454,1.7012901814200412
11.0,7206.566539247953,2.669940768573977,1.7635199834717787
11.25,7206.442678943442,2.7301674847678763,1.8271535717894585
11.5,7206.316026858865,2.791750577624463,1.8922225635097596
11.75,7206.186520219395,2.8547204949951146,1.9587592856098093
12.0,7206.054094845572,2.919108363687412,2.026796790740526
12.25,7205.918685122194,2.984946004397935,2.096368873408409
12.5,7205.780223966523,3.0522659469639803,2.1675100865132264
12.75,7205.6386427958105,3.1211014459405853,2.240255758249201
13.0,7205.493871494114,3.1914864965093193,2.314642009377452
13.25,7205.345838378397,3.2634558507254448,2.3907057708775907
13.5,7205.194470163904,3.3370450341101274,2.468484801986547
13.75,7205.039691928773,3.412290362594509,2.5480177086328384
14.0,7204.881427077903,3.4892289598225465,2.629343962274674
14.25,7204.71959730603,3.567898774819642,2.712503919150445
14.5,7204.5541225600155,3.648338600034192,2.797538839950313
14.75,7204.384921000323,3.730588089759303,2.884490909917795
15.0,7204.211908961667,3.8146877789420155,2.9734032593903916
15.25,7204.035000912823,3.9006791023875067,3.0643199847885096
15.5,7203.854109415572,3.988604414365845,3.1572861700620787
15.75,7203.669145082767,4.078507008628975,3.252347908604465
16.0,7203.480016535511,4.170431138845734,3.3495523256434554
16.25,7203.286630359418,4.264422039462799,3.448947601119279
16.5,7203.088891059941,4.360525946999588,3.550582993059809
16.75,7202.886701016751,4.458790121785225,3.6545088614632992
17.0,7202.679960437155,4.559262870145821,3.7607766926991806
17.25,7202.468567308512,4.6619935670503905,3.869439124437656
17.5,7202.252417349658,4.767032679223875,3.9805499711190238
17.75,7202.031403961291,4.874431788735798,4.0941642499738595
18.0,7201.805418175322,4.98424361707324,4.210338207605396
18.25,7201.574348603149,5.0965220497068655,4.329129347145642
18.5,7201.338081382845,5.211322161158884,4.450596455996989
18.75,7201.096500125248,5.328700240581893,4.574799634171275
19.0,7200.849485858905,5.4487138178576675,4.701800323238477
19.25,7200.596916973878,5.5714216902250415,4.831661335897419
19.5,7200.338669164374,5.69688394944613,4.964446886181116
