t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11252.0,100.0,0.0,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
0.25,11241.25363129845,107.30886870155038,3.4375000000000004,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
0.5,11229.732838220023,115.14091941836124,7.126242361615795,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
0.75,11217.383856984941,123.5319315484362,11.084211466621962,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
1.0,11204.149500550482,132.51987783591827,15.330621613599458,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
1.25,11189.968987778688,142.1450198071032,19.88599241420915,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
1.5,11174.77777157777,152.4500009521514,24.77222747007832,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
1.75,11158.50736745481,163.47993629238198,30.012696252808524,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
2.0,11141.085184194226,175.28249674291575,35.63231906285915,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
2.25,11122.434358686807,187.90798642479663,41.657654888396884,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
2.5,11102.473597279652,201.40941079859903,48.11699192174927,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
2.75,11081.117026399646,215.84253318240292,55.04044041795111,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
3.0,11058.274055622926,231.26591688097915,62.46002749609621,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
3.25,11033.849256820153,247.74094979096904,70.40979338887986,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
3.5,11007.742263501372,265.33184796068537,78.92588853794442,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
3.75,10979.847695012293,284.1056341761155,88.04667081159297,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
4.0,10950.055110792035,304.1320872215706,97.81280198639695,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
4.25,10918.249000484444,325.48365703092,108.26734248463843,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
4.5,10884.308816292445,348.2353405124806,119.45584319507631,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
4.75,10848.109054565719,372.4645124090901,131.42643302519284,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
5.0,10809.51939420131,398.25070515943554,144.2299006392553,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
5.25,10768.404899995317,425.6753313755719,157.9197686291109,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
5.5,10724.626299588035,454.82134226681933,172.5523581451462,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
5.75,10678.04034306637,485.772815148063,188.1868417855681,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
6.0,10628.500254592302,518.6144631014158,204.88528230628276,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
6.25,10575.856285575512,553.4310599490944,222.71265447539395,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
6.5,10519.956378857667,590.30677398119,241.73684716114406,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
6.75,10460.646953075833,629.3244044074197,262.0286425167475,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
7.0,10397.773815769464,670.5645153122832,283.66166891825253,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
7.25,10331.183212832824,714.1044630350626,306.71232413211226,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
7.5,10260.723020535039,760.0173144160185,331.25966504894257,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
7.75,10186.244084476954,808.3706552910534,357.3852602319932,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
8.0,10107.601707476528,859.2252910158484,385.17300150762316,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
8.25,10024.657285430145,912.6338436835616,414.70887088629297,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
8.5,9937.280086657798,968.6392540792851,446.0806592629154,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
8.75,9845.349166096867,1027.2732002812409,479.3776336218908,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
9.0,9748.755400979158,1088.5544491392818,514.6901498815585,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
9.25,9647.40362935859,1152.4871615706877,552.1092090707212,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
9.5,9541.214867139965,1219.059177610321,591.7259552497136,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
9.75,9430.128573224583,1288.2403122953467,633.6311144800684,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
10.0,9314.104926215425,1359.9806985693522,677.914375215221,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
10.25,9193.127070042277,1434.2092182291772,724.6637117285425,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
10.5,9067.203280152487,1510.8320662423394,773.9646536051704,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
10.75,8936.368996884978,1589.7314972327683,825.8995058822508,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
11.0,8800.688668655283,1670.7648052450875,880.5465260996272,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
11.25,8660.257344995187,1753.7635887248825,937.979066279927,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
11.5,8515.201958676093,1838.5333516815595,998.2646896423448,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
11.75,8365.682237434634,1924.8534889589644,1061.4642736063984,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
12.0,8211.891189488744,2012.477698221889,1127.6311122893628,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
12.25,8054.055113269662,2101.134853564594,1196.8100331657402,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
12.5,7892.433090669855,2190.530365573118,1269.036543757023,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
12.75,7727.3159345440745,2280.3480403823223,1344.336025073599,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
13.0,7559.024574964478,2370.2524360737766,1422.7229889617415,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
13.25,7387.907884414943,2459.891699133276,1504.2004164517775,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
13.5,7214.339959144106,2548.900847246406,1588.7591936094839,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
13.75,7038.716891567124,2636.9054481992935,1676.377660233579,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
14.0,6861.45308609004,2723.5256288945257,1767.0212850154298,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
14.25,6682.977187145908,2808.3803343454083,1860.6424785086792,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
14.5,6503.727702696124,2891.0917448020687,1957.1805525018026,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
14.75,6324.148418146226,2971.289750624396,2056.5618312293736,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
15.0,6144.6837038634585,3048.6163797294494,2158.699916407087,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
15.25,5965.773823760219,3122.730071779489,2263.496104460287,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
15.5,5787.850352448173,3193.309696874115,2370.839950677707,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
15.75,5611.331804251757,3260.058224240484,2480.6099715077544,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
16.0,5436.619569133728,3322.705957900246,2592.674472966021,1.1,0.95,1.1,0.4336749999999999,0.1375,11.0,0.039424999999999995,100.0,11352.0
