t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.958344227896,1.0178224387706645,0.023833333333333335
0.5,7209.9159462933,1.0359622719095976,0.04809143479070084
0.75,7209.872792988078,1.0544251429851603,0.07278186893787958
1.0,7209.828870869558,1.0732167955966714,0.09791233484569256
1.25,7209.784166256391,1.0923430751360246,0.1234906684740799
1.5,7209.738665224322,1.1118099305799192,0.14952484509815514
1.75,7209.69235360191,1.1316234163132186,0.17602298177697656
2.0,7209.645216966151,1.1517896939839634,0.20299333986577495
2.25,7209.597240638038,1.1723150343905728,0.23044432757239275
2.5,7209.54840967804,1.1932058194017765,0.2583845025587014
2.75,7209.498708881503,1.2144685439098253,0.28682257458777705
3.0,7209.448122773966,1.2361098178175427,0.3157674082176279
3.25,7209.396635606399,1.2581363680597837,0.3452280255422793
3.5,7209.34423135036,1.2805550406598774,0.3752136089810375
3.75,7209.290893693063,1.3033728028216387,0.40573350411676457
4.0,7209.236606032359,1.3265967450575464,0.4367972225840136
4.25,7209.18135147164,1.3502340833536874,0.46841444500788515
4.5,7209.125112814635,1.3742921613720849,0.5005950239944814
4.75,7209.0678725601365,1.398778452691029,0.5333489871738495
5.0,7209.009612896621,1.4237005630840456,0.566686540296319
5.25,7208.950315696779,1.4490662328381427,0.6006180703831555
5.5,7208.889962511957,1.4748833391119878,0.6351541489324646
5.75,7208.828534566485,1.5011598983346752,0.6703055351813003
6.0,7208.76601275193,1.5279040686457588,0.7060831794249434
6.25,7208.702377621229,1.5551241523772277,0.7424982263943339
6.5,7208.63760938273,1.5828285985781196,0.7795620186926578
6.75,7208.571687894127,1.611026005582472,0.817286100292103
7.0,7208.504592656288,1.6397251236213262,0.8556822200918186
7.25,7208.436302806984,1.6689348574795038,0.8947623355381269
7.5,7208.366797114495,1.6986642691978935,0.9345386163080551
7.75,7208.296053971122,1.7289225808219904,0.9750234480572716
8.0,7208.22405138657,1.759719177197443,1.0162294362335291
8.25,7208.150766981231,1.7910636088133773,1.058169409956735
8.5,7208.07617797934,1.8229655946942716,1.100856425966787
8.75,7208.00026120202,1.855435025341174,1.1443037726403338
9.0,7207.9229930602005,1.888481965723063,1.1885249740776318
9.25,7207.844349547421,1.9221166583191587,1.233533794260698
9.5,7207.764306232504,1.9563495262130146,1.2793442412839713
9.75,7207.6828382521035,1.991191176239218,1.325970571658715
10.0,7207.599920303125,2.02665240218355,1.3734272946924162
10.25,7207.515526635019,2.062744188037462,1.4217291769444576
10.5,7207.429631041934,2.099477711307739,1.4708912467593505
10.75,7207.34220685474,2.136864346382235,1.5209287988788516
11.0,7207.253226932914,2.1749156679525656,1.5718573991342948
11.25,7207.162663656286,2.21364345449468,1.6236928892204976
11.5,7207.07048891664,2.2530596918082164,1.676451391552621
11.75,7206.976674109178,2.2931765766155827,1.7301493142073834
12.0,7206.88119012383,2.3340065202216986,1.7848033559500547
12.25,7206.784007336418,2.375562152235363,1.8404305113486719
