t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
0.25,11346.429626332365,5.429748667635659,0.140625,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
0.5,11345.810260334894,5.896402983829093,0.2933366812772529,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
0.75,11345.137700261463,6.4031267233414075,0.45917301519744613,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
1.0,11344.407385167682,6.953353878027491,0.6392609542914232,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
1.25,11343.61436441137,7.550811556518903,0.8348240321109464,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
1.5,11342.75326460055,8.199544792313729,1.0471906071380406,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
1.75,11341.81825378208,8.903943413499402,1.2778028044218641,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
2.0,11340.8030026485,9.668771138575549,1.5282262129265347,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
2.25,11339.700642524092,10.499197074709983,1.800160401198972,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
2.5,11338.50371987383,11.400829807246398,2.0954503189251903,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
2.75,11337.204147060378,12.379754282370387,2.416098657253995,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
3.0,11335.793149055056,13.442571698501306,2.7642792464456623,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,5.0,11352.0
