t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.94908738965,1.0270792770159973,0.023833333333333335
0.5,7209.89679647187,1.054891472026616,0.048312056102214604
0.75,7209.843089962157,1.0834564016565218,0.07345363618551562
1.0,7209.787929569022,1.1127944172190936,0.0992760137583294
1.25,7209.731275966882,1.1429264190821864,0.12579761403538448
1.5,7209.673088768226,1.1738738714165073,0.15303736035684326
1.75,7209.613326495038,1.2056588173366087,0.18101468762560335
2.0,7209.55194654945,1.2383038944447562,0.2097495561054592
2.25,7209.488905183623,1.271832350788185,0.2392624655897259
2.5,7209.424157468809,1.3062680612405213,0.26957446995017764
2.75,7209.357657263606,1.3416355443184136,0.30070719207641006
3.0,7209.28935718134,1.3779599794446946,0.3326828392159989
3.25,7209.219208556605,1.4152672246696758,0.36552421872609747
3.5,7209.1471614108905,1.453583834862462,0.39925475424739143
3.75,7209.073164417304,1.4929370803844682,0.4338985023116134
4.0,7208.997164864348,1.5333549662576227,0.4694801693941099
4.25,7208.919108618737,1.574866251840042,0.50602512942325
4.5,7208.838940087218,1.6175004710222811,0.5435594417587709
4.75,7208.75660217739,1.6612879529575793,0.5821098696514686
5.0,7208.672036257462,1.7062598433398501,0.6217038991969576
5.25,7208.585182114959,1.7524481262434952,0.6623697587965574
5.5,7208.495977914321,1.7998856465394628,0.704136439138694
5.75,7208.404360153382,1.8486061329023205,0.7470337137145512
6.0,7208.310263618693,1.898644221423462,0.7910921598820565
6.25,7208.21362133966,1.950035479845935,0.836343180492649
6.5,7208.114364541466,2.0028164324367363,0.8828190260956438
6.75,7208.01242259675,2.057024585512809,0.930552817735386
7.0,7207.907722976004,2.1126984536373445,0.9795785703567746
7.25,7207.800191196659,2.1698775865033952,1.0299312168351313
7.5,7207.689750770829,2.2286025965221943,1.0816466326467955
7.75,7207.576323151667,2.2889151871339846,1.134761661197241
8.0,7207.4598276783145,2.3508581818595724,1.1893141398239344
8.25,7207.340181519395,2.4144755541112417,1.2453429264915876
8.5,7207.2172996150175,2.4798124577820886,1.3028879271979055
8.75,7207.091094617256,2.5469152586332746,1.3619901241083785
9.0,7206.961476829059,2.615831566499135,1.4226916044391382
9.25,7206.828354141559,2.6866102683305284,1.4850355901073675
9.5,7206.691631969731,2.7593015620972716,1.5490664681692452
9.75,7206.551213186361,2.833956991570969,1.6148298220658968
10.0,7206.406998054289,2.9106294820100067,1.6823724636983381
10.25,7206.258884156876,2.9893733767689725,1.75174246635291
10.5,7206.106766326643,3.070244474855238,1.8229891984992372
10.75,7205.950536572058,3.153300069455933,1.896163358483287
11.0,7205.790084002399,3.238598987459041,1.9713170101386535
11.25,7205.625294750665,3.3262016299928447,2.0485036193397606
11.5,7205.456051894467,3.416170014008472,2.1277780915212565
11.75,7205.282235374878,3.5085678149307897,2.2091968101884585
12.0,7205.1037219131495,3.6034604104034385,2.292817676444309
12.25,7204.9203849252835,3.7009149251543065,2.378700149558924
12.5,7204.73209443438,3.8010002770082925,2.466905288608435
12.75,7204.538716980712,3.9037872240747284,2.557495795210466
13.0,7204.340115529475,4.009348413137392,2.6505360573842474
13.25,7204.136149376157,4.1177584292755665,2.7460921945640218
13.5,7203.926674049456,4.22909384674517,2.8442321037950893
13.75,7203.711541211704,4.343433281149523,2.9450255071425158
14.0,7203.490598556723,4.460857442929875,3.048544000343246
14.25,7203.263689705057,4.58144919220637,3.154861102733075
14.5,7203.030654096515,4.705293595000701,3.26405230848066
14.75,7202.791326879962,4.832477980872235,3.37619513916151
15.0,7202.54553880029,4.963092001999977,3.4913691977056316
15.25,7202.293116082499,5.097227693743287,3.609656223753298
15.5,7202.033880312827,5.234979536714821,3.7311401504541797
15.75,7201.767648316851,5.37644452039971,3.8559071627458827
16.0,7201.494232034492,5.521722208355571,3.9840457571487424
16.25,7201.213438391853,5.670914805028446,4.11564680311455
16.5,7200.925069169808,5.824127224220356,4.250803605967728
16.75,7200.628920869273,5.981467159244621,4.389611971478313
17.0,7200.324784573084,6.143045154805706,4.532170272106977
17.25,7200.012445804393,6.308974680640775,4.67857951496318
17.5,7199.691684381518,6.479372206960717,4.828943411518452
17.75,7199.3622742691505,6.65435728172884,4.983368449117682
18.0,7199.023983425849,6.834052609815943,5.14196396433222
18.25,7198.676573647727,7.018584134070899,5.3048422181995
18.5,7198.319800408257,7.208081118346356,5.472118473394857
18.75,7197.953412694096,7.402676232519557,5.643911073382111
19.0,7197.577152836859,7.6025056395486885,5.820341523590494
19.25,7197.190756340726,7.807709084605532,6.001534574666404
19.5,7196.793951705823,8.018429986325543,6.187618307849502
19.75,7196.386460247258,8.234815530216789,6.378724222523594
20.0,7195.967995909735,8.457016764269474,6.574987325993761
20.25,7195.538265077648,8.685188696807986,6.776546225542184
20.5,7195.0969663805545,8.919490396627664,6.983543222816108
20.75,7194.643790493938,9.160085095458589,7.1961244106024
21.0,7194.178419935156,9.407140292798866,7.4144397720441635
21.25,7193.700528854483,9.660827863159897,7.638643282355869
21.5,7193.209782821138,9.921324165766178,7.868893013094514
21.75,7192.705838604202,10.188810156752124,8.105351239045275
22.0,7192.18834394832,10.46347150389827,8.3481845477812
22.25,7191.6569373440925,10.745498703949089,8.597563951957442
22.5,7191.111247793043,11.035087202554362,8.853665004401561
22.75,7190.550894567061,11.332437516875771,9.11666791606244
23.0,7189.9754869622175,11.637755360899934,9.386757676881313
23.25,7189.384624046851,11.951251773498633,9.664124179649429
23.5,7188.777894403805,12.273143249276412,9.948962346917813
23.75,7188.154875866729,12.603651872244999,10.241472261025567
24.0,7187.515135250322,12.943005452363254,10.541859297314073
24.25,7186.858228074423,13.291437664980409,10.850334260595396
24.5,7186.183698281836,13.649188193219343,11.167113524944096
24.75,7185.491077949781,14.016502873335485,11.49241917688249
25.0,7184.779886994884,14.393633843085615,11.82647916203032
25.25,7184.04963287157,14.780839693139443,12.169527435290528
25.5,7183.299810263791,15.178385621565168,12.521804114643684
25.75,7182.529900769957,15.586543591418527,12.88355563862432
26.0,7181.739372580983,16.005592491462867,13.25503492755313
26.25,7180.927680151354,16.435818300045646,13.63650154859966
26.5,7180.094263863094,16.877514252154487,14.02822188475075
26.75,7179.2385496825655,17.33098100967331,14.430469307760431
27.0,7178.359948809985,17.796526834856383,14.843524355157644
27.25,7177.457857321576,18.274467767035148,15.267674911388388
27.5,7176.5316558042605,18.765127802569374,15.703216393169393
27.75,7175.580708982818,19.268839078050814,16.15045193913063
28.0,7174.604365339411,19.78594205676371,16.609692603824175
28.25,7173.601956725419,20.316785718402453,17.081257556177043
28.5,7172.57279796549,20.86172775204239,17.565474282465633
28.75,7171.516186453754,21.421134752355034,18.06267879388931
29.0,7170.431401742124,21.995382419054,18.57321583882044
29.25,7169.317705120638,22.584855759552582,19.09743911980789
29.5,7168.174339189779,23.189949294808137,19.635711515410563
29.75,7167.000527424739,23.81106726832238,20.188405306936822
30.0,7165.795473731573,24.448623858260074,20.755902410165174
30.25,7164.558361995236,25.10304339264171,21.33859461212037
30.5,7163.288355619461,25.774760567558285,21.93688381297833
30.75,7161.984597058477,26.46422066834845,22.551182273171804
31.0,7160.64620734056,27.171879793669817,23.181912865767444
31.25,7159.272285583426,27.89820508238745,23.829509334183243
31.5,7157.861908501491,28.64367494319292,24.494416555313478
31.75,7156.414129905013,29.40877928685745,25.17709080812624
32.0,7154.927980191189,30.19401976101192,25.878000047796345
32.25,7153.402465827228,30.999909987335368,26.597624185433794
32.5,7151.836568825511,31.826975801021614,27.336455373465288
32.75,7150.2292462108935,32.67575549238119,28.09499829672297
33.0,7148.579429480284,33.54680005042239,28.87377046929139
33.25,7146.886024054596,34.44067340824123,29.673302537159792
33.5,7145.147908723239,35.35795269003552,30.494138586722876
33.75,7143.363935081286,36.299228459542356,31.336836459168723
34.0,7141.532926959528,37.26510496968232,32.201968070787814
34.25,7139.65367984759,38.256200413176074,33.09011973923191
34.5,7137.724960310371,39.2731471738812,34.001892515745936
34.75,7135.74550539803,40.31659207857784,34.93790252339011
35.0,7133.714022049823,41.38719664891183,35.89878130126288
35.25,7131.629186492086,42.48563735318295,36.88517615472861
35.5,7129.489643630707,43.61260585764387,37.89775051164614
35.75,7127.294006438458,44.768809276952396,38.93718428458665
36.0,7125.040855337581,45.95497042339537,40.004174239020685
36.25,7122.728737578075,47.17182805447733,41.09943436744494
36.5,7120.356166612147,48.4201371184406,42.223696269409984
36.75,7117.921621465342,49.70066899725594,43.37770953739948
37.0,7115.423546104902,51.014211746593965,44.56224214850075
37.25,7112.860348805944,52.36157033225758,45.77808086179457
37.5,7110.230401516093,53.74356686252424,47.02603162138004
37.75,7107.532039219245,55.1610408158144,48.30691996493687
38.0,7104.763559299215,56.614849263068336,49.621591437713775
38.25,7101.923220904001,58.10586708417843,50.97091201181691
38.5,7099.009244311553,59.634987177787295,52.355768510656496
38.75,7096.019810297878,61.203120663724036,53.77706903839376
39.0,7092.9530595084725,62.811197077311526,55.23574341421252
39.25,7089.807091834038,64.46016455473678,56.73274361122178
39.5,7086.579965791586,66.15099000863417,58.26904419977634
39.75,7083.2696979120265,67.88465929298768,59.84564279498212
40.0,7079.874262135451,69.66217735641303,61.46356050813166
40.25,7076.391589215369,71.48456838283428,63.123842401792835
40.5,7072.819566133225,73.35287591852155,64.82755794825039
40.75,7069.156035524615,75.2681629844068,66.57580149097515
41.0,7065.398795118682,77.23151217254473,68.36969270877019
41.25,7061.545597192247,79.24402572553309,70.21037708221584
41.5,7057.594148040334,81.306825597654,72.09902636200772
41.75,7053.542107464801,83.42105349644305,74.03683903875181
42.0,7049.387088282908,85.5878709033376,76.02504081375037
42.25,7045.126655857717,87.80845907199867,78.06488507027991
42.5,7040.758327652324,90.08401900284326,80.15765334482921
42.75,7036.279572810001,92.41577139226528,82.3046557977303
43.0,7031.687811762454,94.80495655496364,84.50723168257929
43.25,7026.980415868455,97.252834317736,86.76674981380592
43.5,7022.154707085248,99.76068388303621,89.08460903171196
43.75,7017.207957675208,102.32980366053181,91.46223866425765
44.0,7012.137389950326,104.96151106483747,93.90109898483367
44.25,7006.940176057246,107.65714227753811,96.4026816652123
44.5,7001.613437805615,110.4180519715551,98.96851022282696
44.75,6996.154246542667,113.24561299584754,101.60014046148235
45.0,6990.559623077066,116.1412160183812,104.29916090455005
45.25,6984.826537655104,119.10626912523821,107.0671932196548
45.5,6978.951909992508,122.14219737368289,109.9058926338063
45.75,6972.932609365175,125.25044229694296,112.81694833787908
46.0,6966.765454762297,128.43246135841093,115.80208387928955
46.25,6960.447215105414,131.6897273529184,118.86305754166501
46.5,6953.974609537067,135.02372775268697,122.0016627102429
46.75,6947.344307782802,138.4359639955128,125.21972822168193
47.0,6940.552930590389,141.92795071269984,128.51911869690832
47.25,6933.597050250219,145.50121489421798,131.901734855561
47.5,6926.473191200929,149.15729498852838,135.36951381053984
47.75,6919.177830724408,152.89773993449023,138.92442934109977
48.0,6911.707399734386,156.7241081227396,142.56849214287178
48.25,6904.058283662952,160.63796628391503,146.30375005313041
48.5,6896.226823449339,164.64088830109495,150.13228824956371
48.75,6888.209316635447,168.73445394381048,154.0562294207398
49.0,6880.0020185725925,172.92024752100374,158.07773390640062
49.25,6871.6011437440275,177.1998564503181,162.19899980565123
49.5,6863.002867207814,181.57486974113235,166.42226305105046
49.75,6854.203326164661,186.0468763887883,170.74979744654746
50.0,6845.198621655341,190.61746367750874,175.18391466714692
50.25,6835.984820392305,195.28821538956456,179.72696421812753
50.5,6826.557956730095,200.06070991832334,184.38133335157883
50.75,6816.914034779131,204.93651828290086,189.14944693796554
51.0,6807.049030667383,209.9172020422401,194.03376729037467
51.25,6796.958894954387,215.00431110656243,199.03679393904807
51.5,6786.63955520197,220.19938144427286,204.16106335375449
51.75,6776.0869187059325,225.5039326825551,209.40914861150966
52.0,6765.29687539282,230.91946560006676,214.78365900711057
52.25,6754.265300885747,236.44745951033806,220.28723960391216
52.5,6742.988059743063,242.0893695346919,225.9225707222419
52.75,6731.461008873439,247.84662376373865,231.69236736281871
53.0,6719.680001130718,253.72062030675727,237.59937856252117
53.25,6707.640889091607,259.7127242285564,243.6463866798322
53.5,6695.339529019003,265.8242643737132,249.83620660727948
53.75,6682.7717850133895,272.05653007841937,256.1716849081863
54.0,6669.933533354423,278.4107677705171,262.6556988750553
54.25,6656.820667034385,284.8881774586907,269.29115550691927
54.5,6643.429100484792,291.48990911218505,276.08099040301806
54.75,6629.754774496946,298.2170589328569,283.0281665701918
55.0,6615.793661336746,305.07066552182397,290.1356731414249
55.25,6601.541770053501,312.0517059434649,297.4065240030284
55.5,6586.995151981944,319.1610916900357,304.8437563280143
55.75,6572.149906435993,326.39966455070703,312.4504290132935
56.0,6557.00218659218,333.76819238939476,320.2296210184187
56.25,6541.548205559952,341.267364836342,328.1844296036993
56.5,6525.784242635332,348.89778889902925,336.31796846563213
56.75,6509.706649733643,356.6599844986244,344.63336576772565
57.0,6493.311857996207,364.55437993884277,353.13376206494286
57.25,6476.596384565074,372.5813073147675,361.82230812015194
57.5,6459.556839518964,380.7409978698757,370.7021626111539
57.75,6442.189932962712,389.0335773102285,379.7764897270526
58.0,6424.492482261538,397.4590610855089,389.04845665294636
58.25,6406.461419410516,406.0173496473261,398.52123094215096
58.5,6388.093798528632,414.7082236959491,408.19797777541226
58.75,6369.3868034657835,423.5313394273772,418.0818571068324
59.0,6350.337755510071,432.4862237934042,428.1760206965182
