t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
0.25,10797.326848242601,539.8294017573995,14.84375,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
0.5,10738.595887676816,582.5341769585112,30.8699353646728,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
0.75,10675.563576607217,628.2725046496537,48.163918743128605,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
1.0,10607.981242620124,677.2029986549597,66.8157587249152,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
1.25,10535.596682974017,729.4830942784973,86.92022274748432,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
1.5,10458.156086470866,785.2671614202554,108.5767521088772,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
1.75,10375.406300959634,844.7043280768245,131.88937096354104,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
2.0,10287.097466419533,907.9360028771445,156.96653070332178,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
2.25,10192.986027535786,975.0930916754759,183.920880788737,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
2.5,10092.838131567569,1046.2929114845779,212.8689569478527,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
2.75,9986.4334069131,1121.635815329348,243.93077775755108,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
3.0,9873.569104970844,1201.2015540040131,277.2293410251411,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
3.25,9754.06457265837,1285.0454151819924,312.8900121596352,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
3.5,9627.766005410203,1373.1941966669438,351.0397979228506,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
3.75,9494.551410950418,1465.6420884131783,391.8065006364005,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
4.0,9354.33569316851,1562.34655669532,435.3177501361667,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
4.25,9207.075743816828,1663.2243426451114,481.69991353805904,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
4.5,9052.775408562167,1768.1477052274943,531.0768862103358,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
4.75,8891.490174491037,1876.9410542996843,583.5687712092771,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
5.0,8723.331410038509,1989.3781312026904,639.290458758799,1.05,1.05,0.95,0.45753749999999993,0.11875,10.5,0.043574999999999996,500.0,11352.0
