t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
0.25,11346.372588965602,5.471161034399225,0.15625,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
0.5,11345.686093565382,5.986682652294071,0.3272237823249758,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
0.75,11344.934958400765,6.550733984026417,0.5143076152091655,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
1.0,11344.113107439725,7.1678745080652,0.7190180522099909,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
1.25,11343.213895562636,7.843090306778224,0.9430141305870284,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
1.5,11342.230055665359,8.58183363196824,1.188110702673848,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
1.75,11341.153640925468,9.390066070861419,1.4562930036728554,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
2.0,11339.97596180515,10.274305626464074,1.7497325683872749,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
2.25,11338.687517329978,11.241678050809991,2.070804619214277,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
2.5,11337.27792014612,12.299972795580667,2.4221070583020894,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
2.75,11335.735814820002,13.4577039718365,2.8064812081639854,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
3.0,11334.048788803668,14.724176739051366,3.227034457283876,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
3.25,11332.203275446476,16.10955957314834,3.6871649803792312,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
3.5,11330.184448389382,17.624962893580953,4.190588717040117,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
3.75,11327.976106632133,19.28252456040589,4.7413688074645215,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
4.0,11325.560549516658,21.09550278336908,5.343947699977205,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
4.25,11322.918440822263,23.07837701578356,6.003182161957489,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
4.5,11320.028661120523,25.246957435780747,6.724381443700725,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
4.75,11316.868147490868,27.618503645567927,7.513348863568874,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
5.0,11313.41171965289,30.211853244622876,8.376427102492872,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
5.25,11309.631891529554,33.04756095406352,9.320547516387338,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
5.5,11305.49866721858,36.1480489852223,10.353283796201822,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
5.75,11300.979320319142,39.5377693538722,11.48291032699002,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
6.0,11296.038155540367,43.24337884033801,12.718465619298525,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
6.25,11290.636251509783,47.29392728216205,14.06982120805909,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
6.5,11284.731183707561,51.721059856816495,15.547756435626653,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
6.75,11278.276726480577,56.55923396327533,17.16403955615217,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
7.0,11271.222533144033,61.84595123846613,18.931515617504523,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
7.25,11263.513793264021,67.62200514227652,20.86420159370659,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
7.5,11255.090866339084,73.9317444065175,22.97738925440273,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
7.75,11245.888891271283,80.82335246161554,25.287756267106403,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
8.0,11235.837371247253,88.34914272121975,27.813486031531887,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
8.25,11224.859733948952,96.56586930948379,30.574396741570006,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
8.5,11212.872867395265,105.53505244724867,33.592080157491374,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
8.75,11199.786632194558,115.32331725897812,36.8900505464679,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
9.0,11185.503351581345,126.00274420784869,40.49390421081096,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
9.25,11169.917281336551,137.65122869614743,44.431489967306234,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
9.5,11152.914062570975,150.3528465649695,48.73309086406084,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
9.75,11134.37016140794,164.19822127285016,53.43161731921614,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
10.0,11114.152300857691,179.28488740832154,58.5628117339927,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
10.25,11092.116891657364,195.71764387713932,64.16546446550275,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
10.5,11068.109470580961,213.60888858238235,70.28164083666336,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
10.75,11041.96415672725,233.07892466789406,76.9569186048628,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
11.0,11013.503138590155,254.25622640911786,84.2406350007345,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
11.25,10982.536207321684,277.27765060230354,92.18614207601944,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
11.5,10948.860354519084,302.28857682358176,100.85106865734141,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
11.75,10912.259456101518,329.44295721541073,110.29758668307835,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
12.0,10872.504067366846,358.9032535371007,120.59267909605994,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
12.25,10829.351358093878,390.84023613703556,131.80840576909435,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
12.5,10782.545220509654,425.43261634197813,144.0221631483767,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
12.75,10731.816586969195,462.8664806217496,157.31693240906353,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
13.0,10676.883998147423,503.33449192409125,171.7815099284932,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
13.25,10617.454466218414,547.0348209804728,187.51071280112103,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
13.5,10553.224680634377,594.1697684088695,204.6055509567608,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
13.75,10483.882606387147,644.9440373933226,223.17335621953796,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
14.0,10409.109525638198,699.5626169737303,243.32785738807928,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
14.25,10328.582572866746,758.228237964753,265.18918916850834,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
14.5,10241.977810670136,821.1383677249638,288.88382160490687,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
14.75,10148.973887465212,888.481716938483,314.544395596312,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
15.0,10049.256308965816,960.4342417835512,342.30944925063955,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
15.25,9942.522341845446,1037.154638848186,372.3230193063755,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
15.5,9828.48654989995,1118.779348329676,404.7341017703813,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
15.75,9706.886939910446,1205.4171036838766,439.69595640568366,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
16.0,9577.49166611156,1297.1430929926405,477.3652408958048,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
16.25,9440.106208871739,1393.992828576442,517.9009625518248,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
16.5,9294.580905514416,1495.9558560407513,561.4632384448387,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
16.75,9140.818670326678,1602.9694707272151,608.2118589461122,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
17.0,8978.782698526216,1714.9126465674515,658.3046549063376,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
17.25,8808.503907774744,1831.600417113691,711.8956751115705,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
17.5,8630.08783387605,1952.7789779775821,769.1331881463734,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
17.75,8443.720668258498,2078.1218005333353,830.1575312081728,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
18.0,8249.67410771504,2207.2270548101264,895.0988374748396,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
18.25,8048.308685646065,2339.616631416285,964.074682937656,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
18.5,7840.075272258675,2474.7370250719164,1037.1877026694149,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
18.75,7625.514471395408,2611.962293901686,1114.5232347029123,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
19.0,7405.253704979234,2750.599238633432,1196.14705638734,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,5.0,11352.0
