t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11351.0,1.0,0.0,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
0.25,11350.874473558624,1.094276441375969,0.03125,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
0.5,11350.737114450076,1.1974394111309175,0.06544613879299903,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
0.75,11350.586807623173,1.3103262564367466,0.1028661203908402,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
1.0,11350.422333018485,1.4338531656100386,0.14381381590448852,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
1.25,11350.242355692893,1.5690225797758128,0.18862172732980223,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
1.5,11350.045415018078,1.7169312989743775,0.23765368294779637,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
1.75,11349.829912866639,1.8787793473212826,0.2913077860407457,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
2.0,11349.594100691605,2.0558796677511597,0.3500196406445358,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
2.25,11349.336065396417,2.249668723321572,0.41426588026175953,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
2.5,11349.05371388307,2.4617180890657298,0.48456802786555864,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
2.75,11348.744756155844,2.69374712600864,0.5614967181488627,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
3.0,11348.406686846916,2.947636837248311,0.6456763158366328,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
3.25,11348.036765017998,3.225445015002996,0.7377899670006425,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
3.5,11347.631992078992,3.529422797290906,0.8385851237194861,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
3.75,11347.189087650371,3.8620327634962717,0.9488795861348269,1.1,1.1,1.0,0.50215,0.125,11.0,0.045649999999999996,1.0,11352.0
