t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
0.25,10800.17828246124,536.9779675387597,14.84375,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
0.5,10744.789807872681,576.4249087160108,30.785283411306928,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
0.75,10685.63736606342,618.464736047765,47.897897888813496,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
1.0,10622.520215134242,663.221215125525,66.25856974023152,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
1.25,10555.235256522003,710.8167939137254,85.94794956427054,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
1.5,10483.578423374349,761.371253492066,107.05032313358427,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
1.75,10407.346296425358,815.0001713530116,129.65353222162997,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
2.0,10326.33795899486,871.8131911964668,153.8488498086725,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
2.25,10240.357099177085,931.9120969005962,179.7308039223176,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
2.5,10149.2143626184,995.3886930825445,207.39694429905404,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
2.75,10052.729953411224,1062.3225004638332,236.94754612494208,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
3.0,9950.736473488265,1132.7782811542727,268.48524535746213,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
3.25,9843.081982474443,1206.8034169463276,302.1146005792296,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,500.0,11352.0
