t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11342.0,10.0,0.0,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
0.25,11340.859755329457,10.858994670542636,0.28125,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
0.5,11339.621688728399,11.791652046490674,0.5866592251090117,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
0.75,11338.277433824904,12.804266736179116,0.918299438916562,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
1.0,11336.817913321864,13.903667237263571,1.2784194408715996,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
1.25,11335.233279414997,15.097260503082165,1.6694600819196377,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
1.5,11333.512849366105,16.393080100324738,2.0940705335688237,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
1.75,11331.645035864593,17.799838224016018,2.5551259113904567,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
2.0,11329.61727178739,19.326981851167627,3.0557463614409075,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
2.25,11327.415928944176,20.98475332981797,3.599317726004997,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
2.5,11325.026230371253,22.784255715339683,4.189513913406127,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
2.75,11322.432155714021,24.737523180577316,4.830321105400056,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
3.0,11319.616339214901,26.85759684024381,5.526063944853793,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
3.25,11316.559959801376,29.158606342637178,6.28143385598565,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
3.5,11313.242622747994,31.655857592632042,7.101519659372321,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
3.75,11309.64223236739,34.36592697844225,7.991840654165097,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
4.0,11305.73485516946,37.30676248010441,8.958382350433785,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
4.25,11301.494572915692,40.497792039118686,10.007635045186722,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
4.5,11296.893324988554,43.96003956515619,11.146635446286936,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
4.75,11291.900739494977,47.716248945963834,12.383011559056953,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
5.0,11286.483952530225,51.79101640910969,13.725031060662186,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
5.25,11280.607415045524,56.2109315573045,15.181653397168397,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
5.5,11274.232686792066,61.00472736071358,16.762585847217586,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
5.75,11267.318216858139,66.20343933761994,18.478343804237657,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
6.0,11259.819110378052,71.84057408633616,20.340315535608216,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
6.25,11251.6868810749,77.95228724330987,22.360831681786422,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
6.5,11242.869189408088,84.5775708314041,24.55323976050451,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
6.75,11233.3095662355,91.75844982435758,26.93198394013775,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
7.0,11222.947122074627,99.54018758392161,29.512690341447808,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
7.25,11211.716242262686,107.97149962006502,32.312258117245605,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
7.5,11199.54626857963,117.1047748763072,35.34895654405993,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
7.75,11186.361168217058,126.99630344548383,38.64252833745607,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
8.0,11172.079191358811,137.70650926932603,42.21429937186031,1.0,1.1,0.9,0.45649999999999996,0.1125,10.0,0.045649999999999996,10.0,11352.0
