t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
0.25,11346.507404559768,5.328532940230796,0.1640625,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
0.5,11345.982465143508,5.678629869389881,0.338904987101323,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
0.75,11345.423061876048,6.051703094260914,0.5252350296906785,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
1.0,11344.82693646353,6.449256998997402,0.7238065374711147,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
1.25,11344.191683226041,6.8728939912080405,0.9354227827507169,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
1.5,11343.514739558901,7.324320824261408,1.1609396168372308,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
1.75,11342.793375787565,7.805355318551883,1.4012688938833082,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
2.0,11342.024684379032,8.317933505695825,1.657382115273292,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
2.25,11341.205568470672,8.86411722089925,1.9303143084289363,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
2.5,11340.332729675207,9.446102170053623,2.2211681547396926,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
2.75,11339.402655118332,10.066226499472554,2.531118382194577,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
3.0,11338.411603663215,10.726979897575761,2.8614164392085204,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
3.25,11337.355591273648,11.43101325925342,3.213395467097725,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
3.5,11336.230375465235,12.181148945098496,3.588475589666978,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
3.75,11335.031438791402,12.980391669170029,3.9881695394280228,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
4.0,11333.75397130849,13.83194005043841,4.414088641072665,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
4.25,11332.39285196147,14.739198864554343,4.867949173977675,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
4.5,11330.942628829216,15.705792034064322,5.351579136720865,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
4.75,11329.39749816551,16.735576396652807,5.8669254378386,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
5.0,11327.75128216924,17.8326562924076,6.4160615383537705,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
5.25,11325.997405414593,19.001399012460432,7.001195572948395,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
5.5,11324.128869869332,20.246451152625745,7.624678978044752,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
5.75,11322.138228426691,21.572755916819897,8.289015656490285,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
6.0,11320.017556873932,22.985571416058722,8.996871710010938,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
6.25,11317.758424218235,24.490490009666846,9.751085772100364,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
6.5,11315.351861288515,26.093458735944967,10.554679975542557,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
6.75,11312.788327529803,27.800800879883,11.410871590315752,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
7.0,11310.057675905293,29.619238725521864,12.323085369186913,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
7.25,11307.149115819942,31.555917540190993,13.294966639868099,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
7.5,11304.051173978836,33.618430837010344,14.330395184155616,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
7.75,11300.751653093344,35.81484696066234,15.433499945995019,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
8.0,11297.237588348693,38.15373703941785,16.60867461189175,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
8.25,11293.495201547868,40.64420434363607,17.860594108497647,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
8.5,11289.509852849147,43.29591508733236,19.194232063523206,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
8.75,11285.265990017888,46.119130704788425,20.6148792773263,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
9.0,11280.74709511801,49.124741628416245,22.12816325357717,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
9.25,11275.935628574727,52.3243025870156,23.740068838259578,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
9.5,11270.812970548108,55.730069434999116,25.456960016896026,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
9.75,11265.359359566877,59.35503751289444,27.285602920231934,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
10.0,11259.553828384136,63.212981527243016,29.233190088623783,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
10.25,11253.374137031367,67.31849692364959,31.307366044986445,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
10.5,11246.796703064787,71.68704270992265,33.5162542252937,1.0,0.95,1.05,0.39424999999999993,0.13125,10.0,0.039424999999999995,5.0,11352.0
