t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
0.25,10802.90574127907,531.9067587209303,17.1875,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
0.5,10750.914879875536,565.6133252934324,35.47179483103198,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
0.75,10695.89546424788,601.1897828641271,54.914752887993714,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
1.0,10637.714668286744,638.7046800393085,75.58065167394808,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
1.25,10576.239552816329,678.2243221333725,97.53612505029932,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
1.5,10511.337929907324,719.8119839690431,120.850086123634,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
1.75,10442.879333782164,763.5270431452677,145.59362307256987,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
2.0,10370.736100710517,809.4240341087965,171.83986518068843,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
2.25,10294.784558567444,857.5516250793805,199.6638163531783,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
2.5,10214.906324636398,907.951521898322,229.142153465282,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
2.75,10130.989707771134,960.6573051983324,260.35298703053684,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
3.0,10042.931208183809,1015.6932099194655,293.3755818967295,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
3.25,9950.63710491621,1073.0728590960823,328.2900359877111,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
3.5,9854.025117510977,1132.797966969887,365.17691551913896,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
3.75,9753.026124586664,1194.8570297796093,404.1168456337288,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
4.0,9647.585918016168,1259.2240259514313,445.1900560324029,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
4.25,9537.666967321446,1325.8571507540735,488.47588192448336,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
4.5,9423.250164865654,1394.6976136526937,534.0522214816547,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
4.75,9304.336518610937,1465.6685294381,581.994951950966,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
5.0,9180.94875580444,1538.6739365451622,632.3773076504007,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
5.25,9053.132798163999,1613.5979776168635,685.2692242191406,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
5.5,8920.959067176376,1690.3042781239062,740.7366546997202,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
5.75,8784.523577213517,1768.6355585262568,798.8408642602295,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
6.0,8643.948774521668,1848.4135138937645,859.6377115845696,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
6.25,8499.384081922482,1929.4389919528521,923.1769261246677,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
6.5,8351.00611241827,2011.4924961086847,989.501391473047,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
6.75,8199.018519889503,2094.3350340837164,1058.646446026783,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
7.0,8043.651461710174,2177.7093254664182,1130.6392128234108,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
7.25,7885.160656298001,2261.341372815683,1205.497970886319,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
7.5,7723.826028179436,2344.9423912437082,1283.2315805768583,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
7.75,7559.9499438065695,2428.211080917573,1363.8389752758608,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
8.0,7393.855052747028,2510.836216070573,1447.3087311824024,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
8.25,7225.881760535523,2592.499513354651,1533.6187261098285,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
8.5,7056.3853709283685,2672.8787321902396,1622.7358968813946,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
8.75,6885.732946014157,2751.6509506854113,1714.6161033004341,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
9.0,6714.299942083948,2828.49595318581,1809.204104730245,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
9.25,6542.466686871361,2903.099660007634,1906.4336531210072,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
9.5,6370.614769329479,2975.1575267367543,2006.2277039337696,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
9.75,6199.123416213679,3044.3778398709787,2108.4987439153456,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
10.0,6028.36593021144,3110.4848376276523,2213.1492321609103,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
10.25,5858.706262167223,3173.2215893784187,2320.072148454361,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
10.5,5690.4957852036705,3232.352574207088,2429.1516405892444,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
10.75,5524.070331488024,3287.665908184366,2540.263760327613,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
11.0,5359.747543402696,3338.9751806758563,2653.2772759214504,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
11.25,5197.824580411948,3386.1208718308717,2768.054547757183,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
11.5,5038.576211492535,3428.971335781099,2884.4524527263693,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
11.75,4882.253311158714,3467.423346447444,3002.3233423938445,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
12.0,4729.081765392684,3501.4022146793427,3121.5160199279753,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
12.25,4579.26178267758,3530.8614962648444,3241.876721057578,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
12.5,4432.967595238134,3555.782319770187,3363.250084991682,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
12.75,4290.347526850916,3576.172370915304,3485.480102233782,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
13.0,4151.524396418499,3592.064576097507,3608.4110274839954,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
13.25,4016.596221034281,3603.5155316783735,3731.8882472873474,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
13.5,3885.6371785241995,3610.603727787011,3855.7590936887914,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
13.75,3758.698787378843,3613.427615789689,3979.87359683147,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
14.0,3635.8112614544343,3612.103567421327,4104.08517112424,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
14.25,3516.9849976403143,3606.763771105339,4228.251231254349,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
14.5,3402.2121566454193,3597.554107468488,4352.233735886095,1.1,0.9,1.1,0.41084999999999994,0.1375,11.0,0.037349999999999994,500.0,11352.0
