t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11351.0,1.0,0.0,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
0.25,11350.89651849151,1.0706690084896935,0.0328125,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
0.5,11350.785725057478,1.1463311156816118,0.06794382684106806,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
0.75,11350.667103223688,1.2273389597389794,0.10555781657437095,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
1.0,11350.540100061504,1.3140700623064037,0.14582987619080623,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
1.25,11350.404123618673,1.4069285812169945,0.1889478001102351,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
1.5,11350.258540169629,1.5063471861907471,0.23511264418141772,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
1.75,11350.102671272685,1.6127890660868374,0.2845396612283016,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
2.0,11349.935790620682,1.726750076858628,0.33745930245927597,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
2.25,11349.75712067066,1.8487610399849892,0.3941182893561997,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
2.5,11349.565829037203,1.9793902018173155,0.45478076098070713,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
2.75,11349.361024633032,2.1192458649908077,0.5197295019778378,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
3.0,11349.141753539274,2.2689792038037275,0.5892672569228488,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
3.25,11348.906994586681,2.4292872762720608,0.6637181370476586,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
3.5,11348.655654627779,2.600916246422073,0.7434291258003356,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
3.75,11348.386563478572,2.784664831292465,0.8287716901360599,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
4.0,11348.098468507003,2.9813879880841205,0.9201435049128439,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
4.25,11347.790028843807,3.192000857921819,1.0179702982718541,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
4.5,11347.459809189797,3.4174829837817664,1.1227078264224137,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
4.75,11347.10627319188,3.6588828212945237,1.234843986827753,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
5.0,11346.727776358242,3.917322562357984,1.3549010794014795,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
5.25,11346.32255848123,4.194003292792577,1.4834382259788508,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
5.5,11345.888735534334,4.490210506643971,1.6210539590236073,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
5.75,11345.424291007539,4.807320001190186,1.7683889912728625,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
6.0,11344.927066642947,5.146804178243145,1.9261291788119155,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
6.25,11344.394752530141,5.510238778951912,2.0950086909105186,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
6.5,11343.82487651814,5.899310081018831,2.275813400844878,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
6.75,11343.214792898092,6.315822589032403,2.4693845128783085,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
7.0,11342.561670307918,6.761707250504017,2.676622441580934,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
7.25,11341.862478807094,7.239030232170586,2.8984909607380973,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
7.5,11341.11397606658,7.750002293192502,3.1360216402311947,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
7.75,11340.312692615491,8.296988794035721,3.3903185904765736,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
8.0,11339.454916082645,8.882520382077237,3.6625635352808708,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
8.25,11338.536674367373,9.509304397312185,3.95402123531778,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
8.5,11337.553717670184,10.180237043964802,4.266045285854586,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
8.75,11336.501499309834,10.898416376308935,4.600084313859681,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
9.0,11335.375155249216,11.667156149579554,4.957688601207318,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
9.25,11334.169482248142,12.490000589495068,5.340517162365397,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
9.5,11332.878914556695,13.370740136598938,5.750345306708204,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
9.75,11331.497499058209,14.313428224352636,6.189072717440356,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
10.0,11330.018868766298,15.322399152651224,6.6587320810519275,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
10.25,11328.436214575588,16.402287121164452,7.161498303248296,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
10.5,11326.742255160987,17.558046489601793,7.699698349411504,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
10.75,11324.929204915523,18.79497333462534,8.275821749851563,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
11.0,11322.988739811957,20.118728375649336,8.892531812393957,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
11.25,11320.91196106866,21.53536134412107,9.55267758721995,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
11.5,11318.689356495657,23.05133687301838,10.259306631323923,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
11.75,11316.310759392372,24.673561985157104,11.015678622469839,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
12.0,11313.765304864492,26.40941526040009,11.825279875107807,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
12.25,11311.041383423753,28.266777762906607,12.691838813339684,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
12.5,11308.126591731261,30.254065810052733,13.619342458685058,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
12.75,11305.007680342454,32.380265664467515,14.612053993077414,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
13.0,11301.670498310179,34.65497022962687,15.674531460192753,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
13.25,11298.099934501679,37.08841782746668,16.811647670852384,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
13.5,11294.279855485847,39.69153313333444,18.028611380816134,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
13.75,11290.193039849159,42.475970339085755,19.33098981175367,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
14.0,11285.821108802484,45.45415860900938,20.72473258850492,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
14.25,11281.144452946872,48.63934988526234,22.21619716786304,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
14.5,11276.142155074715,52.045669089309385,23.81217583597321,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
14.75,11270.791908893885,55.68816675314558,25.519924352966175,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
15.0,11265.069933576993,59.582874098450326,27.347192324553763,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
15.25,11258.950884056243,63.746860562845995,29.302255380909166,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
15.5,11252.407757007237,68.19829374963331,31.39394924312755,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
15.75,11245.411792492992,72.95650175021754,33.6317057567874,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
16.0,11237.932371273193,78.04203775633732,36.02559097046641,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
16.25,11229.936907824134,83.47674684151704,38.58634533434623,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
16.5,11221.390739162733,89.28383474718206,41.3254260900835,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
16.75,11212.257009624433,95.48793845784103,44.25505191772542,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
17.0,11202.496551810795,102.1151982908317,47.388249898373324,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
17.25,11192.067763999237,109.19333115847114,50.73890484229124,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
17.5,11180.926484395946,116.75170458312479,54.32181102092858,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
17.75,11169.02586271469,124.8214109577469,58.15272632756236,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
18.0,11156.31622968053,133.43534144485682,62.24842887461343,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
18.25,11142.744965189526,142.62825879470068,66.62677601577279,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
18.5,11128.256366005005,152.4368682375207,71.30676575747391,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
18.75,11112.79151403901,162.89988546447233,76.30860049651756,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
19.0,11096.28814645574,174.05810055594014,81.65375298832055,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
19.25,11078.680529043106,185.95443654408217,87.36503441281234,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
19.5,11059.899334530228,198.63400110785682,93.46666436191504,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
19.75,11039.871527783434,212.1441296932981,99.98434252326659,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
20.0,11018.520260091664,226.53441812950814,106.94532177882793,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
20.25,10995.764775054002,241.85674257229522,114.37848237370241,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
20.5,10971.520328906889,258.16526435375465,122.31440673935585,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
20.75,10945.698128474789,275.5164170492462,130.78545447596343,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
21.0,10918.205290293674,293.9688727959324,139.8258369103918,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
21.25,10888.94482483785,313.58348461313966,149.47169054900834,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
21.5,10857.81565017275,334.4232011893715,159.761148637877,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
21.75,10824.71263975269,356.55295032040476,170.73440992690325,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
22.0,10789.526709474947,380.0394869157593,182.43380360929154,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
22.25,10752.144949479196,404.9512012470867,194.9038492737149,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
22.5,10712.450806531475,431.3578829038874,208.19131056463493,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
22.75,10670.32432313864,459.3304357639387,222.34524109741875,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
23.0,10625.642439784295,488.9405391947805,237.417021020923,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
23.25,10578.279366838835,520.2602506979113,253.46038246325173,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
23.5,10528.107032749971,553.3615453107501,270.5314219392769,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
23.75,10474.99561503828,588.3157873169312,288.6885976447859,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
24.0,10418.814160374868,625.1931302090068,307.9927094161227,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
24.25,10359.431299572494,664.0618414263982,328.50685900110574,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
24.5,10296.716062643864,704.9875491832252,350.2963881729094,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
24.75,10230.538798136835,748.0324097326795,373.428792130484,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
25.0,10160.772199713056,793.2541947121045,397.97360557483756,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
25.25,10087.292441363847,840.7052997973226,424.0022588388285,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
25.5,10009.98042073002,890.4316777815487,451.58790148842814,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
25.75,9928.723107693828,942.4717013905343,480.8051909156352,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
26.0,9843.414992735105,996.8549636473806,511.7300436175121,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
26.25,9753.959626498206,1053.6010263895985,544.4393471121917,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
26.5,9660.271238627127,1112.7181305822696,579.0106307906004,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
26.75,9562.276420240185,1174.2018853094808,615.5216944503311,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
27.0,9459.915850503729,1238.0339556842196,654.0501938120484,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
27.25,9353.146043723684,1304.1807732933767,694.6731829829369,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
27.5,9241.941089329619,1372.5922960637524,737.4666146066257,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
27.75,9126.294353230887,1443.2008474478932,782.5047993212177,0.95,1.05,1.05,0.41396249999999996,0.13125,9.5,0.043574999999999996,1.0,11352.0
