t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11342.0,10.0,0.0,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
0.25,11341.160365288055,10.558384711945031,0.28125,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
0.5,11340.273912285349,11.147883144628182,0.5782045700234539,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
0.75,11339.338039767943,11.770221448592368,0.8917387834661216,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
1.0,11338.350003064419,12.427220673875034,1.222776261707782,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
1.25,11337.306906268948,13.12080188789258,1.5722918431605173,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
1.5,11336.205694045895,13.852991557849563,1.9413143962574961,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
1.75,11335.043143006176,14.625927210004075,2.330929783822015,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
2.0,11333.815852634865,15.441863378533847,2.74228398660338,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
2.25,11332.520235748725,16.30317785715349,3.1765863941246444,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
2.5,11331.152508461619,17.21237826702777,3.635113271357086,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
2.75,11329.708679634981,18.17210895490512,4.119211410117242,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
3.0,11328.184539789776,19.185158235754393,4.630301974473949,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
3.25,11326.575649455628,20.254465994520977,5.169884549854541,0.9,0.9,0.9,0.33614999999999995,0.1125,9.0,0.037349999999999994,10.0,11352.0
