t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.94908738965,1.0314126103493306,0.0195
0.5,7209.896575852117,1.0638116019806398,0.039612545901811944
0.75,7209.842415203461,1.0972279243979104,0.06035687214043442
1.0,7209.786553686641,1.1316934966919028,0.08175281666619368
1.25,7209.728937922328,1.167241237819,0.10382083985168578
1.5,7209.6695128581905,1.203905097819461,0.1265820439891563
1.75,7209.608221716599,1.2417200900038345,0.1500581933966358
2.0,7209.54500594071,1.280722324137139,0.17427173515171057
2.25,7209.479805138875,1.3209490406512927,0.1992458204723848
2.5,7209.412557027316,1.3624386459171813,0.225004326765085
2.75,7209.343197371029,1.4052307486086777,0.25157188036047
3.0,7209.271659922848,1.4493661971918805,0.2789738799583392
3.25,7209.19787636062,1.494887118573819,0.3072365208035809
3.5,7209.121776222436,1.541836957945876,0.3363868196157703
3.75,7209.043286839844,1.590260519858212,0.3664526402957149
4.0,7208.962333269003,1.640204010562539,0.39746272043295006
4.25,7208.878838219697,1.691715081661672,0.42944669863891954
4.5,7208.792721982161,1.744842875105414,0.46243514273132214
4.75,7208.703902351629,1.7996380695734704,0.4964595787958777
5.0,7208.6122945505585,1.8561529282872664,0.5315525211525604
5.25,7208.51781114845,1.9144413482937497,0.567747503254162
5.5,7208.420361979187,1.9745589112654995,0.6050791095458902
5.75,7208.31985405582,2.0365629358627313,0.6435830083155674
6.0,7208.216191482729,2.100512531704088,0.6832959855648906
6.25,7208.109275365071,2.1664686549944476,0.7242559799331203
6.5,7207.999003715434,2.23449416585934,0.766502118705512
6.75,7207.885271357622,2.304653887436969,0.8100747549397691
7.0,7207.767969827473,2.377014666780276,0.85501550574479
7.25,7207.646987270628,2.4516454376229433,0.9013672917470054
7.5,7207.522208337153,2.5286172850647484,0.9491743777806527
7.75,7207.393514072925,2.6080035122332172,0.9984824148394154
8.0,7207.26078180769,2.6898797089801043,1.049338483327963
8.25,7207.123885039672,2.7743238226728346,1.1017911376530751
8.5,7206.9826933166605,2.8614162311427003,1.1558904521951954
8.75,7206.837072113442,2.9512398178532813,1.211688068702478
9.0,7206.686882705493,3.0438800493542915,1.269237245150617
9.25,7206.531982038798,3.1394250550878025,1.3285929061130257
9.5,7206.372222595695,3.2379657096156027,1.3898116946872379
9.75,7206.207452256635,3.3395957173382786,1.4529520260247422
10.0,7206.037514157707,3.444411699778476,1.5180741425128386
10.25,7205.862246543837,3.5525132855027133,1.5852401706585189
10.5,7205.681482617514,3.6640032027580562,1.6545141797258218
10.75,7205.495050382917,3.7789873749019525,1.725962242179604
11.0,7205.302772485303,3.8975750187055387,1.799652495990192
11.25,7205.104466045531,4.019878745612787,1.87565520885495
11.5,7204.899942489565,4.146014666039948,1.9540428443943993
11.75,7204.689007372815,4.276102496801871,2.0348901303821783
12.0,7204.4714601991745,4.41026567175394,2.118274129069815
12.25,7204.247094234589,4.548631455740551,2.2042743096690165
12.5,7204.015696314999,4.691331061943278,2.2929726230559573
12.75,7203.777046648511,4.838499772724127,2.3844535787638512
13.0,7203.530918611606,4.990277064061567,2.4788043243319717
13.25,7203.277078539239,5.14680673367931,2.576114727081172
13.5,7203.015285508641,5.3082370329701725,2.6764774583879185
13.75,7202.745291116648,5.474720802819684,2.779988080530837
14.0,7202.466839250376,5.646415613436496,2.8867451361858207
14.25,7202.179665851052,5.8234839082990355,2.9968502406478326
14.5,7201.883498670809,6.006093152330257,3.110408176859664
14.75,7201.578057022254,6.194415984414761,3.227526993330104
15.0,7201.263051520597,6.388630374374987,3.348318105026192
15.25,7200.938183818146,6.58891978452562,3.472896397326504
15.5,7200.6031463309455,6.79547333592777,3.601380333124754
15.75,7200.257621957356,7.008485979466939,3.7338920631753454
16.0,7199.901283788342,7.228158671881187,3.8705575397749508
16.25,7199.533794809253,7.454698556868334,4.011506633876634
16.5,7199.154807592859,7.688319151403404,4.156873255735566
16.75,7198.76396398341,7.929240537399887,4.306795479187932
17.0,7198.360894771479,8.17768955885071,4.46141566966723
17.25,7197.945219359345,8.433900024587116,4.620880616064818
17.5,7197.516545416657,8.698112916795829,4.785341666544267
17.75,7197.074468526138,8.97057660543714,4.954954868421785
18.0,7196.618571819061,9.251547068708568,5.129881112227809
18.25,7196.148425600229,9.541288119700846,5.3102862800676265
18.5,7195.6635869622005,9.840071639394893,5.496341398401793
18.75,7195.1635993884765,10.148177816150266,5.688222795369993
19.0,7194.647992345374,10.465895391837346,5.8861122627849225
19.25,7194.116280862304,10.79352191476706,6.090197222925751
19.5,7193.567965100159,11.131363999573447,6.300670900263708
19.75,7193.002529907535,11.479737594205636,6.51773249825539
20.0,7192.4194443644665,11.838968254186975,6.7415873813424
20.25,7191.818161313397,12.209391424299922,6.972447262299046
20.5,7191.198116877066,12.591352727856092,7.210530395072895
20.75,7190.558729963018,12.985208263711314,7.4560617732660885
21.0,7189.899401754401,13.39132491118578,7.70927333440846
21.25,7189.219515186769,13.810080643049373,7.970404170176582
21.5,7188.518434410547,14.24186484673186,8.239700742716046
21.75,7187.795504238851,14.687078653917021,8.517417107227317
22.0,7187.050049580338,15.146135278678743,8.803815140978699
22.25,7186.281374856767,15.619460364315668,9.099164778912934
22.5,7185.488763404939,16.10749233903922,9.40374425601709
22.75,7184.6714768627,16.610682780667492,9.717840356628354
23.0,7183.828754538669,17.129496790474757,10.041748670851371
23.25,7182.959812765387,17.664413376343038,10.375773858265628
23.5,7182.063844235533,18.215925845358335,10.720229919104318
23.75,7181.140017320917,18.784542205989656,11.075440473088806
24.0,7180.187475373906,19.37078557998383,11.441739046105605
24.25,7179.205336010977,19.97519462410331,11.819469364915289
24.5,7178.192690378082,20.598323961827546,12.208985660085304
24.75,7177.148602397523,21.240744625131228,12.61065297734094
25.0,7176.07210799602,21.903044506444274,13.024847497530999
25.25,7174.962214313699,22.5858288208895,13.451956865406663
25.5,7173.817898893698,23.289720578883532,13.892380527414009
25.75,7172.6381088521175,24.01536106917551,14.346530078702237
26.0,7171.421760028058,24.763410352385634,14.81482961955116
26.25,7170.16773611348,25.534547765092245,15.29771612142268
26.5,7168.874887762651,26.329472434501188,15.795639802841977
26.75,7167.542031680964,27.14890380371514,16.309064515314752
27.0,7166.167949692904,27.993582167602984,16.838468139487198
27.25,7164.751387788988,28.864269219250172,17.384342991755457
27.5,7163.291055151512,29.761748606950256,17.947196241530836
27.75,7161.785623158952,30.686826501675352,18.527550339366368
28.0,7160.233724368906,31.64033217493896,19.125943456149038
28.25,7158.633951479495,32.62311858693836,19.742929933560347
28.5,7156.984856269153,33.63606298483554,20.379080746005645
28.75,7155.284948514779,34.68006751100512,21.034983974209936
29.0,7153.532694888274,35.75605982104517,21.711245290674537
29.25,7151.726517831497,36.864993711311485,22.408488457184916
29.5,7149.86479440974,38.00784975569838,23.12735583455549
29.75,7147.945855143854,39.185635951348694,23.86850890479161
30.0,7145.967982821218,40.39938837293241,24.63262880584291
30.25,7143.9294112857915,41.65017183508735,25.42041687911509
30.5,7141.828324207529,42.939080562566026,26.232595229899296
30.75,7139.662853831544,44.267238867580225,27.069907300869332
31.0,7137.431079707428,45.635801833779006,27.933118458787145
31.25,7135.131027399212,47.0459560062362,28.823016594545837
31.5,7132.760667176566,48.49892008676021,29.740412736667444
31.75,7130.317912687863,49.99594563377159,30.68614167835927
32.0,7127.800619615853,51.5383177659227,31.661062618217816
32.25,7125.206584316782,53.12735586855779,32.66605981465331
32.5,7122.533542443871,54.76441430203208,33.702043254090185
32.75,7119.77916755619,56.4508831108233,34.76994933297981
33.0,7116.941069714073,58.18818873227984,35.87074155364087
33.25,7114.016794062319,59.977794703754796,37.00541123392033
33.5,7111.003819402575,61.821202366775445,38.174978230643546
33.75,7107.899556756405,63.71995156679256,39.380491676795664
34.0,7104.701347920703,65.67562134694302,40.62303073234812
34.25,7101.406464017237,67.6898306341428,41.90370534861351
34.5,7098.012104038309,69.76423891570487,43.223657045979294
34.75,7094.5153933906095,71.9005469045483,44.58405970483554
35.0,7090.913382439589,74.10049719092977,45.98612036947423
35.25,7087.203045056808,76.36587487848796,47.43108006469736
35.5,7083.381277172922,78.69850820224366,48.92021462482788
35.75,7079.4448953391775,81.10026912604418,50.45483553477163
36.0,7075.390635300484,83.57307391677982,52.036290782729495
36.25,7071.2151505833535,86.11888369253269,53.6659657241067
36.5,7066.915011102238,88.7397049416435,55.34528395611109
36.75,7062.486701788019,91.43759000950074,57.07570820247314
37.0,7057.9266212426655,94.21463754966865,58.858741207658404
37.25,7053.231080424341,97.07299293577516,60.695926639876944
37.5,7048.396301367488,100.01484863037959,62.58885000212456
37.75,7043.418415942744,103.04244450683146,64.53913955041696
38.0,7038.293464661775,106.15806811991719,66.54846721830017
38.25,7033.0173955324835,109.36405492087042,68.61854954663856
38.5,7027.586062970302,112.66278841209504,70.75114861759553
38.75,7021.9952267716435,116.05670023671739,72.94807299163139
39.0,7016.240551155898,119.54827019784665,75.21117864624738
39.25,7010.317603882707,123.14002620218011,77.54236991510538
39.5,7004.221855451601,126.8345441223437,79.9436004260479
39.75,6997.948678391451,130.63444757210814,82.4168740364336
40.0,6991.493346647534,134.54240758836883,84.96424576408971
40.25,6984.851035074406,138.56114221352297,87.5878227120629
40.5,6978.016819043143,142.6934159716223,90.2897649852266
40.75,6970.985674171894,146.9420392314251,93.07228659667324
41.0,6963.752476189089,151.30986744921697,95.93765636168602
41.25,6956.312000939026,155.79980028401997,98.88819877694576
41.5,6948.658924539945,160.4147805775627,101.92629488248414
41.75,6940.787823705101,165.15779319114367,105.05438310374662
42.0,6932.69317623773,170.03186369128764,108.27496007097392
42.25,6924.369361711166,175.04005687587176,111.59058141295402
42.5,6915.810662345771,180.1854751321871,115.00386252203353
42.75,6907.011264094675,185.4712566182044,118.51747928711117
43.0,6897.965257950692,190.90057325813297,122.13416879116616
43.25,6888.666641487091,196.47662854320075,125.85672996969976
