t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.948701688058,1.0274649786095529,0.023833333333333335
0.5,7209.895994844081,1.0556839072633923,0.048321248656861014
0.75,7209.841840822883,1.0846774620050017,0.0734817151133052
1.0,7209.78619992065,1.1144668847268648,0.09933319462442441
1.25,7209.729031346033,1.1450739985914726,0.12589465537708136
1.5,7209.670293190456,1.176521223868984,0.1531855856768448
1.75,7209.60994239762,1.2088315942025936,0.18122600817905557
2.0,7209.547934732182,1.242028773312948,0.21003649450755071
2.25,7209.484224747577,1.2761370721532326,0.23963818027150932
2.5,7209.418765752984,1.31118146652685,0.2700527804911614
2.75,7209.351509779379,1.3471876151799178,0.30130260544338466
3.0,7209.282407544682,1.3841818783811106,0.33341057693850606
3.25,7209.21140841796,1.4221913370016992,0.3664002450399225
3.5,7209.138460382655,1.461243812108955,0.40029580523846303
3.75,7209.063509998822,1.5013678850864216,0.4351221160937265
4.0,7208.986502364352,1.5425929182948896,0.4709047173549529
4.25,7208.90738107514,1.5849490762882605,0.5076698485743144
4.5,7208.826088184178,1.6284673475988325,0.5454444682258512
4.75,7208.742564159552,1.673179567106905,0.5842562733436234
5.0,7208.6567478413,1.7191184390099652,0.6241337196930047
5.25,7208.568576397106,1.7663175604070949,0.6651060424894089
5.5,7208.477985276809,1.8148114455146191,0.7072032776791113
5.75,7208.384908165676,1.8646355505294123,0.7504562837972097
6.0,7208.289276936428,1.9158262991566724,0.7948967644181607
6.25,7208.191021599969,1.968421108819387,0.8405572912147281
6.5,7208.090070254794,2.022458417567126,0.8874713276415902
6.75,7207.986349035041,2.077977711702223,0.9356732532602734
7.0,7207.879782057139,2.1350195541418384,0.9851983887225098
7.25,7207.770291365039,2.1936256135348366,1.0360830214295569
7.5,7207.657796873965,2.253838694152869,1.0883644318854704
7.75,7207.542216312665,2.315702766575491,1.1420809207627804
8.0,7207.4234651641145,2.3792629991896357,1.1972718366994963
8.25,7207.301456604632,2.4445657905242135,1.2539776048468494
8.5,7207.176101441374,2.5116588024411133,1.3122397561876764
8.75,7207.047308048152,2.5805909942043566,1.3721009576458563
9.0,7206.914982299545,2.651412657449664,1.4336050430077267
9.25,7206.7790275032485,2.724175452077203,1.4967970446769436
9.5,7206.639344330627,2.7989324430907927,1.5617232262847835
9.75,7206.495830745417,2.875738138407381,1.6284311161784475
10.0,7206.348381930531,2.954648527661131,1.69696954181049
10.25,7206.196890212923,3.0357211220270006,1.7673886650530803
