t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
0.25,11346.53203433178,5.327340668219256,0.140625,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
0.5,11346.033452387697,5.676091156008986,0.29045645629366657,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
0.75,11345.502254481326,6.047648998617744,0.4500965200564193,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
1.0,11344.936310771882,6.44350257997599,0.6201866481425433,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
1.25,11344.333352854233,6.865236987562844,0.801410158204368,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
1.5,11343.690964813819,7.314540237702104,0.994494948479573,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
1.75,11343.00657371355,7.793209893784699,1.2002163926649447,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
2.0,11342.27743947792,8.303160101151416,1.4194004209276394,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
2.25,11341.500644137572,8.846429063655892,1.652926798772523,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
2.5,11340.673080395549,9.425186988262608,1.901732616187845,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
2.75,11339.79143947435,10.041744525416457,2.166816000232731,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
3.0,11338.85219820064,10.698561734347146,2.449240065010069,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
3.25,11337.851605282269,11.398257603940333,2.7501371137885826,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
3.5,11336.785666729784,12.14362016131382,3.0707131088994046,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
3.75,11335.650130372283,12.937617201776451,3.412252425936356,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
4.0,11334.440469414847,13.783407675413029,3.7761229097363187,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
4.25,11333.151864982266,14.684353767122783,4.16378125060731,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
4.5,11331.779187591157,15.644033708532055,4.576778700307639,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
4.75,11330.316977489845,16.66625536179235,5.016767148360103,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
5.0,11328.759423802738,17.755070616848855,5.485505580410512,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
5.25,11327.100342413181,18.914790645305555,5.984866941509386,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
5.5,11325.333152516087,20.150002055501673,6.516845428408605,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
5.75,11323.45085176895,21.465583994827764,7.083564236219589,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
6.0,11321.445989967302,22.86672624662157,7.687283786074119,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
6.25,11319.310641168075,24.35894837016306,8.330410461760351,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
6.5,11317.036374182027,25.9481199332988,9.015505884671187,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
6.75,11314.614221354175,27.64048188802716,9.745296757795217,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
7.0,11312.034645549182,29.442669139919676,10.52268531089598,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
7.25,11309.287505257054,31.36173436248631,11.35076038045622,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
7.5,11306.362017733145,33.4051731074509,12.232809159401148,0.95,0.95,0.9,0.37453749999999997,0.1125,9.5,0.039424999999999995,5.0,11352.0
