t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11350.0,2.0,0.0,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
0.25,11349.803947046776,2.1335529532241013,0.0625,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
0.5,11349.594805980743,2.27602048946847,0.12917352978825317,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
0.75,11349.371703676481,2.427997153434675,0.20029917008414286,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
1.0,11349.133708845597,2.59011707327392,0.27617408112897646,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
1.25,11348.879828173865,2.7630565864647125,0.35711523966878644,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
1.5,11348.60900220343,2.9475370385730706,0.4434607579958087,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
1.75,11348.32010094345,3.144327766095836,0.5355712904512171,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
2.0,11348.011919191567,3.3542492752880286,0.6338315331417119,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
2.25,11347.683171547387,3.5781766296157813,0.7386518229944629,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
2.5,11347.332487098069,3.8170430592590243,0.8504698426699561,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
2.75,11346.958403754812,4.071843806914522,0.9697524382718006,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
3.0,11346.559362217738,4.343640225021916,1.0969975572378794,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
3.25,11346.133699545273,4.633564140454774,1.2327363142698142,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
3.5,11345.679642302652,4.942822503687033,1.3775351936590259,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
3.75,11345.195299262634,5.272702340464187,1.5319983968992457,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
4.0,11344.678653629879,5.62457602507959,1.6967703450387515,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
4.25,11344.127554758694,5.999906895480673,1.8725383458224887,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
4.5,11343.539709332083,6.400255231608751,2.0600354363062596,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
4.75,11342.912671968093,6.827284619610329,2.260043412294033,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
5.0,11342.243835217492,7.282768725847924,2.473396056656856,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
5.25,11341.530418914674,7.76859850598456,2.7009825793396036,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
5.5,11340.769458841529,8.286789875817954,2.943751282651621,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
5.75,11339.95779466173,8.839491871997136,3.2027134662709322,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
6.0,11339.092057080463,9.428995332264307,3.478947587270843,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
6.25,11338.168654182167,10.057742126425795,3.7736036914041025,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
6.5,11337.183756896278,10.728334970864855,4.087908132854909,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
6.75,11336.133283538242,11.443547861061369,4.423168600694436,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
7.0,11335.012883370371,12.206337158273689,4.780779471352604,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
7.25,11333.81791912419,13.019853368258957,5.162227507548657,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
7.5,11332.54344842304,13.887453651651267,5.56909792530675,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
7.75,11331.184204040706,14.812715107371533,6.003080851920852,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
8.0,11329.734572928777,15.799448872195683,6.465978199026212,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
8.25,11328.188573942374,16.85171508134331,6.959710976282327,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
8.5,11326.539834190777,17.973838736648563,7.486327072574306,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
8.75,11324.781563936389,19.17042653051675,8.048009533094573,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
9.0,11322.906529962398,20.446384675428103,8.647085362173222,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
9.25,11320.907027326526,21.80693779019382,9.28603488328035,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
9.5,11318.774849415313,23.25764889546362,9.967501689223907,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
9.75,11316.501256210706,24.804440572087426,10.694303217207144,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
10.0,11314.076940678116,26.453617336798878,11.469441985084876,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
10.25,11311.49199318288,28.21188929026024,12.29611752685984,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
10.5,11308.735863840096,30.086397092723914,13.177739067180472,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
10.75,11305.797322701319,32.08473832235308,14.117938976328094,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
11.0,11302.664417680578,34.21499527052009,15.120587048901628,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
11.25,11299.324430121822,36.48576422707259,16.18980565110538,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
11.5,11295.763827910281,38.90618630651703,17.3299857832014,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
11.75,11291.968216031524,41.48597986319599,18.54580410528006,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
12.0,11287.9222844843,44.235474539694046,19.842240976004934,0.9,1.05,1.0,0.39217499999999994,0.125,9.0,0.043574999999999996,2.0,11352.0
