t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
0.25,11346.53203433178,5.311715668219256,0.15625,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
0.5,11346.034914720098,5.642844165268674,0.3222411146318518,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
0.75,11345.506828170655,5.994591834546841,0.49857999479649784,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
1.0,11344.945849365855,6.3682396445183205,0.6859109896260867,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
1.25,11344.349933760033,6.765147761448292,0.8849184785172841,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
1.5,11343.716910257222,7.186760396714262,1.0963293460625432,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
1.75,11343.044473447086,7.634610944453336,1.3209156084598639,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
2.0,11342.330175373412,8.110327426112098,1.5594972004740306,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
2.25,11341.571416808156,8.615638259303068,1.8129449325400337,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
2.5,11340.76543800262,9.152378369236096,2.0821836281432544,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
2.75,11339.909308885934,9.722495661883434,2.368195452181882,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
3.0,11338.999918679432,10.32805787895189,2.6720234416157393,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
3.25,11338.033964893995,10.971259855671935,2.994775250332986,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
3.5,11337.007941675809,11.654431203368956,3.337627120822734,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
3.75,11335.91812746432,12.380044439752357,3.701828095928014,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
4.0,11334.760571924491,13.150723590839336,4.088704484670275,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
4.25,11333.5310821137,13.969253289416505,4.4996645968840046,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
4.5,11332.225207841895,14.838588395927509,4.936203762178271,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
4.75,11330.838226181799,15.761864168650805,5.399909649551005,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
5.0,11329.36512508419,16.742407010989535,5.892467904821343,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
5.25,11327.800586051462,17.783745824624482,6.415668123914766,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
5.5,11326.1389658209,18.88962399816877,6.9714101809342806,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
5.75,11324.37427700733,20.064012061795072,7.561710930877054,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
6.0,11322.500167653128,21.311121039065746,8.18871130780815,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
6.25,11320.50989963186,22.635416527864333,8.854683840278955,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
6.5,11318.396325850346,24.04163354288135,9.562040606774715,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
6.75,11316.15186619249,25.534792152522733,10.313341654989758,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
7.0,11313.768482146888,27.120213943357133,11.111303909756094,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
7.25,11311.23765005925,28.80353934526558,11.958810595486005,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
7.5,11308.55033294971,30.59074585026679,12.858921200025554,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
7.75,11305.696950834634,32.488167157521254,13.814882007846391,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
8.0,11302.667349492262,34.50251327622013,14.83013723151893,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
8.25,11299.450767611714,36.6408916168869,15.908340771400809,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
8.5,11296.035802265571,38.910829100001045,17.053368634428523,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
8.75,11292.410372647471,41.320295308726045,18.269332043803555,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
9.0,11288.561682017986,43.87772670981371,19.560591272201243,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
9.25,11284.476177804738,46.592051963379106,20.931770231882922,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
9.5,11280.139509806158,49.4727183381022,22.38777185573852,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
9.75,11275.536486452786,52.52971924340958,23.933794303804213,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
10.0,11270.65102908563,55.77362288420897,25.57534803016076,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
10.25,11265.466124218045,59.21560203666314,27.31827374529229,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
10.5,11259.9637737559,62.867464935161124,29.168761308938016,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
10.75,11254.124943160918,66.74168725092004,31.133369588161802,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
11.0,11247.92950755388,70.85144513136633,33.219047314753055,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
11.25,11241.35619576847,75.21064925641929,35.43315497510825,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
11.5,11234.382532382788,79.83397985283887,37.78348776437136,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
11.75,11226.98477777453,84.73692259069398,40.27829963477257,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
12.0,11219.137866267733,89.93580526653257,42.92632846573176,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
12.25,11210.815342463935,95.44783515575186,45.7368223803109,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
12.5,11201.989295879344,101.2911368917248,48.71956722892814,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
12.75,11192.63029404203,107.4847907011726,51.88491525679454,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
13.0,11182.707314239982,114.04887079380931,55.24381496620619,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
13.25,11172.187674152343,121.00448366914229,58.80784217851273,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
13.5,11161.036961642616,128.3738060642076,62.589232293173424,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
13.75,11149.218964044647,136.18012222267075,66.60091373267991,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
14.0,11136.695597330003,144.44786011785584,70.85654255213838,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
14.25,11123.426835609553,153.20262620962373,75.37053818082137,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
14.5,11109.370641492755,162.4712382573707,80.15812024987211,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
14.75,11094.482897906013,172.2817556485692,85.23534644541495,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
15.0,11078.717342056483,182.66350663408141,90.61915130943274,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
15.25,11062.025502320379,193.64711178787104,96.32738589174778,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
15.5,11044.356638935142,205.26450292973743,102.37885813511875,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
15.75,11025.6576894829,217.54893666542537,108.79337385167304,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
16.0,11005.873220268339,230.53500160919188,115.59177812246759,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
16.25,10984.94538481717,244.25861826007335,122.79599692275484,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
16.5,10962.813890851288,258.75703040532875,130.42907874338212,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
16.75,10939.415977232735,274.068786823715,138.51523594354865,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
17.0,10914.686402509673,290.23371195853565,147.07988553178973,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
17.25,10888.55744684223,307.2928641272749,156.14968903049396,0.95,0.95,1.0,0.37453749999999997,0.125,9.5,0.039424999999999995,5.0,11352.0
