t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11350.0,2.0,0.0,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
0.25,11349.771271554571,2.159978445428118,0.06875,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
0.5,11349.524252276684,2.3327484642535943,0.14299925906159155,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
0.75,11349.257480494283,2.519332018195494,0.22318748752030887,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
1.0,11348.969377895233,2.720832579120856,0.309789525645779,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
1.25,11348.658240247205,2.9384416072415025,0.40331814555305845,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
1.5,11348.322227383836,3.173445540360985,0.5043270758019851,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
1.75,11347.959352399897,3.4272333338500505,0.613414266251894,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
2.0,11347.567469993894,3.7013045940028135,0.7312254121029895,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
2.25,11347.144263891872,3.9972783506043483,0.8584577575218363,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
2.5,11346.68723328124,4.316902517934613,0.9958642008238607,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
2.75,11346.193678178066,4.662064097054353,1.1442577248778631,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
3.0,11345.660683645707,5.03480017607668,1.3045161782141066,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
3.25,11345.085102776497,5.43730978923376,1.4775874342667425,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
3.5,11344.463538341814,5.871966699911306,1.664494958271653,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
3.75,11343.792323008962,6.341333177453367,1.8663438135811043,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
4.0,11343.067498015997,6.848174842444081,2.084327141556064,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
4.25,11342.284790187874,7.395476660357907,2.319733151765079,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
4.5,11341.439587169092,7.986460168939682,2.5739526619648823,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
4.75,11340.526910739292,8.624602030432305,2.848487230272184,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
5.0,11339.541388069118,9.313654005811554,3.1449579250682946,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
5.25,11338.47722076397,10.057664454508744,3.465114781518067,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
5.5,11337.328151533164,10.861001469692383,3.8108469971418053,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
5.75,11336.087428311312,11.728377766022916,4.184193922662481,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
6.0,11334.74776564776,12.664877443866443,4.587356908369519,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
6.25,11333.301303168273,13.675984761221127,5.022712070502428,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
6.5,11331.739560901296,14.767615052030804,5.492824046669404,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
6.75,11330.053391248835,15.946147937078152,6.000460814082963,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
7.0,11328.232927369383,17.218462981194097,6.548609649420024,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
7.25,11326.267527727596,18.59197795800235,7.1404943143985715,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
7.5,11324.145716552563,20.074689890729054,7.779593556704903,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
7.75,11321.855119933683,21.675219044613765,8.469661021698714,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
8.0,11319.382397270641,23.40285605299712,9.214746676357313,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
8.25,11316.71316778178,25.267612365037273,10.01921985317909,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
8.5,11313.831931763782,27.280274207987112,10.887794028227246,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
8.75,11310.721986285102,29.452460260768284,11.825553454126803,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
9.0,11307.36533498653,31.796683237875722,12.837981775590713,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
9.25,11303.742591655058,34.326415583046845,13.930992761892691,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
9.5,11299.832877232264,37.05615947017468,15.110963297559927,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
9.75,11295.613709916553,40.001521304097146,16.38476877934718,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
10.0,11291.060888020293,43.17929090553055,17.75982107417552,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
10.25,11286.148365249137,46.60752555180824,19.24410919905313,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
10.5,11280.848118082704,50.305639027397056,20.84624288989654,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
10.75,11275.130004954106,54.294495814428906,22.575499231463315,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
11.0,11268.961616952318,58.5965105225955,24.44187252508431,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
11.25,11262.30811980725,63.23575261844844,26.45612757429853,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
11.5,11255.132086964451,68.23805646498793,28.629856570557696,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
11.75,11247.393323616665,73.63113662179008,30.975539761541654,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
12.0,11239.048681635091,79.44470828198914,33.506610082915685,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
12.25,11230.051865436728,85.7106126331595,36.23752193010906,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
12.5,11220.353228938357,92.46294682226598,39.18382423937392,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
12.75,11209.89956388573,99.73819807787612,42.362238036389314,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
13.0,11198.633880011654,107.57538139302542,45.790738595316306,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
13.25,11186.495177672748,116.01617999654465,49.48864233070155,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
13.5,11173.41821384577,125.10508763614138,53.47669851808278,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
13.75,11159.333262634673,134.8895514597465,57.77718590557514,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
14.0,11144.165871753847,145.42011400914419,62.414014237003926,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
14.25,11127.836616815719,156.75055252820763,67.41283065606825,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
14.5,11110.260855667035,168.93801343373397,72.80113089922538,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
14.75,11091.348485492303,182.0431393966807,78.60837511100999,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
15.0,11071.003705939509,196.13018603271314,84.86610802777089,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
15.25,11049.124792126186,211.2671247011617,91.60808317264541,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
15.5,11025.60388205628,227.5257273594642,98.87039058424784,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
15.75,11000.326783721832,244.98162881593157,106.69158746222942,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
16.0,10973.172807978262,263.7143610689539,115.11283095277707,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
16.25,10944.014634165904,283.8073537195678,124.17801211452236,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
16.5,10912.718216397834,305.3478937035278,133.93388989863251,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
16.75,10879.14273943612,328.4270368191826,144.4302237446913,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
17.0,10843.140634121164,353.13946274347876,155.7199031353507,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
17.25,10804.557663382295,379.58326445054047,167.8590721671578,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
17.5,10763.233090915362,407.8596622019863,180.90724688264513,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
17.75,10718.999945630043,438.07263159911344,194.9274227708384,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
18.0,10671.685395901839,470.328434616098,209.98616948205793,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
18.25,10621.111248456906,504.7350421211029,226.1537094219863,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
18.5,10567.094587306288,541.4014361988075,243.5039764948992,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
18.75,10509.448568452575,580.4367806831868,262.1146508642332,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
19.0,10447.983386027234,621.9494487725435,282.0671652002178,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
19.25,10382.507424980933,666.045897517288,303.446677501774,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
19.5,10312.82861433251,712.8293804385544,326.34200522893076,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
19.75,10238.755993169174,762.3984916493149,350.8455151815061,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
20.0,10160.101498963366,814.8455377046769,377.0529633319513,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
20.25,10076.681984217179,870.2547370922658,405.06327869054957,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
20.5,9988.321462862737,928.7002518591605,434.9782852780962,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
20.75,9894.853582158761,990.2440614054783,466.9023564357549,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
21.0,9796.124308987057,1054.9336949663693,500.9419960465682,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
21.25,9691.994811474591,1122.7998467143661,537.2053418110371,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
21.5,9582.344507817594,1193.853905640558,575.8015865418434,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
21.75,9467.074244213602,1268.0854412381566,616.8403145482376,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
22.0,9346.109553157876,1345.4596952513211,660.4307515907993,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
22.25,9219.403932377887,1425.9151390070465,706.6809286150635,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
22.5,9086.942073817845,1509.3611646637216,755.6967615184308,1.05,1.05,1.1,0.45753749999999993,0.1375,10.5,0.043574999999999996,2.0,11352.0
