t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11351.0,1.0,0.0,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
0.25,11350.901964886694,1.0652226133060254,0.0328125,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
0.5,11350.797536569025,1.1346983139753064,0.06776511699910395,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
0.75,11350.686298275397,1.2087043191765712,0.1049974054264187,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
1.0,11350.567806085312,1.287535898789583,0.14465801589939994,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
1.25,11350.441587163608,1.3715075488144912,0.18690528757843314,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
1.5,11350.307137880223,1.4609542407545777,0.23190787902390864,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
1.75,11350.163921808102,1.5562327518512795,0.27984544004866824,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
2.0,11350.011367591425,1.657723081358251,0.33090932721878835,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
2.25,11349.84886667581,1.7658299583678183,0.38530336582585595,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
2.5,11349.67577089162,1.8809844470494803,0.4432446613348,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
2.75,11349.491389880974,2.003645655527218,0.5049644635036111,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
3.0,11349.294988358417,2.134302555011399,0.5707090865755979,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
3.25,11349.085783194629,2.2734759162131577,0.6407408891619095,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
3.5,11348.862940311836,2.4217203705055086,0.7153393176626538,1.05,0.9,1.05,0.39217499999999994,0.13125,10.5,0.037349999999999994,1.0,11352.0
