t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11252.0,100.0,0.0,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
0.25,11240.662323929704,108.05642607029598,3.28125,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
0.5,11228.423580739696,116.74956777987266,6.826851480431587,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
0.75,11215.214627885252,126.1276754415389,10.65769667320866,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
1.0,11200.961430420444,136.24230855592126,14.796261023634155,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
1.25,11185.584784399844,147.14850382703028,19.266711773125323,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
1.5,11169.000036827323,158.904941117727,24.095022054949755,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
1.75,11151.116804643883,171.5741049207414,29.309090435375172,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
2.0,11131.838695801314,185.2224384455988,34.938865753087,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
2.25,11111.063036099888,199.92048688552984,41.01647701458321,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
2.5,11088.68060618161,215.74302582787718,47.576367990514655,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
2.75,11064.575393870078,232.76917010443202,54.65543602549187,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
3.0,11038.624367936625,251.08245764383244,62.29317441954355,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
3.25,11010.697280350985,270.7709020880348,70.5318175609818,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
3.5,10980.656505141133,291.9270070731234,79.41648778574545,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
3.75,10948.356923135512,314.64773415915596,88.9953427053323,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
4.0,10913.64586308085,339.03441543671994,99.31972148242961,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
4.25,10876.36311090366,365.1926008573927,110.44428823894698,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
4.5,10836.341000189233,393.2318293561855,122.42717045458018,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
4.75,10793.404598255447,423.2653118892223,135.33008985533002,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
5.0,10747.37200345661,455.40951364169354,149.21848290169513,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
5.25,10698.054770509409,489.78362192252706,164.1616075680632,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
5.5,10645.258481619572,526.5088857180315,180.23263266239613,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
5.75,10588.78348192059,565.7078126043913,197.50870547501904,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
6.0,10528.425798115202,607.5032088086967,216.07099307610062,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
6.25,10463.97825912176,652.0170487631033,236.00469211513598,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
6.5,10395.23183684144,699.3691616308855,257.3990015276753,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
6.75,10321.977223737087,749.6757241192248,280.34705214368876,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
7.0,10244.006661600273,803.0475515583772,304.9457868413508,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
7.25,10161.116032528056,859.5881828450853,331.29578462686004,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
7.5,10073.107218589905,919.3917595336318,359.5010218764644,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
7.75,9979.790730810977,982.5407052028617,389.6685639861617,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
8.0,9880.98860083588,1049.1032182884885,421.9081808756306,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
8.25,9776.537519921794,1119.1305998524833,456.33188022572165,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
8.5,9666.292199764608,1192.65444720201,493.05335303338126,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
8.75,9550.128918198787,1269.6837547190148,532.1873270821973,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
9.0,9427.949200252306,1350.2019744637792,573.848825283915,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
9.25,9299.683571730413,1434.1641006985785,618.1523275710077,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
9.5,9165.2953089341,1521.493853940718,665.2108371251799,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
9.75,9024.78409492277,1612.081050869619,715.1348542076097,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
10.0,8878.189480675013,1705.7792556357174,768.031263689269,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
10.25,8725.594039471049,1802.4038150141341,824.002145514816,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
10.5,8567.12609577632,1901.7303835287114,883.1435206949673,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
10.75,8402.961906828215,2003.4940442672812,945.5440489045031,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
11.0,8233.327176941304,2107.3891258266726,1011.2836972320233,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
11.25,8058.497792030094,2213.069805046695,1080.432402923211,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
11.5,7878.799675539129,2320.1515685595655,1153.0487559013056,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
11.75,7694.607687066808,2428.2135836885254,1229.1787292446663,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
12.0,7506.343511248426,2536.8020012921274,1308.854487459446,1.05,1.05,1.05,0.45753749999999993,0.13125,10.5,0.043574999999999996,100.0,11352.0
