t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.946258911298,1.0320744220354046,0.021666666666666667
0.5,7209.890794521653,1.065177199202391,0.04402827914410043
0.75,7209.833551606344,1.099341275195395,0.06710711846015224
1.0,7209.774473173263,1.134600647314413,0.09092617942271913
1.25,7209.713500406505,1.170990400046903,0.11550919344786476
1.5,7209.650572608171,1.208546739712578,0.14088065211554765
1.75,7209.585627138319,1.2473070302042486,0.16706583147598683
2.0,7209.51859935301,1.2873098298588637,0.1940908171304122
2.25,7209.449422540395,1.3285949294939394,0.22198253011068758
2.5,7209.378027854771,1.371203391645618,0.2507687535830563
2.75,7209.304344248552,1.415177591045689,0.28047816040204465
3.0,7209.228298402083,1.4605612563760217,0.31114034154136794
3.25,7209.149814651231,1.5073995133400129,0.3427858354295151
3.5,7209.068814912691,1.555738929091825,0.3754461582185487
3.75,7208.98521860692,1.6056275580654122,0.40915383501553826
4.0,7208.898942578648,1.657114989246569,0.4439424321069555
4.25,7208.809901014862,1.7102523949325226,0.4798465902072978
4.5,7208.718005360212,1.7650925810248936,0.5169020587641692
4.75,7208.623164229745,1.8216900389032087,0.5551457313530419
5.0,7208.525283318878,1.8801009989275188,0.5946156821959447
5.25,7208.424265310542,1.9403834856201059,0.6353512038393743
5.5,7208.320009779396,2.002597374577709,0.6773928460278099
5.75,7208.212413093024,2.0668044511671986,0.720782455810327
6.0,7208.101368310024,2.1330684710591488,0.7655632189189496
6.25,7207.986765074887,2.2014552226553397,0.8117797024585646
6.5,7207.868489509584,2.2720325914678123,0.8594778989494303
6.75,7207.746424101728,2.344870626508757,0.9087052717645662
7.0,7207.620447589244,2.420041608752198,0.9595108020055892
7.25,7207.490434841409,2.49762012173016,1.011945036861887
7.5,7207.356256736174,2.5776831243277782,1.0660601394993738
7.75,7207.217780033631,2.6603100258436028,1.1219099405264756
8.0,7207.074867245532,2.7455827633832257,1.1795499910864204
8.25,7206.927376500719,2.833585881656217,1.2390376176263904
8.5,7206.775161406358,2.924406615248315,1.3004319783956084
8.75,7206.618070904833,3.0181349734427703,1.3637941217259886
9.0,7206.455949126184,3.1148638276667775,1.429187046150582
9.25,7206.288635235944,3.214689001640964,1.4966757624166955
9.5,7206.115963278237,3.317709364312027,1.5663273574522498
9.75,7205.937762014005,3.4240269256507334,1.638211060345677
10.0,7205.7538547542,3.5337469353996926,1.7123983104014429
10.25,7205.564059187808,3.646977984857523,1.7889628273351028
10.5,7205.368187204539,3.763832111788307,1.8679806836736825
10.75,7205.166044712025,3.8844249085475306,1.949530379429096
11.0,7204.957431447369,4.008875633518034,2.0336929191142925
11.25,7204.742140782876,4.137307325951897,2.12055189117385
11.5,7204.519959525783,4.269846924316589,2.210193549902808
11.75,7204.290667711826,4.406625388246163,2.3027068999296674
12.0,7204.05403839246,4.54777782420077,2.3981837833416675
12.25,7203.80983741553,4.693443614940272,2.4967189695326844
12.5,7203.557823199226,4.843766552920302,2.5984102478563904
12.75,7203.297746499111,4.998894977721669,2.7033585231696637
13.0,7203.029350168022,5.15898191762663,2.811667914353633
13.25,7202.752368908642,5.324185235458165,2.92344585590221
13.5,7202.466529018531,5.494667778801043,3.0388032026704703
13.75,7202.171548127399,5.670597534726106,3.157854337877826
14.0,7201.867134926397,5.85214778914191,3.2807172844635586
14.25,7201.552988889207,6.039497290900504,3.407513819894967
14.5,7201.228799984685,6.232830420786842,3.5383695945311446
14.75,7200.8942483808305,6.432337365523989,3.673414253648193
15.0,7200.549004139839,6.638214296928981,3.812781563234546
15.25,7200.192726903978,6.850663556356836,3.956609539668007
15.5,7199.825065572041,7.069893844572902,4.105040583389072
15.75,7199.445657966119,7.296120417196301,4.258221616688152
16.0,7199.054130488416,7.529565285859862,4.416304225727405
16.25,7198.650097767848,7.7704574252344525,4.579444806921035
16.5,7198.233162296134,8.01903298606813,4.747804717801115
16.75,7197.802914053111,8.275535514392956,4.921550432499258
17.0,7197.35893012097,8.540216177054722,5.100853701977772
17.25,7196.900774287133,8.81333399372304,5.2858917191472905
17.5,7196.42799663545,9.095156075541546,5.47684728901129
17.75,7195.940133125441,9.385957870579947,5.673909003981357
18.0,7195.43670515924,9.68602341625168,5.877271424510589
18.25,7194.917219135943,9.995645598862724,6.087135265196042
18.5,7194.381165993038,10.315126420458805,6.303707586504735
18.75,7193.828020734581,10.64477727313974,6.527201992281342
19.0,7193.257241945791,10.984919221010959,6.7578388331993695
19.25,7192.668271293736,11.335883289943352,6.9958454163212735
19.5,7192.0605330137505,11.698010765313487,7.241456220936713
19.75,7191.433433381252,12.071653497896818,7.494913120851838
20.0,7190.786360168608,12.457174218086898,7.756465613306269
20.25,7190.118682086689,12.854946858613596,8.026371054698153
20.5,7189.429748210766,13.265356885933064,8.304894903301447
20.75,7188.718887390375,13.688801640461513,8.59231096916333
21.0,7187.985407642803,14.125690685823814,8.888901671373329
21.25,7187.228595529814,14.576446167286475,9.194958302899511
21.5,7186.447715517266,15.041503179542552,9.510781303190718
21.75,7185.642009317238,15.521310144013661,9.836680538747475
22.0,7184.810695212301,16.016329195831222,10.17297559186777
22.25,7183.952967361567,16.5270365806555,10.519996057777446
22.5,7183.067995088155,17.053923061486778,10.878081850358315
22.75,7182.154922147692,17.597494335618126,11.24758351669053
23.0,7181.212865977498,18.15827146187357,11.628862560628923
23.25,7180.240916926095,18.736791298269026,12.022291775636184
23.5,7179.238137462676,19.33360695022614,12.428255587098679
23.75,7178.203561366186,19.94928822946094,12.84715040435358
24.0,7177.136192893681,20.584422123660058,13.279384982658566
24.25,7176.035005927615,21.239613277047084,13.725380795337868
24.5,7174.898943101729,21.915484481930292,14.185572416340555
24.75,7173.72691490524,22.61267718131042,14.660407913449045
25.0,7172.517798765009,23.331851982613433,15.150349252377438
25.25,7171.270438105401,24.073689182598013,15.655872712000729
25.5,7169.983641385572,24.838889303470925,16.17746931095702
25.75,7168.656181113909,25.628173640225214,16.715645245865556
26.0,7167.2867928394,26.442284819196445,17.270922341403768
26.25,7165.874174119703,27.281987367810576,17.843838512486357
26.5,7164.416983465737,28.148068295473674,18.43494823878892
26.75,7162.913839262614,29.0413376855283,19.044823051857517
27.0,7161.363318666782,29.96262929817387,19.674052035043964
27.25,7159.763956479277,30.912801184218615,20.323242336504396
27.5,7158.114243995005,31.892736309498723,20.9930196954958
27.75,7156.412627828033,32.903343189765614,21.684028982201607
28.0,7154.657508712881,33.94555653580524,22.396934751313196
28.25,7152.847240281898,35.020337908513206,23.132421809588976
28.5,7150.980127818787,36.12867638360675,23.891195797606763
28.75,7149.054426988474,37.27158922560848,24.673983785918242
29.0,7147.068342543506,38.450122570687626,25.481534885806425
29.25,7145.020027007271,39.66535211789185,26.314620874837992
29.5,7142.907579334362,40.918383828246284,27.174036837392315
29.75,7140.7290435485265,42.21035463113652,28.060601820337652
30.0,7138.482407358661,43.542433137328025,28.975159504012275
30.25,7136.16560075344,44.915820357906405,29.918578888654384
30.5,7133.7764945752415,46.33175042835011,30.891754996409023
30.75,7131.312899074107,47.79149133687019,31.895609589023277
31.0,7128.772562442608,49.296345656069555,32.931091901322134
31.25,7126.153169332576,50.84765127688744,33.99917939053697
31.5,7123.4523393547615,52.44678214370235,35.1008785015362
31.75,7120.667625562647,54.09514898936946,36.237225447983086
32.0,7117.7965129217155,55.79420006886514,37.40928700941942
32.25,7114.836416765653,57.545421890102105,38.61816134424483
32.5,7111.784681241105,59.350339940363995,39.864978818530375
32.75,7108.638577742741,61.21051940668636,41.1509028505716
33.0,7105.395303340566,63.127565888383636,42.4771307710498
33.25,7102.051979201581,65.10312609978705,43.84489469863145
33.5,7098.605649008089,67.138888561117,45.2554624307935
33.75,7095.0532773751165,69.23658427526541,46.7101383496177
34.0,7091.391748269643,71.39798738810764,48.21026434224845
34.25,7087.6178634345415,73.6249158298008,49.75722073565745
34.5,7083.728340820341,75.9192319343551,51.35242724530313
34.75,7079.719813028199,78.28284303458639,52.99734393721416
35.0,7075.5888257676625,80.71770202937286,54.693472202963534
35.25,7071.331836333121,83.22580791994486,56.44235574693328
35.5,7066.9452121030645,85.809206311736,58.24558158519875
35.75,7062.425229066598,88.46998987811432,60.10478105528637
36.0,7057.768070381925,91.21029878209522,62.02163083597884
36.25,7052.969824971828,94.03232105191411,63.997853976257566
36.5,7048.026486161513,96.93829290610367,66.03522093238237
36.75,7042.933950364502,99.93049902348193,68.13555061201463
37.0,7037.688015822599,103.01127275321053,70.30071142419007
37.25,7032.284381406327,106.18299625982941,72.53262233384297
37.5,7026.718645482612,109.44810059791425,74.8332539194726
37.75,7020.986304856834,112.80906571073791,77.20462943242741
38.0,7015.082753796793,116.26842034704585,79.64882585616006
38.25,7009.00328314654,119.82874188978013,82.16797496367938
38.5,7002.743079538401,123.49265609030749,84.76426437129129
38.75,6996.297224711994,127.26283670142419,87.43993858658129
39.0,6989.660694949428,131.14200500212658,90.19730004844548
39.25,6982.828360636325,135.1329292068507,93.03871015682489
39.5,6975.794985958761,139.2384237516,95.96659028964
39.75,6968.555228746645,143.46134844909776,98.983422804258
40.0,6961.1036404745255,147.80460750482067,102.09175202065512
