t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11342.0,10.0,0.0,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
0.25,11340.973779796512,10.713720203488371,0.3125,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
0.5,11339.874415662862,11.478280580779344,0.6473037563590116,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
0.75,11338.696712072267,12.297287903224143,1.0060000245083662,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
1.0,11337.435107084586,13.174602643930355,1.3902902714841208,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
1.25,11336.083646894478,14.114356501415058,1.8019966041069444,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
1.5,11334.635958669383,15.12097108584069,2.243070244776165,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
1.75,11333.085221571007,16.199177837783637,2.7156005912086867,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
2.0,11331.424135848776,17.354039252583696,3.2218248986394253,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
2.25,11329.644889888345,18.590971486371316,3.7641386252826656,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
2.5,11327.73912509294,19.915768422827664,4.345106484231769,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
2.75,11325.697898470004,21.334627282551047,4.967474247445133,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
3.0,11323.51164279045,22.854175859523604,5.634181350024853,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
3.25,11321.170124182838,24.481501471525856,6.348374345634966,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
3.5,11318.662397020025,26.224181713352795,7.113421266620149,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
3.75,11315.976755951586,28.090317103249294,7.932926945162424,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
4.0,11313.100684931364,30.088565713994843,8.810749354638965,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
4.25,11310.020803086396,32.228179880400226,9.751017033201304,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
4.5,11306.72280727105,34.519045074484424,10.75814765446381,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
4.75,11303.191411148848,36.97172103810859,11.836867813041449,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
5.0,11299.410280644355,39.59748526016049,12.992234095482342,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
5.25,11295.361965608852,42.40837888128352,14.229655509862358,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
5.5,11291.02782754672,45.417255103374806,15.554917349902468,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
5.75,11286.387963254769,48.63783017334657,16.97420657188293,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
6.0,11281.421124234572,52.08473700062552,18.494138764800013,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
6.25,11276.104631748743,55.77358145518503,20.12178679606956,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
6.5,11270.414287406307,59.721001377146216,21.864711216544094,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
6.75,11264.324279180739,63.94472830967801,23.730992509579913,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
7.0,11257.80708278719,68.46365194354912,25.72926526925735,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
7.25,11250.83335837385,73.2978872336536,27.868754392493262,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
7.5,11243.37184251695,78.46884411450206,30.159313368544936,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
7.75,11235.389235550543,83.99929970233119,32.61146474712312,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
8.0,11226.85008431182,89.91347282535679,35.23644286282097,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
8.25,11217.71666044145,96.23710066993362,38.046238888613374,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
8.5,11207.948834447378,102.99751726807109,41.0536482845488,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
8.75,11197.503945820914,110.22373347990815,44.27232069917602,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
9.0,11186.336669587246,117.94651804232859,47.71681237042315,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
9.25,11174.398879779945,126.19847916080711,51.402641059245916,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
9.5,11161.639510452294,135.01414601468267,55.34634353302114,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
9.75,11148.004414978812,144.43004942520628,59.56553559597997,1.1,0.9,1.0,0.41084999999999994,0.125,11.0,0.037349999999999994,10.0,11352.0
