t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11252.0,100.0,0.0,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
0.25,11242.74475422833,106.13024577167019,3.125,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
0.5,11232.930218660324,112.62821115931183,6.441570180364693,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
0.75,11222.523867434284,119.51493078662283,9.961201779093187,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
1.0,11211.491443687797,126.8125129460274,13.69604336617515,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
1.25,11199.796887875234,134.54417772902636,17.658934395738505,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
1.5,11187.402265838706,142.73429421152338,21.86343994977058,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
1.75,11174.267697073767,151.4084162823527,26.323886643880684,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
2.0,11160.351283701439,160.59331664585736,31.055399652704207,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
2.25,11145.609040735397,170.31701846671666,36.073940797887246,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
2.5,11129.994828317895,180.60882405713375,41.396347624972144,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
2.75,11113.46028669037,191.49933993287257,47.04037337675757,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
3.0,11095.954774764876,203.02049748546509,53.02472774965984,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
3.25,11077.42531327063,215.20556843328973,59.36911829608062,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
3.5,11057.816533566,228.0891741243811,66.09429230962093,1.0,0.9,1.0,0.37349999999999994,0.125,10.0,0.037349999999999994,100.0,11352.0
