t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
0.25,10804.889347692037,531.4856523079634,15.625,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
0.5,10755.029471367012,564.7366019983641,32.233926634623856,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
0.75,10702.294724050855,599.8233305020716,49.88194544707274,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
1.0,10646.558237500423,636.8153379743125,68.62642452526248,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
1.25,10587.692569417426,675.780526745612,88.52690383695975,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
1.5,10525.5704414889,716.7845132133376,109.64504529776012,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
1.75,10460.065572297606,759.8898663667143,132.04456133567692,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
2.0,10391.053608118473,805.1552722218876,155.79111965963673,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
2.25,10318.413153310361,852.634624773066,180.95222191657072,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
2.5,10242.026900403187,902.3760456560815,207.59705394072904,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
2.75,10161.782858051933,954.4208365805832,235.79630536748158,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
3.0,10077.575672772735,1008.8023707166376,265.6219565106248,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
3.25,9989.308037794612,1065.5449316098657,297.1470305955197,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
3.5,9896.892179469594,1124.6625108220753,330.445309708328,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
3.75,9800.251408517039,1186.157578311441,365.5910131715179,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
4.0,9699.321719986781,1250.0198425194656,402.6584374937504,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
4.25,9594.053422284089,1316.225020143425,441.7215575724837,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
4.5,9484.412772003589,1384.7336385444423,482.8535894519657,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
4.75,9370.38358778931,1455.4898965542072,526.1265156564796,1.0,0.95,1.0,0.39424999999999993,0.125,10.0,0.039424999999999995,500.0,11352.0
