t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
0.25,11346.458145015746,5.401229984253876,0.140625,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
0.5,11345.872836289802,5.834629116890912,0.29253459330714027,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
0.75,11345.240594526653,6.3027719361281145,0.4566335372196971,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
1.0,11344.5576627572,6.808438244876104,0.6338989979233003,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
1.25,11343.819984330277,7.354629346162874,0.8253863235604407,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
1.5,11343.023179185135,7.944585540943764,1.0322352739212715,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
1.75,11342.162518274941,8.581804982799076,1.2556767422603148,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
2.0,11341.232896002126,9.270063990473574,1.4970400074015389,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
2.25,11340.22880051687,10.013438925996587,1.7577605571336081,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
2.5,11339.144281719839,10.816329753233981,2.039388526927262,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
2.75,11337.972916799608,11.683485399155037,2.343597801236968,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
3.0,11336.707773124079,12.62003104783331,2.672195828088203,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
3.25,11335.341368293473,13.631497505217956,3.027134201308515,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
3.5,11333.865627150379,14.723852780979003,3.41052006864277,1.1,0.95,0.9,0.4336749999999999,0.1125,11.0,0.039424999999999995,5.0,11352.0
