t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
0.25,10791.995906007753,545.160343992248,14.84375,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
0.5,10726.933949042634,594.0378532450966,31.02819771226986,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
0.75,10656.466131745068,646.8701717744482,48.663696480483665,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
1.0,10580.235164927743,703.8971803672201,67.8676547050376,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
1.25,10497.877193751676,765.3582040011349,88.76460224718944,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
1.5,10409.025170193006,831.4886558785198,111.48617392847314,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
1.75,10313.31293017952,902.5160764206137,136.1709933998667,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
2.0,10210.380023833255,978.6555367481413,162.96443941860366,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
2.25,10099.877332062199,1060.1043922719882,192.01827566581412,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
2.5,9981.473481466397,1147.0363937222146,223.49012481138877,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
2.75,9854.86204148221,1239.5951907677727,257.542767750017,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
3.0,9719.769452483046,1337.8872975410188,294.34324997593524,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
3.25,9575.963591217718,1441.974629660597,334.06177912168425,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
3.5,9423.26283112844,1551.8667679318253,376.8704009397332,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
3.75,9261.545401144982,1667.513153242308,422.94144561270923,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
4.0,9090.758789804515,1788.7954678458937,472.44574234959026,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
4.25,8910.928885300802,1915.520506897932,525.5506078012652,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
4.5,8722.168490618493,2047.413886531709,582.4176228497976,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
4.75,8524.68481141459,2184.114965979201,643.2002226062077,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
5.0,8318.785488486068,2325.173375855216,708.0411356587152,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
5.25,8104.882742307103,2470.0475374384787,777.069720254417,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
5.5,7883.495219456544,2618.105524021333,850.3992565221218,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
5.75,7655.247183659984,2768.6285520735096,928.1242642665052,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
6.0,7420.864779344197,2920.8172962496146,1010.3179244061874,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
6.25,7181.169211839563,3073.8011002718385,1097.029687888598,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
6.5,6937.066831051636,3226.650010895446,1188.283158052918,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
6.75,6689.536266403457,3378.389403345166,1284.0743302513765,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
7.0,6439.612928808934,3528.016805527879,1384.370265663186,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
7.25,6188.371356803357,3674.520378619347,1489.108264577295,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
7.5,5936.9060242993855,3816.8983873830566,1598.1955883175567,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
7.75,5686.31133318303,3954.1789076239775,1711.5097591929912,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
8.0,5437.661574187922,4085.438980298998,1828.899445513078,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
8.25,5191.991647462942,4209.822437296352,1950.1859152407046,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
8.5,4950.279288491492,4326.555692660568,2075.1650188479402,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
8.75,4713.42944958935,4434.960909436848,2203.6096409738007,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
9.0,4482.261351210673,4534.466105816619,2335.272542972707,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
9.25,4257.498553665891,4624.6119408449695,2469.8895054891377,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
9.5,4039.76222364028,4705.055103876746,2607.1826724829725,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
9.75,3829.5675963122435,4775.568407808441,2746.8639958793133,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
10.0,3627.3234764959307,4836.037840517941,2888.6386829861262,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
10.25,3433.334491641064,4886.456951982431,3032.2085563765027,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
10.5,3247.8057124358606,4926.919040425655,3177.275247138481,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
10.75,3070.8491958511013,4957.607647997778,3323.5431561511177,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
11.0,2902.4919797143652,4978.78588708458,3470.7221332010517,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
11.25,2742.68506335344,4990.785097422682,3618.529839223875,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
11.5,2591.312939569141,4993.993288627245,3766.693771803611,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
11.75,2448.203292298994,4988.843760141272,3914.9529475597324,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
12.0,2313.1365348517156,4975.804218459356,4063.0592466889266,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
12.25,2185.8549291824725,4955.366636393087,4210.778434424438,1.1,1.1,0.95,0.50215,0.11875,11.0,0.045649999999999996,500.0,11352.0
