t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.951144464816,1.026105535183701,0.022750000000000003
0.5,7209.901013869431,1.0528922296434142,0.0460939009254292
0.75,7209.849574962276,1.0803778385742744,0.07004719914981687
1.0,7209.796793625993,1.1085805790303178,0.09462579497738162
1.25,7209.742634854962,1.1375191418883353,0.11984600315032135
1.5,7209.687062732253,1.1672127041189695,0.14572456362828098
1.75,7209.630040405981,1.1976809413728047,0.17227865264698755
2.0,7209.571530065048,1.2289440408893848,0.19952589406321886
2.25,7209.51149291427,1.2610227147372908,0.22748437099345237
2.5,7209.449889148854,1.293938213393599,0.25617263775372573
2.75,7209.386677928222,1.3277123396712496,0.2856097321084301
3.0,7209.321817349162,1.3623674630030518,0.31581518783595103
3.25,7209.255264418291,1.3979265340912685,0.34680904761927045
3.5,7209.186975023799,1.4344130999319313,0.3786118762698468
3.75,7209.116903906484,1.471851319223259,0.41124477429329825
4.0,7209.0450046300275,1.510265978167773,0.4447293918056274
4.25,7208.971229550514,1.5496825066779336,0.4790879428089443
4.5,7208.89552978517,1.5901269949953492,0.5143432198358673
4.75,7208.817855180295,1.631626210733851,0.5505186089720114
5.0,7208.738154278378,1.6742076163569681,0.5876381052662065
5.25,7208.656374284362,1.7178993871005817,0.6257263285383275
5.5,7208.572461031054,1.7627304293517907,0.6648085395948657
5.75,7208.486358943644,1.8087303994952806,0.704910656862619
6.0,7208.398011003312,1.8559297232387433,0.7460592734511367
6.25,7208.307358709918,1.904359615429169,0.788281674654818
6.5,7208.214342043724,1.9540521003721003,0.8316058559058316
6.75,7208.1188994261465,2.005040032666214,0.8760605411892969
7.0,7208.020967679504,2.0573571185658874,0.9216752019324532
7.25,7207.920481985738,2.1110379378846824,0.9684800763798271
7.5,7207.817375844083,2.1661179664529815,1.0165061894667036
7.75,7207.7115810276555,2.222633599143307,1.065785373203509
8.0,7207.603027538941,2.2806221734771603,1.1163502875840192
8.25,7207.491643564144,2.340121993827522,1.1682344420306245
8.5,7207.377355426381,2.401172356231473,1.2214722173902006
8.75,7207.26008753768,2.463813573827719,1.2760988884944666
9.0,7207.13976234977,2.528087002934119,1.3321506472990472
9.25,7207.016300303606,2.5940350697806545,1.3896646266157984
9.5,7206.889619777636,2.661701297913616,1.4486789244533083
9.75,7206.759637034735,2.731130336287111,1.509232628980843
10.0,7206.626266167813,2.802367988058363,1.571365844131375
10.25,7206.489419044039,2.875461240103608,1.6351197158597026
10.5,7206.349005247658,2.9504582932717587,1.7005364590720597
10.75,7206.204932021365,3.027408593393368,1.7676593852439924
11.0,7206.057104206196,3.1063628630627944,1.8365329307436915
11.25,7205.905424179912,3.1873731342118305,1.9072026858783702
11.5,7205.749791793827,3.270492781493453,1.9797154246816893
11.75,7205.590104308047,3.3557765564947157,2.0541191354606654
12.0,7205.426256325083,3.4432806227982033,2.1304630521209202
12.25,7205.258139721801,3.5330625919118526,2.2087976862895795
12.5,7205.0856435796595,3.625181560087336,2.2891748602555744
12.75,7204.908654113207,3.7196981460476137,2.3716477407475614
13.0,7204.727054596788,3.816674529644647,2.4562708735701446
13.25,7204.540725289414,3.9161744914686842,2.54310021911956
13.5,7204.349543357771,4.018263453430932,2.6321931888004726
13.75,7204.153382797294,4.123008520341843,2.7236086823660264
14.0,7203.952114351291,4.230478522507654,2.817407126203803
14.25,7203.745605428044,4.340744059368241,2.9136505125908525
14.5,7203.533720015862,4.453877544199768,3.01240243994148
14.75,7203.316318596025,4.569953249906019,3.1137281540720245
15.0,7203.093258053573,4.689047355922742,3.2176945905073864
15.25,7202.864391585888,4.811237996259741,3.3243704178546287
15.5,7202.629568609027,4.9366053087058805,3.4338260822695377
15.75,7202.388634661737,5.06523148522259,3.5461338530425963
16.0,7202.141431307119,5.1972008235518645,3.6613678693314102
16.25,7201.88779603187,5.3325997800652,3.779604188067215
16.5,7201.627562143058,5.471517023880291,3.900920833063698
16.75,7201.360558662372,5.614043492272756,4.0253978453569745
17.0,7201.086610217784,5.760272447410548,4.15311733480618
17.25,7200.8055369325775,5.910299534439126,4.2841635329847705
17.5,7200.517154311662,6.064222840945847,4.4186228473932605
17.75,7200.221273125144,6.222142957832454,4.556583917024779
18.0,7199.917699289061,6.384163041624899,4.698137669315467
18.25,7199.606233743239,6.550388878250126,4.843377378512433
18.5,7199.286672326199,6.720928948309814,4.992398725492624
18.75,7198.958805647053,6.895894493881419,5.1452998590666725
19.0,7198.622418954321,7.075399586877216,5.302181458802475
19.25,7198.277292001604,7.259561198992363,5.4631467994039316
19.5,7197.923198910046,7.448499273273317,5.628301816681008
19.75,7197.559908027514,7.6423367973382605,5.797755175147976
20.0,7197.187181784431,7.841199878281437,5.971618337287421
20.25,7196.804776546188,8.045217819293585,6.150005634518324
20.5,7196.412442462061,8.25452319803089,6.333034339907253
20.75,7196.009923310572,8.469251946765084,6.520824742662456
21.0,7195.596956341201,8.689543434347518,6.713500224451362
21.25,7195.173272112397,8.915540550020198,6.911187337582768
21.5,7194.738594325798,9.147389789106882,7.114015885095728
21.75,7194.292639656585,9.38524134061747,7.322119002797909
22.0,7193.835117579905,9.629249176798968,7.535633243296957
22.25,7193.365730193265,9.879571144666285,7.754698662069133
22.5,7192.884172034845,10.136369059546213,7.979458905610291
22.75,7192.390129897618,10.399808800667758,8.210061301714967
23.0,7191.883282639238,10.670060408831965,8.446656951930159
23.25,7191.363300987575,10.947298186194194,8.689400826231086
23.5,7190.829847341842,11.231700798191593,8.938451859967005
23.75,7190.2825755692265,11.523451377648232,9.193973053125864
24.0,7189.721130796943,11.822737631090071,9.456131571967362
24.25,7189.145149199624,12.129751947301475,9.72509885307466
24.5,7188.55425778197,12.44469150815458,10.00105070987577
24.75,7187.948074156571,12.767758401742244,10.284167441686286
25.0,7187.3262063168295,13.099159737844678,10.574633945325921
25.25,7186.688252404879,13.439107765759193,10.872639829361887
25.5,7186.033800474445,13.787819994521644,11.178379531032908
25.75,7185.362428248544,14.145519315547315,11.492052435908276
26.0,7184.673702871945,14.512434127717947,11.813863000336978
26.25,7183.967180658317,14.888798464940544,12.14402087674256
26.5,7183.242406831978,15.27485212620236,12.482741041819958
26.75,7182.498915264164,15.670840808145138,12.830243927691061
27.0,7181.736228203743,16.077016240180217,13.186755556076363
27.25,7180.953856002295,16.4936363221645,13.552507675540463
27.5,7180.151296833475,16.92096526465558,13.927737901869705
27.75,7179.328036406597,17.35927373176238,14.312689861640619
28.0,7178.483547674356,17.808838986605625,14.707613339038213
28.25,7177.617290534616,18.269945039400337,15.11276442598349
28.5,7176.7287115262,18.742882798169937,15.528405675629848
28.75,7175.8172435186125,19.227950222099224,15.954806259288214
29.0,7174.8823053956285,19.725452477530514,16.39224212684097
29.25,7173.923301732691,20.235702096604324,16.840996170704788
29.5,7172.939622468054,20.759019138542833,17.301358393402538
29.75,7171.930642567624,21.295731353570783,17.773626078804387
30.0,7170.895721683436,21.84617434946499,18.258103967098123
30.25,7169.834203805731,22.410691760719565,18.75510443354845
30.5,7168.745416908584,22.989635420309835,19.26494767110482
30.75,7167.628672589049,23.58336553403349,19.78796187691687
31.0,7166.4832656997805,24.19225085740271,20.32448344281613
31.25,7165.308473975121,24.816668875055942,20.87485714982204
31.5,7164.1035576506165,25.457005982652703,21.439436366729563
31.75,7162.867759075955,26.11365767120895,22.01858325283491
32.0,7161.60030232132,26.787028713824615,22.612668964854915
32.25,7160.300392777157,27.477533354748356,23.222073868094427
32.5,7158.967216747367,28.185595500717902,23.84718775191495
32.75,7157.599941035937,28.911648914506987,24.488410049556283
33.0,7156.197712527037,29.656137410602394,25.14615006236132
33.25,7154.759657758622,30.419515052926457,25.820827188452522
33.5,7153.284882489583,31.202246354511917,26.5128711559066
33.75,7151.772471260502,32.00480647902698,27.222722260471745
34.0,7150.221486948092,32.827681444038994,27.95083160786961
34.25,7148.630970313384,33.67136832589508,28.697661360721497
34.5,7146.999939543777,34.536375466087655,29.46368499013561
34.75,7145.327389789049,35.42322267896154,30.249387531989107
35.0,7143.612292691457,36.3324414606078,31.055265847935484
35.25,7141.853595910058,37.26457519877717,31.88182889116431
35.5,7140.05022263943,38.22017938363305,32.72959797693649
35.75,7138.201071122935,39.199821819150415,33.59910705791414
36.0,7136.305014160746,40.204082834953084,34.49090300429981
36.25,7134.360898612837,41.23355549836662,35.40554588879499
36.5,7132.367544897167,42.28884582644872,36.34360927638283
36.75,7130.323746483322,43.370572997742585,37.30568051893454
37.0,7128.228269381884,44.47936956348171,38.29236105463318
37.25,7126.07985162984,45.61588165795675,39.30426671220239
37.5,7123.877202772342,46.780769207736235,40.34202801992091
37.75,7121.619003341188,47.97470613941383,41.40629051939691
38.0,7119.303904330396,49.198380585534075,42.497715084068574
38.25,7116.930526669282,50.45249508832768,43.61697824238947
38.5,7114.497460693485,51.737766800865266,44.76477250564893
38.75,7112.003265614415,53.05492768521536,45.941806700368616
39.0,7109.446468987623,54.40472470716871,47.148806305207266
39.25,7106.825566180638,55.787920027065994,48.386513792295354
39.5,7104.139019840848,57.20529118624022,49.65568897291111
39.75,7101.385259364043,58.657631288558264,50.957109347398074
40.0,7098.562680364268,60.145749176518315,52.29157045921278
40.25,7095.66964414569,61.67046960133097,53.65988625297857
40.5,7092.704477177208,63.23263338638209,55.06288943640885
40.75,7089.665470570605,64.83309758344456,56.50143184594904
41.0,7086.550879563052,66.47273562097429,57.97638481597241
41.25,7083.3589230048565,68.15243744379286,59.48863955134957
41.5,7080.087782853378,69.8731096434251,61.03910750319586
41.75,7076.735603674089,71.63567557832522,62.62872074758378
42.0,7073.300492149819,73.44107548318898,64.25843236699068
42.25,7069.780516599253,75.29026656651219,65.92921683423323
42.5,7066.173706505859,77.18422309551815,67.64207039862139
42.75,7062.478052058416,79.12393646753758,69.39801147404442
43.0,7058.691503704433,81.1104152668846,71.1980810286809
43.25,7054.811971717764,83.14468530623172,73.04334297600253
43.5,7050.837325781834,85.22778965144488,74.9348845667193
43.75,7046.765394589911,87.36078862879744,76.87381678128968
44.0,7042.593965463965,89.54475981343859,78.86127472259481
44.25,7038.3207839937,91.78079799794769,80.89841800835055
44.5,7033.943553697433,94.0700151397617,82.98643116280385
44.75,7029.459935706548,96.41354028621767,85.12652400723343
45.0,7024.867548475348,98.81251947590673,87.31993204874487
45.25,7020.163967518187,101.26811561499014,89.56791686682175
45.5,7015.346725175854,103.78150832708208,91.87176649706278
45.75,7010.413310413238,106.3538937752572,94.23279581150389
46.0,7005.361168650413,108.98648445469536,96.652346894891
46.25,7000.187701629335,111.68050895442954,99.13178941623532
46.5,6994.890267318433,114.4372116866176,101.6725209949486
46.75,6989.466179857467,117.25785258171318,104.27596756081915
47.0,6983.912709545079,120.1437067478671,106.94358370705314
47.25,6978.2270828715855,123.09606409284673,109.67685303556712
47.5,6972.406482599601,126.116228906719,112.47728849367938
47.75,6966.448047895191,129.20551940350157,115.34643270130724
48.0,6960.348874512315,132.3652672199479,118.2858582677369
48.25,6954.106015033414,135.5968168695944,121.29716809699072
48.5,6947.716479169062,138.90152515016348,124.38199568077398
48.75,6941.177234119676,142.28076050238374,127.5420053779402
49.0,6934.485205002371,145.73590231825915,130.77889267936942
49.25,6927.637275346096,149.26834019679342,134.0943844571098
49.5,6920.6302876582595,152.87947314515333,137.49023919658686
49.75,6913.4610440661245,156.57070872323646,140.9682472106391
50.0,6906.126307036312,160.3434621295955,144.53023083409275
50.25,6898.622800175797,164.19915522666219,148.17804459754106
50.5,6890.947209117841,168.13921550321132,151.91357537894763
50.75,6883.096182496347,172.1650749720078,155.7387425316457
51.0,6875.066333012152,176.27816900058906,159.65549798725888
51.25,6866.854238594827,180.4799350731515,163.66582633202228
51.5,6858.456443663531,184.7718114815334,167.7717448549365
51.75,6849.86946049054,189.1552359433193,171.97530356614138
52.0,6841.089770671018,193.63164414513085,176.2785851838519
52.25,6832.113826702627,198.20246820922011,180.68370508815363
52.5,6822.938053678547,202.86913508154095,185.1928112399134
52.75,6813.558851097438,207.6330648395449,189.80808406301844
53.0,6803.972594793852,212.49566891803042,194.53173628811808
53.25,6794.17563899253,217.4583482514675,199.36601275600327
53.5,6784.16431848995,222.52249133132688,204.31319017872417
53.75,6773.934950966427,227.68947217706233,209.37557685651186
54.0,6763.483839431933,232.96064821952803,214.55551234854002
54.25,6752.807274808706,238.3373580957612,219.8553670955343
