t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11252.0,100.0,0.0,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
0.25,11240.688032945736,108.03071705426356,3.28125,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
0.5,11228.479919351292,116.69407274536576,6.826007903343023,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
0.75,11215.307117103244,126.03785073145576,10.655032165300337,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
1.0,11201.096250344568,136.11310051300597,14.79064914242623,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
1.25,11185.768837190297,146.9743025566935,19.256860253009236,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
1.5,11169.241014080711,158.67953136363707,24.07945455565074,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
1.75,11151.42325921473,171.29061410675038,29.286126678520084,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
2.0,11132.220118047879,184.87328199822352,34.90659995389783,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
2.25,11111.529934455404,199.49731102513059,40.972754519464544,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
2.5,11089.24459185683,215.23664810569227,47.51876003747664,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
2.75,11065.24926937791,232.16951806864398,54.581212553444665,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
3.0,11039.422218992127,250.37850614279824,62.19927486507205,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
3.25,11011.634570537515,269.95060986460027,70.41481959788261,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
3.5,10981.750172543621,290.97725347231165,79.2725739840648,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
3.75,10949.62547792242,313.55425696395343,88.82026511362503,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
4.0,10915.109484765519,337.7817510642246,99.10876417025474,1.1,1.0,1.05,0.45649999999999996,0.13125,11.0,0.041499999999999995,100.0,11352.0
