t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11347.0,5.0,0.0,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
0.25,11346.556664103793,5.294898396207716,0.1484375,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
0.5,11346.087198741716,5.607171462148166,0.3056297961374166,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
0.75,11345.590066659293,5.937840641787649,0.47209269891994027,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
1.0,11345.063640498562,6.287987158466255,0.648372342973011,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
1.25,11344.50619755769,6.658755480570625,0.835046961739978,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
1.5,11343.915914250807,7.051356984123625,1.0327287650694186,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
1.75,11343.290860251474,7.467073822989389,1.2420659255355888,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
2.0,11342.62899230243,7.907263017912524,1.4637446796555862,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
2.25,11341.92814767335,8.373360776148115,1.6984915504998643,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
2.5,11341.186037247462,8.866887053993857,1.9470756985417614,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
2.75,11340.400238216935,9.389450375106648,2.210311407957204,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
3.0,11339.568186365957,9.94275291807205,2.4890607159681823,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
3.25,11338.68716791948,10.528595887295133,2.7842361932234465,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
3.5,11337.754310934477,11.148885181893633,3.096803883627521,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
3.75,11336.766576209637,11.805637377897154,3.427786412464988,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
4.0,11335.72074768819,12.500986039686945,3.77826627212131,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
4.25,11334.613422327577,13.237188377246719,4.149389295174516,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
4.5,11333.440999408442,14.016632266432717,4.542368325124028,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
4.75,11332.199669254358,14.841843650106565,4.958487095533749,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
5.0,11330.8854013325,15.715494338602909,5.399104328896287,0.95,0.9,0.95,0.35482499999999995,0.11875,9.5,0.037349999999999994,5.0,11352.0
