t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.943430432945,1.0349029003881451,0.021666666666666667
0.5,7209.884886883262,1.071023553896255,0.044089562841743146
0.75,7209.824300511836,1.1084044149884515,0.067295073176162
1.0,7209.7616000819335,1.1470894158992746,0.09131050216757845
1.25,7209.696711875914,1.187124017907813,0.11616410617872941
1.5,7209.629559609055,1.2285552643791888,0.14188512656673202
1.75,7209.560064340406,1.2714318356334742,0.16850382396161445
2.0,7209.488144380563,1.3158041057041139,0.19605151373367305
2.25,7209.4137151962605,1.3617242010499602,0.22456060269059552
2.5,7209.336689311667,1.4092460612871411,0.254064627046678
2.75,7209.256976206284,1.4584255020091508,0.28459829170789935
3.0,7209.174482209317,1.509320279765788,0.3161975109180976
3.25,7209.089110390414,1.5619901592738747,0.34889945031302305
3.5,7209.0007604466355,1.6164969829350577,0.38274257043062365
3.75,7208.909328585535,1.6729047427384431,0.4177666717275499
4.0,7208.814707404219,1.7312796546283282,0.4540129411535495
4.25,7208.7167857642435,1.791690235419885,0.49152400033716326
4.5,7208.6154486622145,1.8542073823483185,0.5303439554379275
4.75,7208.510577095939,1.9189044553397638,0.570518448722141
5.0,7208.402047925984,1.985857362095005,0.6120947119211692
5.25,7208.289733732488,2.0551446460800085,0.6551216214332276
5.5,7208.1735026670485,2.1268475775202376,0.6996497554316278
5.75,7208.053218299557,2.2010502474987885,0.7457314529445662
6.0,7207.928739459765,2.2778396652615394,0.7934208749737066
6.25,7207.799920073444,2.357305858835734,0.84277406772104
6.5,7207.666608992933,2.4395419790717594,0.8938490279958142
6.75,7207.528649821904,2.524644407221277,0.9467057708757023
7.0,7207.385880734134,2.6127128661683794,1.00140639969883
7.25,7207.238134286102,2.7038505354340363,1.0580151784658116
7.5,7207.08523722319,2.7981641700777775,1.1165986067335492
7.75,7206.927010279292,2.895764223624342,1.1772254970852343
8.0,7206.763267969591,2.9967649751468968,1.2399670552637616
8.25,7206.5938183763,3.1012846606423885,1.3048969630586111
8.5,7206.418462927123,3.209445608838659,1.3720914640391961
8.75,7206.236996166193,3.321374381577112,1.4416294522307005
9.0,7206.049205517251,3.43720191891896,1.513592563831538
9.25,7205.8548710387995,3.5570636891274385,1.588065272074782
9.5,7205.65376517098,3.6810998436828055,1.66513498533921
9.75,7205.445652473891,3.8094553774914797,1.744892148619004
10.0,7205.230289357081,3.942280294455296,1.8274303484646528
10.25,7205.007423799919,4.07972977857158,1.9128464215111842
10.5,7204.776795062548,4.221964370739539,2.0012405667135686
