t,S,I,R
0.0,7210.0,1.0,0.0
0.25,7209.953715808773,1.022450857893331,0.023833333333333335
0.5,7209.906392801536,1.0454054530174632,0.04820174544645772
0.75,7209.85800768383,1.0688750740934863,0.07311724207670726
1.0,7209.808536639795,1.0928712621955234,0.09859209800926869
1.25,7209.757955320545,1.1174058163634781,0.12463886309159533
1.5,7209.706238832279,1.1424907993393218,0.15127036838159155
1.75,7209.653361724138,1.1681385434295828,0.17849973243251205
2.0,7209.599297975787,1.194361656496753,0.20634036771758377
2.25,7209.544020984721,1.2211730280823814,0.23480598719742304
2.5,7209.487503553303,1.248585835664681,0.2639106110333865
2.75,7209.429717875498,1.276613551053535,0.29366857345006137
3.0,7209.370635523325,1.3052699469258429,0.3240945297501706
3.25,7209.310227433012,1.3345691035042127,0.3552034634852365
3.5,7209.2484638908345,1.364525415382059,0.38701069378542025
3.75,7209.1853145186515,1.395153598498234,0.419531882852026
4.0,7209.120748259121,1.4264686972643792,0.4527830436162339
4.25,7209.0547333605855,1.4584860918482498,0.4867805475677016
4.5,7208.987237361628,1.4912215056163272,0.5215411327567516
4.75,7208.918227075288,1.5246910127391042,0.5570819119739407
5.0,7208.847668572927,1.5589110459624926,0.5934203811108894
5.25,7208.775527167745,1.5938984045488704,0.6305744277063288
5.5,7208.701767397928,1.6296702623913586,0.6685623396814102
5.75,7208.6263530094275,1.6662441763049833,0.7074028142684042
6.0,7208.549246938365,1.7036380944984557,0.7471149671370063
6.25,7208.470411293048,1.741870365230371,0.7877183417225528
6.5,7208.389807335587,1.7809597456537047,0.8292329187605434
6.75,7208.307395463116,1.8209254108525568,0.8716791260319567
7.0,7208.223135188602,1.8617869630751722,0.9150778483239427
7.25,7208.136985121223,1.9035644411673456,0.9594504376105676
7.5,7208.048902946332,1.9462783302103912,1.0048187234583894
7.75,7207.958845404972,1.9899495713679443,1.051205023661737
8.0,7207.866768272943,2.034599571945938,1.098632155112673
8.25,7207.772626339421,2.0802502156701848,1.147123444910718
8.5,7207.676373385098,2.126923873186066,1.196702741717524
8.75,7207.577962159854,2.1746434127849343,1.2473944273617918
9.0,7207.477344359939,2.2234322113619025,1.2992234286998328
9.25,7207.374470604654,2.2733141656097824,1.3522152297372914
9.5,7207.269290412529,2.3243137034540355,1.4063958840176578
9.75,7207.161752176983,2.376455795733676,1.4617920272833123
10.0,7207.051803141452,2.4297659681331534,1.5184308904149648
10.25,7206.939389373974,2.4842703133703505,1.5763403126554716
10.5,7206.82445574123,2.5399955036459003,1.6355487551241317
10.75,7206.706945882013,2.5969688033591396,1.6960853146276924
11.0,7206.58680218013,2.6552180820960998,1.7579797377744186
11.25,7206.463965736708,2.7147718278950332,1.821262435397709
11.5,7206.33837634191,2.77565916079507,1.8859644972958738
11.75,7206.209972446032,2.837909846673697,1.952117707294823
12.0,7206.078691129981,2.90155431137885,2.019754558640546
12.25,7205.94446807511,2.9666236551615013,2.0889082697284085
12.5,7205.807237532409,3.0331496674147442,2.1596128001764243
12.75,7205.666932291025,3.101164841725445,2.231902867249809
13.0,7205.523483646111,3.170702391244669,2.3058139626442657
13.25,7205.376821365981,3.2417962643831597,2.381382369635597
13.5,7205.226873658558,3.314481160838274,2.458645180603396
13.75,7205.073567137105,3.388792547958865,2.5376403149367084
14.0,7204.916826785216,3.4647666774547172,2.618406537329728
14.25,7204.756575921067,3.5424406024572375,2.700983476475732
14.5,7204.592736160895,3.6218521949382096,2.7854116441676298
14.75,7204.425227381694,3.703040163493533,2.871732454813657
15.0,7204.253967683125,3.7860440714989574,2.9599882453769197
15.25,7204.078873348608,3.8709043556449445,3.050222295747645
15.5,7203.899858805586,3.9576623448578827,3.1424788495571825
