t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,11350.0,2.0,0.0,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
0.25,11349.783200702519,2.1574242974806204,0.059375,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
0.5,11349.549341133586,2.3272353325821897,0.1234235338314559,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
0.75,11349.297079657596,2.5104070096363174,0.19251333276748966,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
1.0,11349.024969272752,2.7079896863818154,0.26704104086606784,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
1.25,11348.731449359182,2.921116156136887,0.34743448468052796,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
1.5,11348.414836784586,3.151008094847493,0.43415512056584177,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
1.75,11348.073316318007,3.3989830086117827,0.5277006733816267,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
2.0,11347.70493029863,3.6664617199200267,0.628607981449789,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
2.25,11347.30756750257,3.9549764336703106,0.7374560637599148,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
2.5,11346.878951146333,4.2661794270322995,0.8548694266345022,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
2.75,11346.416625961181,4.601852410444741,0.9815216283745236,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
3.0,11345.917944267734,4.963916610457105,1.118139121809602,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
3.25,11345.380050975047,5.354443628771734,1.2655053961825473,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
3.5,11344.79986742287,5.775667135719845,1.4244654414117082,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
3.75,11344.174073979975,6.229995460521636,1.595930559503391,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
4.0,11343.499091305217,6.720025145046253,1.7808835497376272,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
4.25,11342.77106017136,7.248555532408687,1.9803842962311877,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
4.5,11341.985819744777,7.818604466623979,2.195575788599571,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
4.75,11341.13888420661,8.433425184688733,2.4276906087024703,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
5.0,11340.22541759325,9.096524487877923,2.678057918872917,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
5.25,11339.240206725664,9.811682284730631,2.948110989606793,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
5.5,11338.17763208842,10.582972604147532,3.2393953074347337,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
5.75,11337.031636510155,11.414786183227097,3.5535773066203635,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
6.0,11335.795691487654,12.311854740913008,3.892453771434918,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
6.25,11334.462760985754,13.27927705519209,4.2579619590557725,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
6.5,11333.025262534928,14.32254696844273,4.652190496631787,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
6.75,11331.475025437694,15.44758345255141,5.077391109757431,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
7.0,11329.803245883955,16.66076287254237,5.535991243505051,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
7.25,11328.000438764077,17.968953594642112,6.030607641283653,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
7.5,11326.056385957027,19.37955309185109,6.56406095112459,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
7.75,11323.960080859337,20.900527707126365,7.139391433538919,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
8.0,11321.699668909081,22.540455241077037,7.759875849844233,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
8.25,11319.262383847688,24.308570537500607,8.429045614813708,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
8.5,11316.63447945138,26.214814245976132,9.150706302645757,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
8.75,11313.80115645355,28.26988494587944,9.928958600573173,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
9.0,11310.74648436974,30.485294820358895,10.76822080990397,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
9.25,11307.453317928394,32.873429071725354,11.673252999883374,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
9.5,11303.903207803518,35.44760927103473,12.649182925450221,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
9.75,11300.076305340333,38.22216083398587,13.701533825684065,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
10.0,11295.951260962396,41.21248481216376,14.836254225443021,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
10.25,11291.505115949101,44.435134182597196,16.05974986830413,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
10.5,11286.713187276699,47.90789480895459,17.378917914349984,0.95,1.1,0.95,0.433675,0.11875,9.5,0.045649999999999996,2.0,11352.0
