t,S,I,R,scale_contact,scale_infection_prob,scale_gamma,beta,gamma,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
0.25,10807.244880307435,527.5676196925651,17.1875,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
0.5,10760.21692921202,556.4604338610478,35.32263692693193,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
0.75,10710.829291865144,586.7197437939508,54.45096434090544,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
1.0,10658.995052000293,618.3854924658846,74.6194555338225,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
1.25,10604.627661749617,651.4958814130457,95.87645683733729,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
1.5,10547.641417824985,686.0869544141046,118.27162776091073,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
1.75,10487.951985035417,722.1921481456872,141.85586681889558,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
2.0,10425.476967555453,759.8418105331439,166.68122191140358,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
2.25,10360.136527696544,799.0626881549751,192.8007841484804,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
2.5,10291.854051162094,839.8773847840978,220.26856405380767,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
2.75,10220.556856884687,882.303793959552,249.13934915576104,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
3.0,10146.176948553311,926.3545093735672,279.46854207312066,0.95,0.95,1.1,0.37453749999999997,0.1375,9.5,0.039424999999999995,500.0,11352.0
