t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,10852.0,500.0,0.0,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
0.25,10797.326848242601,539.0481517573995,15.625,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
0.5,10738.680884090114,580.8488611674676,32.47025474241873,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
0.75,10675.83043284265,625.547785503449,50.62178165390209,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
1.0,10608.539510796434,673.2903392526815,70.17014995088488,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
1.25,10536.569378285532,724.2201486619375,91.21047305253117,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
1.5,10459.680388408342,778.4772588934425,113.84235269821671,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
1.75,10377.634151705377,836.196081255988,138.1697670386368,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
2.0,10290.1960329294,897.5030724927157,164.30089457788642,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
2.25,10197.13799029342,962.5141441132981,192.34786559328379,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
2.5,10098.241759997965,1031.331807405213,222.42643259682436,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
2.75,9993.30237927109,1104.0420691506754,254.65555157823727,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
3.0,9882.132029516339,1180.7111042444687,289.1568662391959,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
3.25,9764.564167467654,1261.3817442855138,326.05408824683553,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
3.5,9640.457896639571,1346.0698356046748,365.47226775575785,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
3.75,9509.702514142715,1434.7605357388854,407.5369501184039,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
4.0,9372.222149608193,1527.404633531567,452.3732168602441,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
4.25,9227.980394242935,1623.9149940989626,500.10461165810557,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
4.5,9076.9847998564,1724.1632449199055,550.8519552236982,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
4.75,8919.291111203356,1827.976832169202,604.7320566274452,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
5.0,8755.007081499776,1935.136585867494,661.8563326327328,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
5.25,8584.295711923623,2045.3749371352872,722.329350941092,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
5.5,8407.377752762315,2158.374929511118,786.2473177265697,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
5.75,8224.533307961705,2273.770157764506,853.6965342737922,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
6.0,8036.102397265322,2391.145751030748,924.751851703933,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
6.25,7842.48435159825,2510.040491978109,999.4751564236439,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
6.5,7644.1359479811135,2629.95013022093,1077.9139217979598,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
6.75,7441.568229508161,2750.3319071244787,1160.099863367364,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
7.0,7235.342002484348,2870.6102620506513,1246.0477354650038,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
7.25,7026.062054621068,2990.1836392248492,1335.7543061540866,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
7.5,6814.370192484884,3108.432262635257,1429.1975448798632,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
7.75,6600.937249906224,3224.7266970065652,1526.336053087215,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
8.0,6386.454268244924,3338.43696938641,1627.1087623686703,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
8.25,6171.623090778646,3448.941991559363,1731.4349176619958,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
8.5,5957.146643910935,3555.639001190843,1839.2143548982258,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
8.75,5743.719194975981,3657.952731338584,1950.3280736854397,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
9.0,5532.016878706467,3755.344024753767,2064.6390965397704,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
9.25,5322.688771630592,3847.3176310560866,2181.9935973133256,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
9.5,5116.348766663855,3933.4289600523216,2302.222273283828,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
9.75,4913.568460953631,4013.289610760911,2425.141928285463,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
10.0,4714.87122150978,4086.571549868483,2550.5572286217416,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
10.25,4520.727538800507,4153.009871644366,2678.262589555132,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
10.5,4331.551722044873,4212.404129911114,2808.044148044018,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
10.75,4147.699935019469,4264.618287876796,2939.6817771037404,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
11.0,3969.469521021211,4309.579380378904,3072.9510985998904,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
11.25,3797.099522730883,4347.275023032391,3207.625454236731,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
11.5,3630.7722688324156,4377.749932461096,3343.477798706493,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
11.75,3470.615875234421,4401.101640669682,3480.2824840959024,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
12.0,3316.7074946770663,4417.475594956109,3617.81691036683,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
12.25,3169.07714376103,4427.059833529766,3755.8630227092085,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
12.5,3027.711939850937,4430.079417642054,3894.208642507014,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
12.75,2892.560590385097,4426.79078530658,4032.648624308328,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
13.0,2763.5379922056313,4417.476171445215,4170.9858363491585,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
13.25,2640.529816942564,4402.43821635062,4309.031966706822,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
13.5,2523.3969786967127,4381.994860335514,4446.6081609677785,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
13.75,2411.9799009304106,4356.4745987163315,4583.545500353263,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
14.0,2306.102519508976,4326.212148927881,4719.685331563149,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
14.25,2205.575977428071,4291.544561354789,4854.879461217145,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
14.5,2110.2019833636364,4252.807787876886,4988.990228759482,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
14.75,2019.7758204777165,4210.333707391654,5121.890472130635,1.05,1.05,1.0,0.45753749999999993,0.125,10.5,0.043574999999999996,500.0,11352.0
