t,S,I,R,scale_contact,scale_infection_prob,scale_delta,beta,delta,contact_rate,infection_prob,I0,N
0.0,11351.0,1.0,0.0,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
0.25,11350.88017930596,1.0916956940406977,0.028125,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
0.5,11350.749372951019,1.1917981075858657,0.05882894139489463,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
0.75,11350.606574027643,1.3010777091856265,0.0923482631707471,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
1.0,11350.450683396888,1.420375529369451,0.12894107374159286,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
1.25,11350.280501251298,1.550609613195412,0.16888913550510867,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
1.5,11350.094717908138,1.6927820609842916,0.21250003087622965,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
1.75,11349.89190376316,1.8479867104958247,0.2601095263414129,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
2.0,11349.670498328866,2.017417518557469,0.31208415257410793,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
2.25,11349.428798274394,2.2023777053200537,0.3688240202835367,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
2.5,11349.16494437683,2.4042897299223682,0.4307658932456632,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
2.75,11348.876907285665,2.6247061724331973,0.49838654189972986,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
3.0,11348.562471993457,2.8653216035416595,0.5722064029994135,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
3.25,11348.219220896275,3.127985530624177,0.6527935730990226,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
3.5,11347.84451531728,3.414716516570355,0.7407681661478276,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
3.75,11347.435475355678,3.72771757614376,0.8368070681763689,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
4.0,11346.98895791126,4.06939296373218,0.9416491250054121,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
4.25,11346.501532721735,4.4423664761521025,1.0561008021103797,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
4.5,11345.969456235984,4.849501404761815,1.1810423592521575,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
4.75,11345.38864313118,5.2939222825553784,1.3174345862610837,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
5.0,11344.754635265333,5.779038584204682,1.4663261504579537,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
5.25,11344.06256783912,6.308570550237131,1.6288616106387104,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
5.5,11343.307132521904,6.886577320728927,1.8062901573641297,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
5.75,11342.482537276386,7.517487579102247,1.9999751445096308,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
6.0,11341.582462594448,8.20613292287827,2.2114044826718815,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
6.25,11340.60001383328,8.957784195589982,2.4422019711278327,1.05,1.1,0.9,0.47932499999999995,0.1125,10.5,0.045649999999999996,1.0,11352.0
