t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11351.0,1.0,0.0,0.04,0.05714285714285714,2.0,0.02,1
0.25,11350.990000880902,0.995713404812242,0.014285714285714285,0.04,0.05714285714285714,2.0,0.02,1
0.5,11350.98004463275,0.9914451757523007,0.02851019149731774,0.04,0.05714285714285714,2.0,0.02,1
0.75,11350.970131071786,0.9871952342046542,0.042673694008064894,0.04,0.05714285714285714,2.0,0.02,1
1.0,11350.960260015041,0.9829635018896489,0.05677648306813138,0.04,0.05714285714285714,2.0,0.02,1
1.25,11350.950431280327,0.9787499008620703,0.07081881880941207,0.04,0.05714285714285714,2.0,0.02,1
1.5,11350.94064468624,0.9745543535097194,0.08480096025029879,0.04,0.05714285714285714,2.0,0.02,1
1.75,11350.930900052146,0.9703767825519954,0.09872316530043763,0.04,0.05714285714285714,2.0,0.02,1
2.0,11350.921197198195,0.9662171110384844,0.11258569076546614,0.04,0.05714285714285714,2.0,0.02,1
2.25,11350.911535945299,0.9620752623475536,0.1263887923517302,0.04,0.05714285714285714,2.0,0.02,1
2.5,11350.901916115143,0.9579511601849523,0.14013272467098098,0.04,0.05714285714285714,2.0,0.02,1
2.75,11350.892337530171,0.953844728582418,0.15381774124505174,0.04,0.05714285714285714,2.0,0.02,1
3.0,11350.88280001359,0.9497558918962886,0.16744409451051484,0.04,0.05714285714285714,2.0,0.02,1
3.25,11350.873303389368,0.9456845748061211,0.18101203582331896,0.04,0.05714285714285714,2.0,0.02,1
3.5,11350.86384748222,0.9416307023133151,0.1945218154634064,0.04,0.05714285714285714,2.0,0.02,1
3.75,11350.854432117618,0.9375941997397428,0.2079736826393109,0.04,0.05714285714285714,2.0,0.02,1
4.0,11350.845057121778,0.9335749927263846,0.2213678854927358,0.04,0.05714285714285714,2.0,0.02,1
4.25,11350.835722321663,0.9295730072319702,0.23470467110311274,0.04,0.05714285714285714,2.0,0.02,1
4.5,11350.826427544975,0.9255881695316266,0.24798428549214088,0.04,0.05714285714285714,2.0,0.02,1
4.75,11350.817172620154,0.9216204062155297,0.26120697362830697,0.04,0.05714285714285714,2.0,0.02,1
5.0,11350.807957376379,0.9176696441875638,0.27437297943138594,0.04,0.05714285714285714,2.0,0.02,1
5.25,11350.798781643556,0.9137358106639853,0.28748254577692256,0.04,0.05714285714285714,2.0,0.02,1
5.5,11350.789645252324,0.909818833172093,0.3005359145006938,0.04,0.05714285714285714,2.0,0.02,1
5.75,11350.780548034045,0.9059186395489028,0.31353332640315223,0.04,0.05714285714285714,2.0,0.02,1
6.0,11350.771489820803,0.9020351579398296,0.32647502125385086,0.04,0.05714285714285714,2.0,0.02,1
6.25,11350.762470445403,0.8981683167973734,0.3393612377958484,0.04,0.05714285714285714,2.0,0.02,1
6.5,11350.753489741366,0.8943180448798119,0.3521922137500966,0.04,0.05714285714285714,2.0,0.02,1
6.75,11350.744547542927,0.8904842712498979,0.3649681858198082,0.04,0.05714285714285714,2.0,0.02,1
7.0,11350.735643685028,0.8866669252735626,0.37768938969480675,0.04,0.05714285714285714,2.0,0.02,1
7.25,11350.726778003322,0.8828659366186246,0.39035606005585766,0.04,0.05714285714285714,2.0,0.02,1
7.5,11350.717950334163,0.8790812352535035,0.40296843057898085,0.04,0.05714285714285714,2.0,0.02,1
7.75,11350.70916051461,0.8753127514459402,0.4155267339397452,0.04,0.05714285714285714,2.0,0.02,1
8.0,11350.700408382418,0.8715604157617217,0.42803120181754434,0.04,0.05714285714285714,2.0,0.02,1
8.25,11350.691693776034,0.8678241590634111,0.44048206489985464,0.04,0.05714285714285714,2.0,0.02,1
8.5,11350.683016534602,0.8641039125090841,0.4528795528864748,0.04,0.05714285714285714,2.0,0.02,1
8.75,11350.674376497953,0.8603996075510698,0.46522389449374746,0.04,0.05714285714285714,2.0,0.02,1
9.0,11350.665773506604,0.8567111759346969,0.47751531745876274,0.04,0.05714285714285714,2.0,0.02,1
9.25,11350.657207401757,0.8530385496970461,0.48975404854354415,0.04,0.05714285714285714,2.0,0.02,1
9.5,11350.648678025293,0.8493816611657066,0.5019403135392162,0.04,0.05714285714285714,2.0,0.02,1
9.75,11350.64018521977,0.8457404429575387,0.5140743372701548,0.04,0.05714285714285714,2.0,0.02,1
10.0,11350.631728828423,0.8421148279774415,0.5261563435981197,0.04,0.05714285714285714,2.0,0.02,1
