t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11342.0,10.0,0.0,0.12,0.05714285714285714,2.0,0.06,10
0.25,11341.700264270614,10.15687858652975,0.14285714285714285,0.12,0.05714285714285714,2.0,0.06,10
0.5,11341.39583437487,10.316210216750521,0.2879554083789964,0.12,0.05714285714285714,2.0,0.06,10
0.75,11341.086637166682,10.478032993271848,0.43532984004686104,0.12,0.05714285714285714,2.0,0.06,10
1.0,11340.772598371852,10.642385602483982,0.5850160256650303,0.12,0.05714285714285714,2.0,0.06,10
1.25,11340.453642571054,10.80930732324648,0.7370501057005158,0.12,0.05714285714285714,2.0,0.06,10
1.5,11340.129693182556,10.978838035697937,0.891468781746894,0.12,0.05714285714285714,2.0,0.06,10
1.75,11339.800672444699,11.151018230188276,1.0483093251140074,0.12,0.05714285714285714,2.0,0.06,10
2.0,11339.466501398121,11.32588901633506,1.2076095855452684,0.12,0.05714285714285714,2.0,0.06,10
2.25,11339.127099867732,11.503492132205217,1.3694080000643407,0.12,0.05714285714285714,2.0,0.06,10
2.5,11338.782386444425,11.683869953623663,1.5337436019529866,0.12,0.05714285714285714,2.0,0.06,10
2.75,11338.43227846653,11.867065503610249,1.700656029861896,0.12,0.05714285714285714,2.0,0.06,10
3.0,11338.076692001,12.0531224619465,1.870185537056328,0.12,0.05714285714285714,2.0,0.06,10
3.25,11337.71554182433,12.242085174873619,2.042373000798421,0.12,0.05714285714285714,2.0,0.06,10
3.5,11337.34874140321,12.433998664923188,2.217259931868044,0.12,0.05714285714285714,2.0,0.06,10
3.75,11336.976202874896,12.62890864088209,2.3948884842240896,0.12,0.05714285714285714,2.0,0.06,10
4.0,11336.5978370273,12.826861507893096,2.5753014648081196,0.12,0.05714285714285714,2.0,0.06,10
4.25,11336.213553278816,13.027904377692602,2.758542343492307,0.12,0.05714285714285714,2.0,0.06,10
4.5,11335.82325965784,13.232085078987017,2.9446552631736296,0.12,0.05714285714285714,2.0,0.06,10
4.75,11335.426862782015,13.439452167969273,3.133685050016301,0.12,0.05714285714285714,2.0,0.06,10
5.0,11335.02426783718,13.650054938976957,3.3256772238444334,0.12,0.05714285714285714,2.0,0.06,10
5.25,11334.61537855602,13.863943435293558,3.5206780086869616,0.12,0.05714285714285714,2.0,0.06,10
5.5,11334.20009719643,14.08116846009432,3.7187343434768696,0.12,0.05714285714285714,2.0,0.06,10
