t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11351.0,1.0,0.0,0.04,0.07857142857142857,2.0,0.02,1
0.25,11350.990000880902,0.9903562619550992,0.019642857142857142,0.04,0.07857142857142857,2.0,0.02,1
0.5,11350.980098199412,0.980805516870377,0.03909628371697516,0.04,0.07857142857142857,2.0,0.02,1
0.75,11350.970291025433,0.9713468681976575,0.05836210636978614,0.04,0.07857142857142857,2.0,0.02,1
1.0,11350.960578437833,0.9619794280292004,0.07744213413795442,0.04,0.07857142857142857,2.0,0.02,1
1.25,11350.950959524369,0.9527023170144914,0.09633815861709943,0.04,0.07857142857142857,2.0,0.02,1
1.5,11350.941433381593,0.9435146642778314,0.11505195412988409,0.04,0.07857142857142857,2.0,0.02,1
1.75,11350.931999114771,0.9344156073367201,0.13358527789248434,0.04,0.07857142857142857,2.0,0.02,1
2.0,11350.9226558378,0.9254042920210231,0.15193987017945562,0.04,0.07857142857142857,2.0,0.02,1
2.25,11350.91340267312,0.9164798723929167,0.17011745448701143,0.04,0.07857142857142857,2.0,0.02,1
2.5,11350.904238751638,0.9076415106676026,0.18811973769472945,0.04,0.07857142857142857,2.0,0.02,1
2.75,11350.89516321264,0.8988883771347853,0.2059484102257002,0.04,0.07857142857142857,2.0,0.02,1
3.0,11350.886175203716,0.8902196500809046,0.2236051462051335,0.04,0.07857142857142857,2.0,0.02,1
3.25,11350.877273880673,0.881634515712116,0.24109160361743698,0.04,0.07857142857142857,2.0,0.02,1
3.5,11350.868458407462,0.8731321680780118,0.2584094244617821,0.04,0.07857142857142857,2.0,0.02,1
3.75,11350.8597279561,0.8647118089960761,0.27556023490617165,0.04,0.07857142857142857,2.0,0.02,1
4.0,11350.851081706585,0.8563726479768666,0.29254564544002315,0.04,0.07857142857142857,2.0,0.02,1
4.25,11350.842518846826,0.8481139021499156,0.309367251025283,0.04,0.07857142857142857,2.0,0.02,1
4.5,11350.834038572566,0.8399347961903437,0.32602663124608494,0.04,0.07857142857142857,2.0,0.02,1
4.75,11350.8256400873,0.8318345622461805,0.3425253504569667,0.04,0.07857142857142857,2.0,0.02,1
5.0,11350.817322602206,0.823812439866383,0.3588649579296595,0.04,0.07857142857142857,2.0,0.02,1
5.25,11350.809085336074,0.8158676759295475,0.3750469879984635,0.04,0.07857142857142857,2.0,0.02,1
5.5,11350.800927515224,0.8079995245733067,0.39107296020422244,0.04,0.07857142857142857,2.0,0.02,1
5.75,11350.79284837344,0.8002072471244068,0.4069443794369124,0.04,0.07857142857142857,2.0,0.02,1
6.0,11350.784847151894,0.7924901120294564,0.4226627360768561,0.04,0.07857142857142857,2.0,0.02,1
6.25,11350.77692309908,0.7848473947863418,0.43822950613457756,0.04,0.07857142857142857,2.0,0.02,1
6.5,11350.769075470735,0.7772783778763028,0.45364615138930925,0.04,0.07857142857142857,2.0,0.02,1
6.75,11350.761303529778,0.7697823506966618,0.4689141195261652,0.04,0.07857142857142857,2.0,0.02,1
7.0,11350.753606546235,0.7623586094941994,0.48403484427199245,0.04,0.07857142857142857,2.0,0.02,1
7.25,11350.745983797173,0.7550064572991722,0.49900974552991423,0.04,0.07857142857142857,2.0,0.02,1
7.5,11350.738434566629,0.7477252038599643,0.5138402295125766,0.04,0.07857142857142857,2.0,0.02,1
7.75,11350.730958145548,0.7405141655783689,0.5285276888741116,0.04,0.07857142857142857,2.0,0.02,1
8.0,11350.723553831715,0.7333726654454914,0.5430735028408296,0.04,0.07857142857142857,2.0,0.02,1
8.25,11350.716220929682,0.7263000329782701,0.5574790373406517,0.04,0.07857142857142857,2.0,0.02,1
8.5,11350.708958750713,0.7192956041566073,0.5717456451312963,0.04,0.07857142857142857,2.0,0.02,1
8.75,11350.701766612712,0.712358721361106,0.5858746659272297,0.04,0.07857142857142857,2.0,0.02,1
9.0,11350.694643840163,0.7054887333114047,0.5998674265253943,0.04,0.07857142857142857,2.0,0.02,1
9.25,11350.687589764064,0.6986849950051068,0.6137252409297255,0.04,0.07857142857142857,2.0,0.02,1
9.5,11350.680603721867,0.6919468676572971,0.6274494104744687,0.04,0.07857142857142857,2.0,0.02,1
9.75,11350.67368505741,0.6852737186406404,0.6410412239463085,0.04,0.07857142857142857,2.0,0.02,1
10.0,11350.666833120866,0.6786649214260567,0.654501957705321,0.04,0.07857142857142857,2.0,0.02,1
10.25,11350.660047268668,0.6721198555239677,0.6678328758047615,0.04,0.07857142857142857,2.0,0.02,1
10.5,11350.653326863461,0.6656379064261079,0.6810352301096966,0.04,0.07857142857142857,2.0,0.02,1
10.75,11350.646671274035,0.6592184655478966,0.6941102604144951,0.04,0.07857142857142857,2.0,0.02,1
11.0,11350.640079875267,0.6528609301713644,0.7070591945591859,0.04,0.07857142857142857,2.0,0.02,1
11.25,11350.633552048064,0.6465647033886283,0.7198832485446948,0.04,0.07857142857142857,2.0,0.02,1
11.5,11350.627087179304,0.640329194045912,0.7325836266469714,0.04,0.07857142857142857,2.0,0.02,1
11.75,11350.620684661779,0.6341538166881046,0.7451615215300161,0.04,0.07857142857142857,2.0,0.02,1
12.0,11350.614343894134,0.6280379915038519,0.7576181143578182,0.04,0.07857142857142857,2.0,0.02,1
12.25,11350.60806428082,0.6219811442711782,0.7699545749052153,0.04,0.07857142857142857,2.0,0.02,1
12.5,11350.601845232024,0.6159827063036303,0.7821720616676849,0.04,0.07857142857142857,2.0,0.02,1
12.75,11350.595686163628,0.6100421143969397,0.7942717219700777,0.04,0.07857142857142857,2.0,0.02,1
13.0,11350.589586497144,0.6041588107761989,0.8062546920743032,0.04,0.07857142857142857,2.0,0.02,1
13.25,11350.583545659665,0.5983322430435465,0.8181220972859785,0.04,0.07857142857142857,2.0,0.02,1
13.5,11350.577563083809,0.5925618641263547,0.8298750520600482,0.04,0.07857142857142857,2.0,0.02,1
13.75,11350.571638207664,0.5868471322259167,0.8415146601053873,0.04,0.07857142857142857,2.0,0.02,1
14.0,11350.565770474741,0.5811875107666277,0.8530420144883964,0.04,0.07857142857142857,2.0,0.02,1
14.25,11350.559959333914,0.575582468345655,0.8644581977355981,0.04,0.07857142857142857,2.0,0.02,1
14.5,11350.554204239377,0.5700314786830931,0.8757642819352449,0.04,0.07857142857142857,2.0,0.02,1
14.75,11350.548504650586,0.564534020572598,0.8869613288379485,0.04,0.07857142857142857,2.0,0.02,1
15.0,11350.542860032207,0.5590895778324976,0.8980503899563389,0.04,0.07857142857142857,2.0,0.02,1
15.25,11350.537269854074,0.5536976392573718,0.909032506663763,0.04,0.07857142857142857,2.0,0.02,1
15.5,11350.531733591133,0.5483576985701001,0.9199087102920328,0.04,0.07857142857142857,2.0,0.02,1
15.75,11350.526250723393,0.5430692543743694,0.9306800222282312,0.04,0.07857142857142857,2.0,0.02,1
16.0,11350.520820735877,0.5378318101076403,0.9413474540105848,0.04,0.07857142857142857,2.0,0.02,1
16.25,11350.515443118578,0.5326448739945657,0.9519120074234135,0.04,0.07857142857142857,2.0,0.02,1
16.5,11350.510117366404,0.527507959000858,0.9623746745911639,0.04,0.07857142857142857,2.0,0.02,1
16.75,11350.504842979137,0.5224205827876004,0.9727364380715379,0.04,0.07857142857142857,2.0,0.02,1
17.0,11350.499619461381,0.5173822676659984,0.9829982709477229,0.04,0.07857142857142857,2.0,0.02,1
17.25,11350.494446322522,0.5123925405525668,0.9931611369197335,0.04,0.07857142857142857,2.0,0.02,1
17.5,11350.489323076674,0.5074509329247483,1.0032259903948733,0.04,0.07857142857142857,2.0,0.02,1
17.75,11350.48424924264,0.5025569807769593,1.0131937765773236,0.04,0.07857142857142857,2.0,0.02,1
18.0,11350.47922434386,0.4977102245770594,1.023065431556871,0.04,0.07857142857142857,2.0,0.02,1
18.25,11350.474247908374,0.49291020922323936,1.0328418823967775,0.04,0.07857142857142857,2.0,0.02,1
18.5,11350.469319468772,0.48815648400132516,1.0425240472208055,0.04,0.07857142857142857,2.0,0.02,1
18.75,11350.464438562152,0.48344860254249233,1.052112835299403,0.04,0.07857142857142857,2.0,0.02,1
19.0,11350.459604730078,0.478786122781388,1.061609147135059,0.04,0.07857142857142857,2.0,0.02,1
19.25,11350.454817518534,0.47416860691465607,1.0710138745468363,0.04,0.07857142857142857,2.0,0.02,1
19.5,11350.45007647788,0.46959562135986205,1.0803279007540885,0.04,0.07857142857142857,2.0,0.02,1
19.75,11350.445381162821,0.46506673671481313,1.0895521004593716,0.04,0.07857142857142857,2.0,0.02,1
20.0,11350.440731132347,0.4605815277172702,1.0986873399305555,0.04,0.07857142857142857,2.0,0.02,1
20.25,11350.436125949707,0.45613957320504783,1.1077344770821447,0.04,0.07857142857142857,2.0,0.02,1
20.5,11350.431565182362,0.4517404560764987,1.1166943615558154,0.04,0.07857142857142857,2.0,0.02,1
20.75,11350.427048401942,0.4473837632513783,1.1255678348001752,0.04,0.07857142857142857,2.0,0.02,1
21.0,11350.422575184211,0.44306908563208686,1.1343557301497558,0.04,0.07857142857142857,2.0,0.02,1
21.25,11350.418145109024,0.4387960180652843,1.1430588729032432,0.04,0.07857142857142857,2.0,0.02,1
21.5,11350.413757760289,0.43456415930387515,1.151678080400954,0.04,0.07857142857142857,2.0,0.02,1
21.75,11350.409412725923,0.43037311196935935,1.160214162101566,0.04,0.07857142857142857,2.0,0.02,1
22.0,11350.405109597821,0.426222482514546,1.1686679196581071,0.04,0.07857142857142857,2.0,0.02,1
22.25,11350.400847971814,0.42211188118662574,1.1770401469932144,0.04,0.07857142857142857,2.0,0.02,1
22.5,11350.39662744763,0.4180409219905995,1.1853316303736658,0.04,0.07857142857142857,2.0,0.02,1
22.75,11350.392447628858,0.41400922265305895,1.1935431484841954,0.04,0.07857142857142857,2.0,0.02,1
23.0,11350.388308122909,0.410016404586316,1.2016754725005947,0.04,0.07857142857142857,2.0,0.02,1
23.25,11350.384208540981,0.4060620928528779,1.2097293661621116,0.04,0.07857142857142857,2.0,0.02,1
23.5,11350.380148498023,0.40214591613026457,1.2177055858431503,0.04,0.07857142857142857,2.0,0.02,1
23.75,11350.376127612695,0.3982675066761644,1.2256048806242805,0.04,0.07857142857142857,2.0,0.02,1
24.0,11350.37214550734,0.39442650029392645,1.2334279923625624,0.04,0.07857142857142857,2.0,0.02,1
24.25,11350.368201807936,0.3906225362983843,1.241175655761193,0.04,0.07857142857142857,2.0,0.02,1
24.5,11350.364296144075,0.3868552574820096,1.2488485984384827,0.04,0.07857142857142857,2.0,0.02,1
24.75,11350.360428148917,0.3831243100813916,1.256447540996165,0.04,0.07857142857142857,2.0,0.02,1
25.0,11350.356597459164,0.37942934374403925,1.2639731970870496,0.04,0.07857142857142857,2.0,0.02,1
25.25,11350.352803715017,0.3757700114955036,1.2714262734820219,0.04,0.07857142857142857,2.0,0.02,1
25.5,11350.349046560152,0.3721459697068165,1.2788074701363978,0.04,0.07857142857142857,2.0,0.02,1
25.75,11350.345325641678,0.36855687806224335,1.2861174802556388,0.04,0.07857142857142857,2.0,0.02,1
26.0,11350.341640610108,0.3650023995273461,1.2933569903604327,0.04,0.07857142857142857,2.0,0.02,1
26.25,11350.337991119328,0.36148220031735434,1.3005266803511484,0.04,0.07857142857142857,2.0,0.02,1
26.5,11350.334376826559,0.35799594986584077,1.307627223571668,0.04,0.07857142857142857,2.0,0.02,1
26.75,11350.33079739233,0.3545433207936986,1.3146592868726041,0.04,0.07857142857142857,2.0,0.02,1
27.0,11350.327252480443,0.35112398887841784,1.321623530673909,0.04,0.07857142857142857,2.0,0.02,1
27.25,11350.323741757946,0.34773763302365746,1.328520609026878,0.04,0.07857142857142857,2.0,0.02,1
27.5,11350.320264895092,0.34438393522911087,1.335351169675557,0.04,0.07857142857142857,2.0,0.02,1
27.75,11350.316821565319,0.34106258056066163,1.3421158541175573,0.04,0.07857142857142857,2.0,0.02,1
28.0,11350.313411445211,0.3377732571208267,1.3488152976642847,0.04,0.07857142857142857,2.0,0.02,1
28.25,11350.310034214477,0.33451565601948424,1.3554501295005865,0.04,0.07857142857142857,2.0,0.02,1
28.5,11350.306689555908,0.33128947134488407,1.3620209727438264,0.04,0.07857142857142857,2.0,0.02,1
28.75,11350.303377155358,0.3280944001349367,1.3685284445023866,0.04,0.07857142857142857,2.0,0.02,1
29.0,11350.300096701712,0.3249301423487793,1.3749731559336087,0.04,0.07857142857142857,2.0,0.02,1
29.25,11350.296847886855,0.32179640083861594,1.381355712301174,0.04,0.07857142857142857,2.0,0.02,1
29.5,11350.293630405642,0.3186928813218284,1.3876767130319325,0.04,0.07857142857142857,2.0,0.02,1
29.75,11350.29044395587,0.3156192923533565,1.3939367517721828,0.04,0.07857142857142857,2.0,0.02,1
30.0,11350.287288238253,0.31257534529834413,1.4001364164434094,0.04,0.07857142857142857,2.0,0.02,1
30.25,11350.284162956392,0.30956075430504865,1.406276289297484,0.04,0.07857142857142857,2.0,0.02,1
30.5,11350.281067816744,0.30657523627801186,1.4123569469713333,0.04,0.07857142857142857,2.0,0.02,1
30.75,11350.278002528601,0.3036185108514891,1.41837896054108,0.04,0.07857142857142857,2.0,0.02,1
31.0,11350.274966804054,0.3006903003631344,1.4243428955756627,0.04,0.07857142857142857,2.0,0.02,1
31.25,11350.271960357975,0.2977903298279393,1.4302493121899387,0.04,0.07857142857142857,2.0,0.02,1
31.5,11350.268982907983,0.2949183269124228,1.4360987650972732,0.04,0.07857142857142857,2.0,0.02,1
31.75,11350.266034174421,0.2920740219090699,1.4418918036616244,0.04,0.07857142857142857,2.0,0.02,1
32.0,11350.263113880332,0.2892571477110164,1.447628971949124,0.04,0.07857142857142857,2.0,0.02,1
32.25,11350.260221751425,0.28646743978697803,1.4533108087791617,0.04,0.07857142857142857,2.0,0.02,1
32.5,11350.25735751606,0.2837046361564206,1.4589378477749775,0.04,0.07857142857142857,2.0,0.02,1
32.75,11350.254520905213,0.28096847736496977,1.4645106174137643,0.04,0.07857142857142857,2.0,0.02,1
33.0,11350.251711652456,0.27825870646005774,1.4700296410762905,0.04,0.07857142857142857,2.0,0.02,1
33.25,11350.24892949393,0.27557506896680456,1.4754954370960416,0.04,0.07857142857142857,2.0,0.02,1
33.5,11350.24617416832,0.2729173128641318,1.4809085188078894,0.04,0.07857142857142857,2.0,0.02,1
33.75,11350.243445416834,0.2702851885611066,1.486269394596292,0.04,0.07857142857142857,2.0,0.02,1
34.0,11350.240742983175,0.26767844887351344,1.491578567943028,0.04,0.07857142857142857,2.0,0.02,1
34.25,11350.238066613516,0.2650968490006518,1.496836537474472,0.04,0.07857142857142857,2.0,0.02,1
34.5,11350.235416056481,0.2625401465023574,1.5020437970084135,0.04,0.07857142857142857,2.0,0.02,1
34.75,11350.232791063116,0.2600081012762451,1.507200835600424,0.04,0.07857142857142857,2.0,0.02,1
35.0,11350.230191386867,0.25750047553517047,1.512308137589779,0.04,0.07857142857142857,2.0,0.02,1
35.25,11350.227616783563,0.2550170337849094,1.517366182644934,0.04,0.07857142857142857,2.0,0.02,1
35.5,11350.225067011383,0.2525575428020522,1.5223754458085663,0.04,0.07857142857142857,2.0,0.02,1
35.75,11350.222541830839,0.2501217716121109,1.527336397542178,0.04,0.07857142857142857,2.0,0.02,1
36.0,11350.220041004755,0.24770949146783763,1.532249503770273,0.04,0.07857142857142857,2.0,0.02,1
36.25,11350.217564298242,0.24532047582775188,1.5371152259241057,0.04,0.07857142857142857,2.0,0.02,1
36.5,11350.215111478674,0.24295450033487476,1.5419340209850079,0.04,0.07857142857142857,2.0,0.02,1
36.75,11350.21268231567,0.24061134279566807,1.5467063415273001,0.04,0.07857142857142857,2.0,0.02,1
37.0,11350.210276581074,0.23829078315917643,1.5514326357607864,0.04,0.07857142857142857,2.0,0.02,1
37.25,11350.207894048925,0.2359926034963705,1.5561133475728417,0.04,0.07857142857142857,2.0,0.02,1
37.5,11350.205534495444,0.23371658797968914,1.5607489165700918,0.04,0.07857142857142857,2.0,0.02,1
37.75,11350.203197699011,0.23146252286277877,1.565339778119693,0.04,0.07857142857142857,2.0,0.02,1
38.0,11350.200883440142,0.22923019646042814,1.5698863633902118,0.04,0.07857142857142857,2.0,0.02,1
38.25,11350.198591501472,0.2270193991286963,1.574389099392113,0.04,0.07857142857142857,2.0,0.02,1
38.5,11350.19632166773,0.22482992324523207,1.5788484090178552,0.04,0.07857142857142857,2.0,0.02,1
38.75,11350.194073725723,0.22266156318978356,1.5832647110816007,0.04,0.07857142857142857,2.0,0.02,1
39.0,11350.19184746431,0.22051411532489493,1.587638420358543,0.04,0.07857142857142857,2.0,0.02,1
39.25,11350.189642674393,0.21838737797678975,1.5919699476238534,0.04,0.07857142857142857,2.0,0.02,1
39.5,11350.187459148887,0.21628115141643836,1.5962596996912546,0.04,0.07857142857142857,2.0,0.02,1
39.75,11350.185296682703,0.21419523784080766,1.6005080794512203,0.04,0.07857142857142857,2.0,0.02,1
40.0,11350.183155072731,0.2121294413542917,1.6047154859088075,0.04,0.07857142857142857,2.0,0.02,1
40.25,11350.181034117822,0.21008356795032135,1.608882314221124,0.04,0.07857142857142857,2.0,0.02,1
40.5,11350.178933618767,0.20805742549315095,1.6130089557344338,0.04,0.07857142857142857,2.0,0.02,1
40.75,11350.176853378274,0.2060508236998208,1.6170957980209064,0.04,0.07857142857142857,2.0,0.02,1
41.0,11350.174793200958,0.2040635741222933,1.62114322491501,0.04,0.07857142857142857,2.0,0.02,1
41.25,11350.172752893317,0.20209549012976144,1.625151616549555,0.04,0.07857142857142857,2.0,0.02,1
41.5,11350.170732263714,0.20014638689112754,1.6291213493913896,0.04,0.07857142857142857,2.0,0.02,1
41.75,11350.168731122361,0.19821608135765126,1.6330527962767512,0.04,0.07857142857142857,2.0,0.02,1
42.0,11350.166749281303,0.19630439224576446,1.6369463264462765,0.04,0.07857142857142857,2.0,0.02,1
42.25,11350.164786554395,0.19441114002005205,1.6408023055796754,0.04,0.07857142857142857,2.0,0.02,1
42.5,11350.162842757289,0.1925361468763966,1.6446210958300693,0.04,0.07857142857142857,2.0,0.02,1
42.75,11350.160917707411,0.1906792367252857,1.6484030558579985,0.04,0.07857142857142857,2.0,0.02,1
43.0,11350.159011223954,0.18884023517527984,1.6521485408651024,0.04,0.07857142857142857,2.0,0.02,1
43.25,11350.15712312785,0.1870189695166401,1.655857902627474,0.04,0.07857142857142857,2.0,0.02,1
43.5,11350.15525324176,0.18521526870511323,1.6595314895286937,0.04,0.07857142857142857,2.0,0.02,1
43.75,11350.153401390056,0.18342896334587336,1.663169646592544,0.04,0.07857142857142857,2.0,0.02,1
44.0,11350.151567398801,0.1816598856776183,1.6667727155154095,0.04,0.07857142857142857,2.0,0.02,1
44.25,11350.14975109574,0.17990786955681914,1.6703410346983627,0.04,0.07857142857142857,2.0,0.02,1
44.5,11350.147952310273,0.17817275044212186,1.6738749392789432,0.04,0.07857142857142857,2.0,0.02,1
44.75,11350.146170873453,0.17645436537889903,1.6773747611626277,0.04,0.07857142857142857,2.0,0.02,1
45.0,11350.144406617957,0.17475255298395065,1.680840829053999,0.04,0.07857142857142857,2.0,0.02,1
45.25,11350.142659378078,0.1730671534303523,1.6842734684876122,0.04,0.07857142857142857,2.0,0.02,1
45.5,11350.140928989706,0.1713980084324495,1.6876730018585655,0.04,0.07857142857142857,2.0,0.02,1
45.75,11350.139215290314,0.16974496123099655,1.6910397484527744,0.04,0.07857142857142857,2.0,0.02,1
46.0,11350.137518118941,0.16810785657843877,1.6943740244769547,0.04,0.07857142857142857,2.0,0.02,1
46.25,11350.135837316184,0.16648654072433652,1.697676143088317,0.04,0.07857142857142857,2.0,0.02,1
46.5,11350.134172724172,0.1648808614009298,1.7009464144239737,0.04,0.07857142857142857,2.0,0.02,1
46.75,11350.132524186558,0.16329066780884197,1.7041851456300634,0.04,0.07857142857142857,2.0,0.02,1
47.0,11350.130891548504,0.16171581060292115,1.7073926408905942,0.04,0.07857142857142857,2.0,0.02,1
47.25,11350.129274656663,0.16015614187821842,1.7105692014560088,0.04,0.07857142857142857,2.0,0.02,1
47.5,11350.12767335917,0.15861151515610086,1.7137151256714738,0.04,0.07857142857142857,2.0,0.02,1
47.75,11350.126087505621,0.15708178537049872,1.716830709004897,0.04,0.07857142857142857,2.0,0.02,1
48.0,11350.124516947068,0.1555668088542849,1.7199162440746747,0.04,0.07857142857142857,2.0,0.02,1
48.25,11350.122961535993,0.15406644332578598,1.7229720206771695,0.04,0.07857142857142857,2.0,0.02,1
48.5,11350.121421126307,0.15258054787542322,1.725998325813926,0.04,0.07857142857142857,2.0,0.02,1
48.75,11350.119895573325,0.15110898295248218,1.728995443718622,0.04,0.07857142857142857,2.0,0.02,1
49.0,11350.11838473376,0.1496516103520101,1.73196365588376,0.04,0.07857142857142857,2.0,0.02,1
49.25,11350.116888465707,0.1482082932018395,1.734903241087103,0.04,0.07857142857142857,2.0,0.02,1
49.5,11350.115406628629,0.1467788959497368,1.7378144754178535,0.04,0.07857142857142857,2.0,0.02,1
49.75,11350.113939083343,0.14536328435067497,1.7406976323025805,0.04,0.07857142857142857,2.0,0.02,1
50.0,11350.11248569201,0.14396132545422877,1.7435529825308973,0.04,0.07857142857142857,2.0,0.02,1
50.25,11350.111046318123,0.14257288759209158,1.746380794280891,0.04,0.07857142857142857,2.0,0.02,1
50.5,11350.109620826486,0.14119784036571256,1.7491813331443071,0.04,0.07857142857142857,2.0,0.02,1
50.75,11350.108209083211,0.13983605463405288,1.7519548621514907,0.04,0.07857142857142857,2.0,0.02,1
51.0,11350.1068109557,0.13848740250146013,1.7547016417960881,0.04,0.07857142857142857,2.0,0.02,1
51.25,11350.105426312632,0.13715175730565962,1.7574219300595098,0.04,0.07857142857142857,2.0,0.02,1
51.5,11350.104055023956,0.1358289936058613,1.7601159824351567,0.04,0.07857142857142857,2.0,0.02,1
51.75,11350.102696960874,0.13451898717098149,1.7627840519524147,0.04,0.07857142857142857,2.0,0.02,1
52.0,11350.101351995829,0.13322161496797813,1.765426389200416,0.04,0.07857142857142857,2.0,0.02,1
52.25,11350.100020002496,0.13193675515029843,1.7680432423515728,0.04,0.07857142857142857,2.0,0.02,1
52.5,11350.098700855766,0.13066428704643795,1.7706348571848822,0.04,0.07857142857142857,2.0,0.02,1
52.75,11350.09739443174,0.12940409114860996,1.7732014771090088,0.04,0.07857142857142857,2.0,0.02,1
53.0,11350.09610060771,0.12815604910152398,1.7757433431851422,0.04,0.07857142857142857,2.0,0.02,1
53.25,11350.094819262156,0.12692004369127263,1.7782606941496364,0.04,0.07857142857142857,2.0,0.02,1
53.5,11350.093550274727,0.12569595883432547,1.7807537664364292,0.04,0.07857142857142857,2.0,0.02,1
53.75,11350.092293526232,0.1244836795666291,1.7832227941992465,0.04,0.07857142857142857,2.0,0.02,1
54.0,11350.09104889863,0.12328309203281225,1.785668009333591,0.04,0.07857142857142857,2.0,0.02,1
54.25,11350.089816275022,0.12209408347549491,1.7880896414985212,0.04,0.07857142857142857,2.0,0.02,1
54.5,11350.088595539633,0.12091654222470066,1.7904879181382185,0.04,0.07857142857142857,2.0,0.02,1
54.75,11350.087386577805,0.11975035768737094,1.7928630645033465,0.04,0.07857142857142857,2.0,0.02,1
55.0,11350.086189275986,0.11859542033698052,1.7952153036722056,0.04,0.07857142857142857,2.0,0.02,1
55.25,11350.08500352172,0.117451621703253,1.797544856571682,0.04,0.07857142857142857,2.0,0.02,1
55.5,11350.083829203635,0.11631885436197557,1.799851941997996,0.04,0.07857142857142857,2.0,0.02,1
55.75,11350.082666211432,0.11519701192491183,1.802136776637249,0.04,0.07857142857142857,2.0,0.02,1
56.0,11350.081514435878,0.11408598902981198,1.804399575085774,0.04,0.07857142857142857,2.0,0.02,1
56.25,11350.080373768793,0.11298568133051928,1.8066405498702882,0.04,0.07857142857142857,2.0,0.02,1
56.5,11350.079244103039,0.11189598548717188,1.808859911467852,0.04,0.07857142857142857,2.0,0.02,1
56.75,11350.078125332511,0.11081679915649914,1.8110578683256358,0.04,0.07857142857142857,2.0,0.02,1
