t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.04,0.07142857142857142,2.0,0.02,500
0.25,10847.220225510922,495.8512030605054,8.928571428571429,0.04,0.07142857142857142,2.0,0.02,500
0.5,10842.482199437383,491.73474336510714,17.783057197509024,0.04,0.07142857142857142,2.0,0.02,500
0.75,10837.78555990093,487.6504053414686,26.564034757600222,0.04,0.07142857142857142,2.0,0.02,500
1.0,10833.129948095708,483.59797419416583,35.272077710126446,0.04,0.07142857142857142,2.0,0.02,500
1.25,10828.515008263888,479.577235915375,43.90775582073655,0.04,0.07142857142857142,2.0,0.02,500
1.5,10823.940387671279,475.58797729521086,52.4716350335111,0.04,0.07142857142857142,2.0,0.02,500
1.75,10819.405736583069,471.62998593172114,60.96427748521129,0.04,0.07142857142857142,2.0,0.02,500
2.0,10814.910708239751,467.7030502405438,69.38624151970632,0.04,0.07142857142857142,2.0,0.02,500
2.25,10810.454958833196,463.8069594642334,77.73808170257317,0.04,0.07142857142857142,2.0,0.02,500
2.5,10806.038147482877,459.9415036812619,86.02034883586305,0.04,0.07142857142857142,2.0,0.02,500
2.75,10801.659936212272,456.10647381470113,94.23358997302844,0.04,0.07142857142857142,2.0,0.02,500
3.0,10797.319989925405,452.30166164059125,102.37834843400525,0.04,0.07142857142857142,2.0,0.02,500
3.25,10793.017976383555,448.5268597960024,110.45516382044437,0.04,0.07142857142857142,2.0,0.02,500
3.5,10788.75356618212,444.7818617867946,118.46457203108727,0.04,0.07142857142857142,2.0,0.02,500
3.75,10784.52643272764,441.06646199508157,126.40710527728004,0.04,0.07142857142857142,2.0,0.02,500
4.0,10780.336252214976,437.38045568640433,134.2832920986208,0.04,0.07142857142857142,2.0,0.02,500
4.25,10776.182703604647,433.7236390166198,142.09365737873514,0.04,0.07142857142857142,2.0,0.02,500
4.5,10772.065468600316,430.09580903851014,149.83872236117477,0.04,0.07142857142857142,2.0,0.02,500
4.75,10767.98423162645,426.4967637081177,157.5190046654339,0.04,0.07142857142857142,2.0,0.02,500
5.0,10763.938679806111,422.92630189081166,165.13501830307885,0.04,0.07142857142857142,2.0,0.02,500
5.25,10759.928502938925,419.3842233670906,172.6872736939862,0.04,0.07142857142857142,2.0,0.02,500
5.5,10755.95339347919,415.87032883812697,180.17627768268426,0.04,0.07142857142857142,2.0,0.02,500
5.75,10752.01304651415,412.3844199310579,187.60253355479367,0.04,0.07142857142857142,2.0,0.02,500
6.0,10748.10715974241,408.9262992040278,194.96654105356257,0.04,0.07142857142857142,2.0,0.02,500
6.25,10744.235433452523,405.4957701509876,202.26879639649164,0.04,0.07142857142857142,2.0,0.02,500
6.5,10740.397570501702,402.09263720625466,209.50979229204498,0.04,0.07142857142857142,2.0,0.02,500
6.75,10736.59327629472,398.7167057488399,216.69001795644238,0.04,0.07142857142857142,2.0,0.02,500
7.0,10732.822258762928,395.36778210654467,223.8099591305288,0.04,0.07142857142857142,2.0,0.02,500
7.25,10729.08422834345,392.04567355983386,230.8700980967171,0.04,0.07142857142857142,2.0,0.02,500
7.5,10725.378897958513,388.75018834548865,237.87091369599986,0.04,0.07142857142857142,2.0,0.02,500
7.75,10721.705982994932,385.4811356600439,244.81288134502645,0.04,0.07142857142857142,2.0,0.02,500
8.0,10718.065201283747,382.2383256630145,251.69647305324153,0.04,0.07142857142857142,2.0,0.02,500
8.25,10714.456273080008,379.021569479915,258.52215744008106,0.04,0.07142857142857142,2.0,0.02,500
8.5,10710.878921042704,375.830679205077,265.2903997522224,0.04,0.07142857142857142,2.0,0.02,500
8.75,10707.33287021485,372.665467904268,272.0016618808845,0.04,0.07142857142857142,2.0,0.02,500
9.0,10703.817848003711,369.5257496171168,278.656402379175,0.04,0.07142857142857142,2.0,0.02,500
9.25,10700.333584161173,366.4113393593487,285.25507647948064,0.04,0.07142857142857142,2.0,0.02,500
9.5,10696.87981076427,363.3220531248348,291.7981361108976,0.04,0.07142857142857142,2.0,0.02,500
9.75,10693.456262195845,360.2577078874595,298.2860299166982,0.04,0.07142857142857142,2.0,0.02,500
10.0,10690.06267512536,357.21812160281036,304.7192032718314,0.04,0.07142857142857142,2.0,0.02,500
10.25,10686.698788489855,354.20311320969313,311.09809830045305,0.04,0.07142857142857142,2.0,0.02,500
10.5,10683.364343475041,351.2125026314773,317.4231538934833,0.04,0.07142857142857142,2.0,0.02,500
10.75,10680.059083496539,348.2461107772746,323.69480572618824,0.04,0.07142857142857142,2.0,0.02,500
11.0,10676.782754181264,345.30375954295454,329.9134862757824,0.04,0.07142857142857142,2.0,0.02,500
11.25,10673.535103348951,342.3852718120009,336.0796248390495,0.04,0.07142857142857142,2.0,0.02,500
11.5,10670.31588099381,339.49047145621245,342.19364754997804,0.04,0.07142857142857142,2.0,0.02,500
11.75,10667.12483926634,336.6191833362513,348.2559773974104,0.04,0.07142857142857142,2.0,0.02,500
12.0,10663.961732455258,333.77123330204256,354.2670342427006,0.04,0.07142857142857142,2.0,0.02,500
12.25,10660.826316969593,330.94644819302863,360.22723483737997,0.04,0.07142857142857142,2.0,0.02,500
12.5,10657.718351320893,328.1446558382813,366.1369928408269,0.04,0.07142857142857142,2.0,0.02,500
12.75,10654.637596105587,325.3656850564753,371.99671883793906,0.04,0.07142857142857142,2.0,0.02,500
13.0,10651.58381398747,322.60936565572575,377.8068203568047,0.04,0.07142857142857142,2.0,0.02,500
13.25,10648.556769680335,319.8755284332939,383.5677018863712,0.04,0.07142857142857142,2.0,0.02,500
13.5,10645.55622993073,317.1640051751631,389.2797648941086,0.04,0.07142857142857142,2.0,0.02,500
13.75,10642.581963500847,314.47462865548874,394.9434078436651,0.04,0.07142857142857142,2.0,0.02,500
14.0,10639.633741151561,311.807232635925,400.5590262125131,0.04,0.07142857142857142,2.0,0.02,500
14.25,10636.711335625585,309.1616518648312,406.1270125095832,0.04,0.07142857142857142,2.0,0.02,500
14.5,10633.814521630755,306.537722076361,411.64775629288374,0.04,0.07142857142857142,2.0,0.02,500
14.75,10630.943075823458,303.93527998943694,417.1216441871045,0.04,0.07142857142857142,2.0,0.02,500
15.0,10628.096776792183,301.35416330661377,422.5490599012016,0.04,0.07142857142857142,2.0,0.02,500
15.25,10625.275405041204,298.7942107128323,427.93038424596256,0.04,0.07142857142857142,2.0,0.02,500
15.5,10622.478742974383,296.2552618740675,433.26599515154885,0.04,0.07142857142857142,2.0,0.02,500
15.75,10619.706574879112,293.737157435873,438.55626768501435,0.04,0.07142857142857142,2.0,0.02,500
16.0,10616.958686910377,291.23973902182456,443.8015740677978,0.04,0.07142857142857142,2.0,0.02,500
16.25,10614.234867074945,288.76284923186586,449.0022836931875,0.04,0.07142857142857142,2.0,0.02,500
16.5,10611.534905215685,286.3063316405576,454.1587631437565,0.04,0.07142857142857142,2.0,0.02,500
16.75,10608.858592995999,283.8700307952341,459.27137620876647,0.04,0.07142857142857142,2.0,0.02,500
17.0,10606.205723884392,281.45379221406887,464.3404839015385,0.04,0.07142857142857142,2.0,0.02,500
17.25,10603.576093139158,279.0574623840518,469.36644447678975,0.04,0.07142857142857142,2.0,0.02,500
17.5,10600.969497793185,276.6808887588802,474.3496134479335,0.04,0.07142857142857142,2.0,0.02,500
17.75,10598.385736638891,274.3239197567662,479.29034360434207,0.04,0.07142857142857142,2.0,0.02,500
18.0,10595.824610213267,271.9864047581628,484.18898502857,0.04,0.07142857142857142,2.0,0.02,500
18.25,10593.285920783052,269.6681941034105,489.0458851135372,0.04,0.07142857142857142,2.0,0.02,500
18.5,10590.769472330023,267.36913909030727,493.86138857966955,0.04,0.07142857142857142,2.0,0.02,500
18.75,10588.2750705364,265.0890919716033,498.6358374919965,0.04,0.07142857142857142,2.0,0.02,500
19.0,10585.802522770373,262.8279059524233,503.3695712772037,0.04,0.07142857142857142,2.0,0.02,500
19.25,10583.351638071743,260.5854351876179,508.06292674063985,0.04,0.07142857142857142,2.0,0.02,500
19.5,10580.922227137678,258.3615347790468,512.7162380832759,0.04,0.07142857142857142,2.0,0.02,500
19.75,10578.51410230859,256.15606077279494,517.329836918616,0.04,0.07142857142857142,2.0,0.02,500
20.0,10576.127077554118,253.96887015632436,521.9040522895588,0.04,0.07142857142857142,2.0,0.02,500
20.25,10573.76096845923,251.79982085556307,526.4392106852074,0.04,0.07142857142857142,2.0,0.02,500
20.5,10571.415592210438,249.64877173193332,530.9356360576281,0.04,0.07142857142857142,2.0,0.02,500
20.75,10569.090767582124,247.5155825793209,535.3936498385555,0.04,0.07142857142857142,2.0,0.02,500
21.0,10566.786314922969,245.40011412098718,539.8135709560433,0.04,0.07142857142857142,2.0,0.02,500
21.25,10564.502056142512,243.30222800642602,544.195715851061,0.04,0.07142857142857142,2.0,0.02,500
21.5,10562.237814697799,241.2217868081669,548.5403984940328,0.04,0.07142857142857142,2.0,0.02,500
21.75,10559.993415580151,239.15865401852636,552.8479304013215,0.04,0.07142857142857142,2.0,0.02,500
22.0,10557.768685302037,237.11269404630923,557.1186206516523,0.04,0.07142857142857142,2.0,0.02,500
