t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.12,0.07142857142857142,2.0,0.06,2
0.25,11349.940010570825,2.02427514346119,0.03571428571428571,0.12,0.07142857142857142,2.0,0.06,2
0.5,11349.879293336568,2.0488446073001,0.07186205613323553,0.12,0.07142857142857142,2.0,0.06,2
0.75,11349.817839480902,2.073711952120518,0.10844856697788016,0.12,0.07142857142857142,2.0,0.06,2
1.0,11349.755640081039,2.0988807814098394,0.14547913755146083,0.12,0.07142857142857142,2.0,0.06,2
1.25,11349.692686106444,2.1243547420508704,0.18295915150520797,0.12,0.07142857142857142,2.0,0.06,2
1.5,11349.628968417546,2.1501375248396224,0.22089405761325923,0.12,0.07142857142857142,2.0,0.06,2
1.75,11349.564477764434,2.1762328650091693,0.2592893705568239,0.12,0.07142857142857142,2.0,0.06,2
2.0,11349.499204785523,2.2026445427596326,0.29815067171770193,0.12,0.07142857142857142,2.0,0.06,2
2.25,11349.433140006226,2.229376383794365,0.3374836099812668,0.12,0.07142857142857142,2.0,0.06,2
2.5,11349.36627383759,2.2564322598623985,0.37729390254902334,0.12,0.07142857142857142,2.0,0.06,2
2.75,11349.298596574932,2.2838160893072335,0.4175873357608519,0.12,0.07142857142857142,2.0,0.06,2
3.0,11349.23009839645,2.3115318376220313,0.4583697659270525,0.12,0.07142857142857142,2.0,0.06,2
3.25,11349.160769361819,2.3395835180112905,0.49964712017030305,0.12,0.07142857142857142,2.0,0.06,2
3.5,11349.090599410763,2.367975191959071,0.5414253972776475,0.12,0.07142857142857142,2.0,0.06,2
3.75,11349.019578361633,2.396710969803846,0.5837106685626309,0.12,0.07142857142857142,2.0,0.06,2
4.0,11348.947695909941,2.4257950113200506,0.6265090787376996,0.12,0.07142857142857142,2.0,0.06,2
4.25,11348.874941626895,2.455231526306405,0.6698268467969862,0.12,0.07142857142857142,2.0,0.06,2
4.5,11348.801304957908,2.485024775181082,0.7136702669096006,0.12,0.07142857142857142,2.0,0.06,2
4.75,11348.72677522109,2.515179069583804,0.7580457093235484,0.12,0.07142857142857142,2.0,0.06,2
5.0,11348.651341605731,2.545698772984935,0.8029596212804021,0.12,0.07142857142857142,2.0,0.06,2
5.25,11348.574993170754,2.5765883013016557,0.8484185279408474,0.12,0.07142857142857142,2.0,0.06,2
5.5,11348.497718843155,2.607852123521291,0.8944290333212341,0.12,0.07142857142857142,2.0,0.06,2
