t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11342.0,10.0,0.0,0.08,0.07142857142857142,2.0,0.04,10
0.25,11341.800176180408,10.021252391019832,0.17857142857142855,0.08,0.07142857142857142,2.0,0.04,10
0.5,11341.599931215407,10.042546420465937,0.3575223641253541,0.08,0.07142857142857142,2.0,0.04,10
0.75,11341.399264295407,10.063882154385455,0.536853550205103,0.08,0.07142857142857142,2.0,0.04,10
1.0,11341.198174609604,10.085259658860002,0.7165657315334146,0.08,0.07142857142857142,2.0,0.04,10
1.25,11340.99666134598,10.106679000005318,0.8966596540130575,0.08,0.07142857142857142,2.0,0.04,10
1.5,11340.7947236913,10.128140243970917,1.0771360647274382,0.08,0.07142857142857142,2.0,0.04,10
1.75,11340.592360831119,10.149643456939728,1.2579957119412044,0.08,0.07142857142857142,2.0,0.04,10
2.0,11340.38957194977,10.171188705127747,1.4392393451008423,0.08,0.07142857142857142,2.0,0.04,10
2.25,11340.18635623038,10.192776054783675,1.6208677148352664,0.08,0.07142857142857142,2.0,0.04,10
2.5,11339.982712854855,10.214405572188559,1.8028815729564034,0.08,0.07142857142857142,2.0,0.04,10
2.75,11339.778641003884,10.23607732365543,1.9852816724597706,0.08,0.07142857142857142,2.0,0.04,10
3.0,11339.574139856946,10.257791375528935,2.168068767525046,0.08,0.07142857142857142,2.0,0.04,10
3.25,11339.3692085923,10.279547794184978,2.351243613516634,0.08,0.07142857142857142,2.0,0.04,10
3.5,11339.163846386986,10.301346646030346,2.534806966984223,0.08,0.07142857142857142,2.0,0.04,10
3.75,11338.958052416834,10.323187997502338,2.7187595856633364,0.08,0.07142857142857142,2.0,0.04,10
4.0,11338.751825856456,10.345071915068393,2.9031022284758783,0.08,0.07142857142857142,2.0,0.04,10
4.25,11338.545165879244,10.366998465225718,3.087835655530671,0.08,0.07142857142857142,2.0,0.04,10
4.5,11338.338071657376,10.388967714500906,3.272960628123988,0.08,0.07142857142857142,2.0,0.04,10
4.75,11338.13054236181,10.410979729449556,3.4584779087400754,0.08,0.07142857142857142,2.0,0.04,10
5.0,11337.922577162293,10.433034576655896,3.6443882610516747,0.08,0.07142857142857142,2.0,0.04,10
5.25,11337.714175227347,10.455132322732393,3.83069244992053,0.08,0.07142857142857142,2.0,0.04,10
5.5,11337.505335724283,10.47727303431937,4.0173912413978945,0.08,0.07142857142857142,2.0,0.04,10
5.75,11337.29605781919,10.499456778084621,4.204485402725026,0.08,0.07142857142857142,2.0,0.04,10
6.0,11337.086340676944,10.52168362072301,4.39197570233368,0.08,0.07142857142857142,2.0,0.04,10
6.25,11336.876183461198,10.543953628956087,4.57986290984659,0.08,0.07142857142857142,2.0,0.04,10
6.5,11336.665585334391,10.56626686953169,4.768147796077949,0.08,0.07142857142857142,2.0,0.04,10
6.75,11336.454545457744,10.588623409223546,4.956831133033872,0.08,0.07142857142857142,2.0,0.04,10
7.0,11336.243062991258,10.611023314830868,5.145913693912864,0.08,0.07142857142857142,2.0,0.04,10
7.25,11336.031137093718,10.633466653177964,5.335396253106272,0.08,0.07142857142857142,2.0,0.04,10
7.5,11335.81876692269,10.655953491113818,5.525279586198736,0.08,0.07142857142857142,2.0,0.04,10
7.75,11335.605951634523,10.678483895511693,5.715564469968625,0.08,0.07142857142857142,2.0,0.04,10
8.0,11335.392690384346,10.70105793326872,5.906251682388477,0.08,0.07142857142857142,2.0,0.04,10
8.25,11335.178982326071,10.72367567130548,6.097342002625419,0.08,0.07142857142857142,2.0,0.04,10
8.5,11334.964826612395,10.746337176565603,6.2888362110415885,0.08,0.07142857142857142,2.0,0.04,10
8.75,11334.750222394792,10.76904251601534,6.480735089194546,0.08,0.07142857142857142,2.0,0.04,10
9.0,11334.53516882352,10.791791756643146,6.673039419837677,0.08,0.07142857142857142,2.0,0.04,10
9.25,11334.319665047622,10.814584965459266,6.86574998692059,0.08,0.07142857142857142,2.0,0.04,10
9.5,11334.103710214917,10.837422209495307,7.058867575589505,0.08,0.07142857142857142,2.0,0.04,10
9.75,11333.88730347201,10.860303555803812,7.252392972187636,0.08,0.07142857142857142,2.0,0.04,10
10.0,11333.670443964289,10.883229071457833,7.446326964255561,0.08,0.07142857142857142,2.0,0.04,10
10.25,11333.45313083592,10.906198823550502,7.640670340531593,0.08,0.07142857142857142,2.0,0.04,10
10.5,11333.235363229855,10.929212879194594,7.835423890952138,0.08,0.07142857142857142,2.0,0.04,10
10.75,11333.017140287828,10.952271305522096,8.030588406652042,0.08,0.07142857142857142,2.0,0.04,10
11.0,11332.798461150353,10.97537416968377,8.226164679964937,0.08,0.07142857142857142,2.0,0.04,10
11.25,11332.579324956729,10.998521538848706,8.422153504423575,0.08,0.07142857142857142,2.0,0.04,10
11.5,11332.359730845037,11.021713480203891,8.61855567476016,0.08,0.07142857142857142,2.0,0.04,10
11.75,11332.13967795214,11.044950060953754,8.815371986906657,0.08,0.07142857142857142,2.0,0.04,10
12.0,11331.919165413685,11.068231348319724,9.012603237995117,0.08,0.07142857142857142,2.0,0.04,10
12.25,11331.698192364101,11.091557409539776,9.210250226357969,0.08,0.07142857142857142,2.0,0.04,10
12.5,11331.476757936603,11.114928311867986,9.408313751528322,0.08,0.07142857142857142,2.0,0.04,10
12.75,11331.254861263185,11.13834412257407,9.60679461424025,0.08,0.07142857142857142,2.0,0.04,10
13.0,11331.032501474629,11.161804908942928,9.805693616429073,0.08,0.07142857142857142,2.0,0.04,10
13.25,11330.809677700494,11.185310738274188,10.005011561231624,0.08,0.07142857142857142,2.0,0.04,10
13.5,11330.58638906913,11.208861677881737,10.20474925298652,0.08,0.07142857142857142,2.0,0.04,10
13.75,11330.362634707672,11.232457795093266,10.404907497234408,0.08,0.07142857142857142,2.0,0.04,10
14.0,11330.138413742032,11.256099157249796,10.605487100718216,0.08,0.07142857142857142,2.0,0.04,10
14.25,11329.913725296912,11.279785831705208,10.80648887138339,0.08,0.07142857142857142,2.0,0.04,10
14.5,11329.688568495796,11.303517885825777,11.007913618378126,0.08,0.07142857142857142,2.0,0.04,10
14.75,11329.462942460957,11.32729538698969,11.209762152053585,0.08,0.07142857142857142,2.0,0.04,10
15.0,11329.23684631345,11.351118402586573,11.412035283964116,0.08,0.07142857142857142,2.0,0.04,10
15.25,11329.010279173117,11.374987000017017,11.614733826867447,0.08,0.07142857142857142,2.0,0.04,10
