t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11252.0,100.0,0.0,0.08,0.06428571428571428,2.0,0.04,100
0.25,11250.017618040874,100.37523910198328,1.607142857142857,0.08,0.06428571428571428,2.0,0.04,100
0.5,11248.028147976898,100.75153568039099,3.2203163427104453,0.08,0.06428571428571428,2.0,0.04,100
0.75,11246.031572731505,101.12888981663461,4.839537451859586,0.08,0.06428571428571428,2.0,0.04,100
1.0,11244.027875254773,101.50730156417083,6.4648231810554995,0.08,0.06428571428571428,2.0,0.04,100
1.25,11242.017038524102,101.88677094827581,8.09619052762253,0.08,0.06428571428571428,2.0,0.04,100
1.5,11239.99904554489,102.26729796581907,9.73365648929125,0.08,0.06428571428571428,2.0,0.04,100
1.75,11237.97387935122,102.64888258503694,11.377238063741913,0.08,0.06428571428571428,2.0,0.04,100
2.0,11235.94152300655,103.03152474530552,13.026952248144292,0.08,0.06428571428571428,2.0,0.04,100
2.25,11233.901959604393,103.41522435691321,14.682816038693845,0.08,0.06428571428571428,2.0,0.04,100
2.5,11231.855172269023,103.7999813008329,16.344846430144237,0.08,0.06428571428571428,2.0,0.04,100
2.75,11229.80114415617,104.18579542849363,18.013060415336195,0.08,0.06428571428571428,2.0,0.04,100
3.0,11227.739858453726,104.57266656155201,19.687474984722698,0.08,0.06428571428571428,2.0,0.04,100
3.25,11225.671298382447,104.96059449166316,21.368107125890496,0.08,0.06428571428571428,2.0,0.04,100
3.5,11223.595447196672,105.3495789802513,23.05497382307794,0.08,0.06428571428571428,2.0,0.04,100
3.75,11221.512288185033,105.73961975828006,24.74809205668912,0.08,0.06428571428571428,2.0,0.04,100
4.0,11219.421804671176,106.13071652602241,26.447478802804337,0.08,0.06428571428571428,2.0,0.04,100
4.25,11217.323980014486,106.52286895283024,28.15315103268684,0.08,0.06428571428571428,2.0,0.04,100
4.5,11215.218797610813,106.9160766769037,29.865125712285895,0.08,0.06428571428571428,2.0,0.04,100
4.75,11213.106240893207,107.31033930506024,31.583419801736135,0.08,0.06428571428571428,2.0,0.04,100
5.0,11210.986293332646,107.70565641250334,33.30805025485317,0.08,0.06428571428571428,2.0,0.04,100
5.25,11208.858938438785,108.10202754259103,35.03903401862554,0.08,0.06428571428571428,2.0,0.04,100
5.5,11206.724159760695,108.4994522066041,36.7763880327029,0.08,0.06428571428571428,2.0,0.04,100
5.75,11204.581940887607,108.8979298835142,38.520129228880464,0.08,0.06428571428571428,2.0,0.04,100
6.0,11202.43226544967,109.29746001975155,40.2702745305798,0.08,0.06428571428571428,2.0,0.04,100
6.25,11200.275117118703,109.69804202897271,42.026840852325805,0.08,0.06428571428571428,2.0,0.04,100
6.5,11198.110479608953,110.09967529182788,43.78984509922001,0.08,0.06428571428571428,2.0,0.04,100
6.75,11195.938336677862,110.50235915572827,45.5593041664101,0.08,0.06428571428571428,2.0,0.04,100
7.0,11193.75867212683,110.90609293461323,47.335234938555736,0.08,0.06428571428571428,2.0,0.04,100
7.25,11191.571469801991,111.31087590871722,49.11765428929059,0.08,0.06428571428571428,2.0,0.04,100
7.5,11189.376713594982,111.71670732433677,50.906579080680686,0.08,0.06428571428571428,2.0,0.04,100
7.75,11187.174387443723,112.1235863935972,52.702026162678955,0.08,0.06428571428571428,2.0,0.04,100
8.0,11184.964475333203,112.53151229421945,54.50401237257605,0.08,0.06428571428571428,2.0,0.04,100
8.25,11182.746961296265,112.9404841692867,56.312554534447436,0.08,0.06428571428571428,2.0,0.04,100
8.5,11180.52182941439,113.35050112701099,58.127669458596685,0.08,0.06428571428571428,2.0,0.04,100
8.75,11178.289063818504,113.76156224049986,59.94937394099507,0.08,0.06428571428571428,2.0,0.04,100
