t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.04,0.05714285714285714,2.0,0.02,500
0.25,10847.220225510922,497.63691734621966,7.142857142857142,0.04,0.05714285714285714,2.0,0.02,500
0.5,10842.465136332981,495.28290770492913,14.251955962088852,0.04,0.05714285714285714,2.0,0.02,500
0.75,10837.734615138996,492.9379587888442,21.32742607215927,0.04,0.05714285714285714,2.0,0.02,500
1.0,10833.02854503762,490.60205805037936,28.3693969119999,0.04,0.05714285714285714,2.0,0.02,500
1.25,10828.346809573284,488.275192685424,35.37799774129103,0.04,0.05714285714285714,2.0,0.02,500
1.5,10823.689292726112,485.95734963708935,42.35335763679709,0.04,0.05714285714285714,2.0,0.02,500
1.75,10819.055878911817,483.6485155994267,49.29560548875551,0.04,0.05714285714285714,2.0,0.02,500
2.0,10814.446452981563,481.3486770211162,56.20486999731875,0.04,0.05714285714285714,2.0,0.02,500
2.25,10809.860900221822,479.0578201091273,63.08127966904898,0.04,0.05714285714285714,2.0,0.02,500
2.5,10805.299106354183,476.7759308323496,69.92496281346509,0.04,0.05714285714285714,2.0,0.02,500
2.75,10800.760957535162,474.50299492519537,76.7360475396415,0.04,0.05714285714285714,2.0,0.02,500
3.0,10796.246340355967,472.23899789117274,83.51466175285859,0.04,0.05714285714285714,2.0,0.02,500
3.25,10791.755141842263,469.9839250064307,90.26093315130392,0.04,0.05714285714285714,2.0,0.02,500
3.5,10787.287249453899,467.73776132327475,96.97498922282435,0.04,0.05714285714285714,2.0,0.02,500
3.75,10782.842551084615,465.5004916736544,103.65695724172828,0.04,0.05714285714285714,2.0,0.02,500
4.0,10778.420935061738,463.2721006726216,110.30696426563763,0.04,0.05714285714285714,2.0,0.02,500
4.25,10774.022290145847,461.0525727217612,116.92513713238937,0.04,0.05714285714285714,2.0,0.02,500
4.5,10769.64650553042,458.84189201259215,123.51160245698595,0.04,0.05714285714285714,2.0,0.02,500
4.75,10765.293470841463,456.64004252994107,130.06648662859442,0.04,0.05714285714285714,2.0,0.02,500
