t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.08,0.06428571428571428,2.0,0.04,500
0.25,10842.440451021846,501.5238346924393,8.035714285714285,0.08,0.06428571428571428,2.0,0.04,500
0.5,10832.860214389675,503.043866838483,16.095918771842776,0.08,0.06428571428571428,2.0,0.04,500
0.75,10823.259432340403,504.56001531356605,24.18055234603268,0.08,0.06428571428571428,2.0,0.04,500
1.0,10813.638248505089,506.0721989027694,32.289552592143565,0.08,0.06428571428571428,2.0,0.04,500
1.25,10803.996807901565,507.58033630964144,40.42285578879522,0.08,0.06428571428571428,2.0,0.04,500
1.5,10794.335256926859,509.0843461650851,48.58039690805731,0.08,0.06428571428571428,2.0,0.04,500
1.75,10784.65374334941,510.58414703630825,56.76210961428189,0.08,0.06428571428571428,2.0,0.04,500
2.0,10774.952416301085,512.0796574358367,64.9679262630797,0.08,0.06428571428571428,2.0,0.04,500
2.25,10765.231426268972,513.5707958305873,73.19777790044137,0.08,0.06428571428571428,2.0,0.04,500
2.5,10755.490925086997,515.057480651,81.45159426200438,0.08,0.06428571428571428,2.0,0.04,500
2.75,10745.731065927306,516.5396303002274,89.72930377246688,0.08,0.06428571428571428,2.0,0.04,500
3.0,10735.952003291472,518.0171631633798,98.03083354514911,0.08,0.06428571428571428,2.0,0.04,500
3.25,10726.153893001472,519.4899976168242,106.35610938170342,0.08,0.06428571428571428,2.0,0.04,500
3.5,10716.336892190491,520.9580520375351,114.7050557719738,0.08,0.06428571428571428,2.0,0.04,500
3.75,10706.501159293497,522.4212448124969,123.07759589400561,0.08,0.06428571428571428,2.0,0.04,500
4.0,10696.646854037639,523.8794943481532,131.47365161420646,0.08,0.06428571428571428,2.0,0.04,500
4.25,10686.774137432434,525.3327190799051,139.89314348765893,0.08,0.06428571428571428,2.0,0.04,500
4.5,10676.883171759759,526.7808374816528,148.33599075858598,0.08,0.06428571428571428,2.0,0.04,500
4.75,10666.974120563646,528.2237680753815,156.8021113609697,0.08,0.06428571428571428,2.0,0.04,500
5.0,10657.047148639884,529.6614294407881,165.29142191932402,0.08,0.06428571428571428,2.0,0.04,500
5.25,10647.102422025426,531.0937402249479,173.8038377496224,0.08,0.06428571428571428,2.0,0.04,500
5.5,10637.140107987598,532.5206191520185,182.3392728603805,0.08,0.06428571428571428,2.0,0.04,500
5.75,10627.160375013122,533.9419850329795,190.8976399538951,0.08,0.06428571428571428,2.0,0.04,500
6.0,10617.16339279695,535.3577567754056,199.4788504276394,0.08,0.06428571428571428,2.0,0.04,500
6.25,10607.149332230909,536.7678533932719,208.08281437581556,0.08,0.06428571428571428,2.0,0.04,500
6.5,10597.118365392143,538.1721940167887,216.70944059106458,0.08,0.06428571428571428,2.0,0.04,500
6.75,10587.070665531399,539.5706979022635,225.35863656633438,0.08,0.06428571428571428,2.0,0.04,500
7.0,10577.0064070611,540.9632844419898,234.03030849690649,0.08,0.06428571428571428,2.0,0.04,500
7.25,10566.925765543258,542.3498731741581,242.72436128258133,0.08,0.06428571428571428,2.0,0.04,500
7.5,10556.828917677185,543.7303837927894,251.44069853002316,0.08,0.06428571428571428,2.0,0.04,500
7.75,10546.716041287045,545.1047361576881,260.1792225552644,0.08,0.06428571428571428,2.0,0.04,500
8.0,10536.587315309216,546.4728503044115,268.9398343863701,0.08,0.06428571428571428,2.0,0.04,500
8.25,10526.44291977948,547.8346464542554,277.7224337662624,0.08,0.06428571428571428,2.0,0.04,500
8.5,10516.283035820039,549.1900450242523,286.5269191557058,0.08,0.06428571428571428,2.0,0.04,500
8.75,10506.107845626364,550.5389666371801,295.3531877364527,0.08,0.06428571428571428,2.0,0.04,500
9.0,10495.917532453866,551.8813321315806,304.2011354145502,0.08,0.06428571428571428,2.0,0.04,500
9.25,10485.712280604406,553.2170625717837,313.0706568238078,0.08,0.06428571428571428,2.0,0.04,500
9.5,10475.492275412636,554.5460792579361,321.9616453294257,0.08,0.06428571428571428,2.0,0.04,500
9.75,10465.25770323218,555.8683037360324,330.8739930317854,0.08,0.06428571428571428,2.0,0.04,500
10.0,10455.008751421652,557.1836578079464,339.8075907704002,0.08,0.06428571428571428,2.0,0.04,500
10.25,10444.745608330511,558.492063541459,348.76232812802795,0.08,0.06428571428571428,2.0,0.04,500
10.5,10434.468463284771,559.7934432802828,357.73809343494423,0.08,0.06428571428571428,2.0,0.04,500
10.75,10424.177506572541,561.0877196540796,366.73477377337736,0.08,0.06428571428571428,2.0,0.04,500
11.0,10413.872929429426,562.3748155884684,375.75225498210364,0.08,0.06428571428571428,2.0,0.04,500
11.25,10403.554924023772,563.6546543150228,384.79042166120405,0.08,0.06428571428571428,2.0,0.04,500
11.5,10393.223683441764,564.927159381254,393.8491571769812,0.08,0.06428571428571428,2.0,0.04,500
11.75,10382.879401672382,566.1922546605792,402.92834366703704,0.08,0.06428571428571428,2.0,0.04,500
12.0,10372.522273592218,567.4498643622709,412.02786204551063,0.08,0.06428571428571428,2.0,0.04,500
12.25,10362.152494950138,568.6999130413857,421.1475920084757,0.08,0.06428571428571428,2.0,0.04,500
12.5,10351.77026235183,569.9423256086716,430.287412039498,0.08,0.06428571428571428,2.0,0.04,500
12.75,10341.375773244199,571.1770273404492,439.44719941535163,0.08,0.06428571428571428,2.0,0.04,500
13.0,10330.96922589964,572.4039438884661,448.62683021189457,0.08,0.06428571428571428,2.0,0.04,500
13.25,10320.550819400178,573.6230012897219,457.8261793101021,0.08,0.06428571428571428,2.0,0.04,500
13.5,10310.120753621482,574.8341259762609,467.0451204022583,0.08,0.06428571428571428,2.0,0.04,500
13.75,10299.679229216765,576.0372447849314,476.2835259983054,0.08,0.06428571428571428,2.0,0.04,500
14.0,10289.226447600544,577.2322849671082,485.54126743234895,0.08,0.06428571428571428,2.0,0.04,500
14.25,10278.762610932305,578.4191741983758,494.81821486932034,0.08,0.06428571428571428,2.0,0.04,500
14.5,10268.287922100035,579.5978405881722,504.1142373117942,0.08,0.06428571428571428,2.0,0.04,500
14.75,10257.802584703652,580.7682126893877,513.4292026069613,0.08,0.06428571428571428,2.0,0.04,500
15.0,10247.306803038326,581.9302195079198,522.7629774537551,0.08,0.06428571428571428,2.0,0.04,500
15.25,10236.80078207769,583.0837905121787,532.1154274101324,0.08,0.06428571428571428,2.0,0.04,500
15.5,10226.28472745695,584.2288556425441,541.4864169005067,0.08,0.06428571428571428,2.0,0.04,500
15.75,10215.758845455899,585.3653453207693,550.8758092233332,0.08,0.06428571428571428,2.0,0.04,500
16.0,10205.223342981826,586.4931904593302,560.2834665588456,0.08,0.06428571428571428,2.0,0.04,500
