t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.08,0.05714285714285714,2.0,0.04,500
0.25,10842.440451021846,502.4166918352965,7.142857142857142,0.08,0.05714285714285714,2.0,0.04,500
0.5,10832.843158804046,504.83660274116426,14.32023845478995,0.08,0.05714285714285714,2.0,0.04,500
0.75,10823.208176883118,507.2596331943609,21.532189922520867,0.08,0.05714285714285714,2.0,0.04,500
1.0,10813.535561291517,509.6856825974696,28.778756111011738,0.08,0.05714285714285714,2.0,0.04,500
1.25,10803.825370569444,512.1146492824363,36.05998014811845,0.08,0.05714285714285714,2.0,0.04,500
1.5,10794.077665776354,514.5464305143486,43.37590370929611,0.08,0.05714285714285714,2.0,0.04,500
1.75,10784.292510502182,516.9809224954582,50.72656700235823,0.08,0.05714285714285714,2.0,0.04,500
2.0,10774.469970878257,519.4180203694489,58.11200875229335,0.08,0.05714285714285714,2.0,0.04,500
2.25,10764.610115587906,521.8576182259513,65.53226618614262,0.08,0.05714285714285714,2.0,0.04,500
2.5,10754.71301587675,524.2996091053072,72.98737501794193,0.08,0.05714285714285714,2.0,0.04,500
2.75,10744.778745562684,526.7438850035833,80.47736943373204,0.08,0.05714285714285714,2.0,0.04,500
3.0,10734.80738104552,529.1903368778378,88.00228207664037,0.08,0.05714285714285714,2.0,0.04,500
3.25,10724.79900131632,531.6388546516406,95.56214403203805,0.08,0.05714285714285714,2.0,0.04,500
3.5,10714.753687966375,534.0893272208481,103.15698481277578,0.08,0.05714285714285714,2.0,0.04,500
3.75,10704.671525195861,536.5416424596344,110.78683234450217,0.08,0.05714285714285714,2.0,0.04,500
4.0,10694.55259982215,538.9956872267811,118.45171295106837,0.08,0.05714285714285714,2.0,0.04,500
4.25,10684.39700128775,541.4513473722247,126.15165134002238,0.08,0.05714285714285714,2.0,0.04,500
4.5,10674.204821667936,543.9085077438651,133.88667058819703,0.08,0.05714285714285714,2.0,0.04,500
4.75,10663.976155677969,546.367052194635,141.6567921273951,0.08,0.05714285714285714,2.0,0.04,500
5.0,10653.711100679991,548.8268635898313,149.46203573017561,0.08,0.05714285714285714,2.0,0.04,500
5.25,10643.409756689543,551.2878238147105,157.30241949574463,0.08,0.05714285714285714,2.0,0.04,500
5.5,10633.072226381697,553.7498137823468,165.17795983595477,0.08,0.05714285714285714,2.0,0.04,500
5.75,10622.698615096826,556.2127134417563,173.08867146141685,0.08,0.05714285714285714,2.0,0.04,500
6.0,10612.289030845986,558.6764017862859,181.03456736772765,0.08,0.05714285714285714,2.0,0.04,500
6.25,10601.843584315913,561.1407568622685,189.01565882181745,0.08,0.05714285714285714,2.0,0.04,500
6.5,10591.362388873633,563.6056557779452,197.0319553484213,0.08,0.05714285714285714,2.0,0.04,500
6.75,10580.845560570668,566.070974712654,205.08346471667764,0.08,0.05714285714285714,2.0,0.04,500
7.0,10570.293218146855,568.5365889262863,213.17019292685842,0.08,0.05714285714285714,2.0,0.04,500
7.25,10559.705483033755,571.0023727690113,221.29214419723394,0.08,0.05714285714285714,2.0,0.04,500
7.5,10549.082479357656,573.4681996912681,229.44932095107697,0.08,0.05714285714285714,2.0,0.04,500
7.75,10538.424333942166,575.9339422540253,237.64172380380938,0.08,0.05714285714285714,2.0,0.04,500
8.0,10527.731176310395,578.39947213931,245.86935155029545,0.08,0.05714285714285714,2.0,0.04,500
8.25,10517.003138686712,580.8646601610029,254.1322011522856,0.08,0.05714285714285714,2.0,0.04,500
8.5,10506.240355998083,583.3293762759026,262.4302677260142,0.08,0.05714285714285714,2.0,0.04,500
8.75,10495.442965874987,585.7934895950568,270.7635445299557,0.08,0.05714285714285714,2.0,0.04,500
9.0,10484.611108651898,588.2568683953601,279.13202295274226,0.08,0.05714285714285714,2.0,0.04,500
9.25,10473.744927367334,590.7193801314194,287.5356925012474,0.08,0.05714285714285714,2.0,0.04,500
9.5,10462.844567763477,593.1808914476843,295.97454078883914,0.08,0.05714285714285714,2.0,0.04,500
9.75,10451.91017828535,595.6412681908437,304.448553523806,0.08,0.05714285714285714,2.0,0.04,500
10.0,10440.941910079553,598.1003754224863,312.9577144979609,0.08,0.05714285714285714,2.0,0.04,500
10.25,10429.93991699255,600.5580774320254,321.502005575425,0.08,0.05714285714285714,2.0,0.04,500
10.5,10418.904355568517,603.0142377498856,330.08140668159683,0.08,0.05714285714285714,2.0,0.04,500
10.75,10407.835385046737,605.4687191609526,338.6958957923095,0.08,0.05714285714285714,2.0,0.04,500
11.0,10396.733167358538,607.9213837182817,347.34544892318024,0.08,0.05714285714285714,2.0,0.04,500
11.25,10385.597867123777,610.3720927570673,356.0300401191557,0.08,0.05714285714285714,2.0,0.04,500
11.5,10374.429651646875,612.8207069088685,364.7496414442566,0.08,0.05714285714285714,2.0,0.04,500
11.75,10363.228690912381,615.2670861160925,373.50422297152613,0.08,0.05714285714285714,2.0,0.04,500
12.0,10351.995157580084,617.711089646732,382.2937527731846,0.08,0.05714285714285714,2.0,0.04,500
12.25,10340.72922697965,620.1525761093559,391.1181969109951,0.08,0.05714285714285714,2.0,0.04,500
12.5,10329.431077104808,622.5914034683507,399.97751942684306,0.08,0.05714285714285714,2.0,0.04,500
12.75,10318.100888607056,625.0274290594124,408.8716823335338,0.08,0.05714285714285714,2.0,0.04,500
13.0,10306.738844788906,627.4605096052846,417.8006456058111,0.08,0.05714285714285714,2.0,0.04,500
13.25,10295.345131596658,629.8905012317426,426.7643671716009,0.08,0.05714285714285714,2.0,0.04,500
13.5,10283.919937612698,632.3172594838197,435.7628029034829,0.08,0.05714285714285714,2.0,0.04,500
13.75,10272.46345404733,634.7406393422749,444.79590661039464,0.08,0.05714285714285714,2.0,0.04,500
14.0,10260.975874730131,637.1604952402986,453.86363002957,0.08,0.05714285714285714,2.0,0.04,500
14.25,10249.45739610083,639.5766810804535,462.9659228187171,0.08,0.05714285714285714,2.0,0.04,500
14.5,10237.908217199714,641.9890502518491,472.10273254843787,0.08,0.05714285714285714,2.0,0.04,500
14.75,10226.328539657561,644.3974556475464,481.2740046948929,0.08,0.05714285714285714,2.0,0.04,500
15.0,10214.718567685097,646.8017496821894,490.47968263271497,0.08,0.05714285714285714,2.0,0.04,500
15.25,10203.078508061964,649.2017843098619,499.71970762817483,0.08,0.05714285714285714,2.0,0.04,500
15.5,10191.408570125235,651.5974110421644,508.99401883260145,0.08,0.05714285714285714,2.0,0.04,500
15.75,10179.708965757429,653.9884809665106,518.302553276061,0.08,0.05714285714285714,2.0,0.04,500
16.0,10167.979909374066,656.3748447646377,527.6452458612969,0.08,0.05714285714285714,2.0,0.04,500
16.25,10156.221617910736,658.7563527313287,537.0220293579346,0.08,0.05714285714285714,2.0,0.04,500
16.5,10144.434310809704,661.1328547933421,546.4328343969536,0.08,0.05714285714285714,2.0,0.04,500
