t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.12,0.06428571428571428,2.0,0.06,500
0.25,10837.660676532769,506.30360918151615,8.035714285714285,0.12,0.06428571428571428,2.0,0.06,500
0.5,10823.159760265293,512.6675031585755,16.172736576131506,0.12,0.06428571428571428,2.0,0.06,500
0.75,10808.496223556567,519.0917407093949,24.412035734037183,0.12,0.06428571428571428,2.0,0.06,500
1.0,10793.66905357999,525.5763648531428,32.75458156686674,0.12,0.06428571428571428,2.0,0.06,500
1.25,10778.677252986416,532.1214024401485,41.20134457343511,0.12,0.06428571428571428,2.0,0.06,500
1.5,10763.51984057545,538.7268637404675,49.75329568408035,0.12,0.06428571428571428,2.0,0.06,500
1.75,10748.195851974708,545.3927420310968,58.41140599419501,0.12,0.06428571428571428,2.0,0.06,500
2.0,10732.704340326727,552.1190131821487,67.17664649112335,0.12,0.06428571428571428,2.0,0.06,500
2.25,10717.04437698329,558.9056352423022,76.04998777440788,0.12,0.06428571428571428,2.0,0.06,500
2.5,10701.215052206762,565.7525480238636,85.03239976937346,0.12,0.06428571428571428,2.0,0.06,500
2.75,10685.215475878176,572.6596726877813,94.1248514340427,0.12,0.06428571428571428,2.0,0.06,500
3.0,10669.044778211646,579.6269113289716,103.32831045938204,0.12,0.06428571428571428,2.0,0.06,500
3.25,10652.702110474793,586.6541465623236,112.64374296288337,0.12,0.06428571428571428,2.0,0.06,500
3.5,10636.186645714743,593.7412411097657,122.07211317549213,0.12,0.06428571428571428,2.0,0.06,500
3.75,10619.497579489314,600.8880373887863,131.6143831218991,0.12,0.06428571428571428,2.0,0.06,500
4.0,10602.634130602966,608.0943571028151,141.27151229421887,0.12,0.06428571428571428,2.0,0.06,500
4.25,10585.595541847033,615.3600008338823,151.04445731908552,0.12,0.06428571428571428,2.0,0.06,500
4.5,10568.381080743813,622.6847476379854,160.93417161820147,0.12,0.06428571428571428,2.0,0.06,500
4.75,10550.990040294011,630.0683546436054,170.9416050623834,0.12,0.06428571428571428,2.0,0.06,500
5.0,10533.42173972702,637.5105566538234,181.06770361915562,0.12,0.06428571428571428,2.0,0.06,500
5.25,10515.675525253546,645.0110657525046,191.31340899394922,0.12,0.06428571428571428,2.0,0.06,500
5.5,10497.750770820006,652.5695709150216,201.6796582649716,0.12,0.06428571428571428,2.0,0.06,500
5.75,10479.646878864174,660.1857376240051,212.16738351182016,0.12,0.06428571428571428,2.0,0.06,500
6.0,10461.363281071463,667.8592074906165,222.77751143792025,0.12,0.06428571428571428,2.0,0.06,500
6.25,10442.899439131274,675.5895978818501,233.5109629868766,0.12,0.06428571428571428,2.0,0.06,500
6.5,10424.254845492787,683.3765015543783,244.3686529528349,0.12,0.06428571428571428,2.0,0.06,500
6.75,10405.429024119574,691.2194862954682,255.35148958495884,0.12,0.06428571428571428,2.0,0.06,500
7.0,10386.421531242366,699.1180945715,266.460374186136,0.12,0.06428571428571428,2.0,0.06,500
7.25,10367.231956109335,707.071843184631,277.6962007060351,0.12,0.06428571428571428,2.0,0.06,500
7.5,10347.859921733203,715.0802229381542,289.0598553286452,0.12,0.06428571428571428,2.0,0.06,500
7.75,10328.305085634456,723.1426983111091,300.55221605443694,0.12,0.06428571428571428,2.0,0.06,500
8.0,10308.56714058,731.2587071427077,312.17415227729407,0.12,0.06428571428571428,2.0,0.06,500
8.25,10288.645815316484,739.4276603271442,323.9265243563733,0.12,0.06428571428571428,2.0,0.06,500
8.5,10268.540875297578,747.6489415193641,335.81018318305956,0.12,0.06428571428571428,2.0,0.06,500
8.75,10248.252123404438,755.9219068523726,347.8259697431922,0.12,0.06428571428571428,2.0,0.06,500
9.0,10227.779400658594,764.2458846666616,359.9747146747482,0.12,0.06428571428571428,2.0,0.06,500
9.25,10207.12258692648,772.6201752523467,372.2572378211767,0.12,0.06428571428571428,2.0,0.06,500
9.5,10186.281601614817,781.0440506045971,384.6743477805894,0.12,0.06428571428571428,2.0,0.06,500
9.75,10165.256404356032,789.5167541929513,397.22684145102045,0.12,0.06428571428571428,2.0,0.06,500
10.0,10144.046995682918,798.0375007451071,409.9155035719786,0.12,0.06428571428571428,2.0,0.06,500
10.25,10122.653417691703,806.6054760457756,422.74110626252497,0.12,0.06428571428571428,2.0,0.06,500
10.5,10101.075754692698,815.2198367511882,435.7044085561178,0.12,0.06428571428571428,2.0,0.06,500
10.75,10079.314133847687,823.8797102198403,448.8061559324762,0.12,0.06428571428571428,2.0,0.06,500
11.0,10057.368725793223,832.5841943600568,462.04707984672365,0.12,0.06428571428571428,2.0,0.06,500
11.25,10035.239745248968,841.3323574949551,475.4278972560817,0.12,0.06428571428571428,2.0,0.06,500
11.5,10012.927451610232,850.1232382453785,488.94931014439345,0.12,0.06428571428571428,2.0,0.06,500
11.75,9990.432149523871,858.9558454313672,502.6120050447656,0.12,0.06428571428571428,2.0,0.06,500
12.0,9967.754189446654,867.8291579927231,516.4166525606269,0.12,0.06428571428571428,2.0,0.06,500
12.25,9944.893968185275,876.7421249292194,530.3639068855099,0.12,0.06428571428571428,2.0,0.06,500
12.5,9921.85192941714,885.6936652609926,544.4544053218724,0.12,0.06428571428571428,2.0,0.06,500
12.75,9898.628564191076,894.6826680096469,558.6887677992812,0.12,0.06428571428571428,2.0,0.06,500
13.0,9875.224411407125,903.7079922005855,573.0675963922934,0.12,0.06428571428571428,2.0,0.06,500
13.25,9851.64005827456,912.7684668870706,587.5914748383742,0.12,0.06428571428571428,2.0,0.06,500
13.5,9827.876140747301,921.862891196501,602.2609680562022,0.12,0.06428571428571428,2.0,0.06,500
13.75,9803.93334393591,930.990034399377,617.0766216647173,0.12,0.06428571428571428,2.0,0.06,500
14.0,9779.812402495318,940.1486360014078,632.0389615032788,0.12,0.06428571428571428,2.0,0.06,500
14.25,9755.514100987506,949.337405859196,647.1484931533014,0.12,0.06428571428571428,2.0,0.06,500
14.5,9731.039274218336,958.5550243199156,662.4057014617528,0.12,0.06428571428571428,2.0,0.06,500
14.75,9706.388807547732,967.8001423853777,677.8110500668943,0.12,0.06428571428571428,2.0,0.06,500
15.0,9681.563637172487,977.0713819008573,693.3649809266593,0.12,0.06428571428571428,2.0,0.06,500
15.25,9656.564750380909,986.367335769029,709.0679138500659,0.12,0.06428571428571428,2.0,0.06,500
15.5,9631.393185778597,995.6865681893373,724.9202460320681,0.12,0.06428571428571428,2.0,0.06,500
15.75,9606.05003348465,1005.0276149230999,740.9223515922539,0.12,0.06428571428571428,2.0,0.06,500
