t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11342.0,10.0,0.0,0.04,0.06428571428571428,2.0,0.02,10
0.25,11341.900088090204,9.939197624081345,0.1607142857142857,0.04,0.06428571428571428,2.0,0.02,10
0.5,11341.800784543333,9.878764066279745,0.3204513903870216,0.04,0.06428571428571428,2.0,0.02,10
0.75,11341.702085658522,9.81869710002536,0.47921724145223177,0.04,0.06428571428571428,2.0,0.02,10
1.0,11341.603987757378,9.75899451206105,0.6370177305597822,0.04,0.06428571428571428,2.0,0.02,10
1.25,11341.506487183846,9.69965410236435,0.7938587137893347,0.04,0.06428571428571428,2.0,0.02,10
1.5,11341.409580304067,9.640673684069888,0.9497460118630474,0.04,0.06428571428571428,2.0,0.02,10
1.75,11341.31326350625,9.582051083392235,1.1046854103570278,0.04,0.06428571428571428,2.0,0.02,10
2.0,11341.217533200539,9.523784139549196,1.258682659911546,0.04,0.06428571428571428,2.0,0.02,10
2.25,11341.122385818875,9.46587070468552,1.4117434764400152,0.04,0.06428571428571428,2.0,0.02,10
2.5,11341.027817814867,9.408308643797048,1.5638735413367468,0.04,0.06428571428571428,2.0,0.02,10
2.75,11340.933825663662,9.351095834655286,1.715078501683485,0.04,0.06428571428571428,2.0,0.02,10
3.0,11340.840405861814,9.294230167732406,1.8653639704547307,0.04,0.06428571428571428,2.0,0.02,10
3.25,11340.747554927153,9.23770954612666,2.0147355267218585,0.04,0.06428571428571428,2.0,0.02,10
3.5,11340.655269398658,9.18153188548822,2.163198715856037,0.04,0.06428571428571428,2.0,0.02,10
3.75,11340.563545836327,9.125695113945445,2.310759049729955,0.04,0.06428571428571428,2.0,0.02,10
4.0,11340.472380821053,9.070197172031548,2.457422006918364,0.04,0.06428571428571428,2.0,0.02,10
4.25,11340.381770954493,9.015036012611688,2.603193032897442,0.04,0.06428571428571428,2.0,0.02,10
4.5,11340.291712858949,8.96020960081047,2.748077540242987,0.04,0.06428571428571428,2.0,0.02,10
4.75,11340.202203177236,8.905715913939856,2.8920809088274413,0.04,0.06428571428571428,2.0,0.02,10
5.0,11340.11323857256,8.85155294142748,3.0352084860157604,0.04,0.06428571428571428,2.0,0.02,10
5.25,11340.024815728397,8.797718684745378,3.1774655868601305,0.04,0.06428571428571428,2.0,0.02,10
