t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.08,0.07142857142857142,2.0,0.04,2
0.25,11349.960007047217,2.004278667069365,0.03571428571428571,0.08,0.07142857142857142,2.0,0.04,2
0.5,11349.91992867739,2.008566346413706,0.07150497619766723,0.08,0.07142857142857142,2.0,0.04,2
0.75,11349.87976471121,2.0128630564068017,0.10737223238362625,0.08,0.07142857142857142,2.0,0.04,2
1.0,11349.83951496901,2.0171688154572553,0.1433162155337477,0.08,0.07142857142857142,2.0,0.04,2
1.25,11349.799179270754,2.021483642008546,0.17933708723834155,0.08,0.07142857142857142,2.0,0.04,2
1.5,11349.758757436046,2.0258075545390852,0.2154350094170656,0.08,0.07142857142857142,2.0,0.04,2
1.75,11349.71824928412,2.030140571562271,0.25161014431954926,0.08,0.07142857142857142,2.0,0.04,2
2.0,11349.67765463385,2.0344827116265427,0.2878626545260184,0.08,0.07142857142857142,2.0,0.04,2
2.25,11349.636973303739,2.0388339933154342,0.3241927029479209,0.08,0.07142857142857142,2.0,0.04,2
2.5,11349.596205111926,2.0431944352476297,0.3606004528285537,0.08,0.07142857142857142,2.0,0.04,2
2.75,11349.555349876182,2.047564056077018,0.39708606774368993,0.08,0.07142857142857142,2.0,0.04,2
3.0,11349.514407413908,2.051942874492748,0.4336497116022081,0.08,0.07142857142857142,2.0,0.04,2
3.25,11349.473377542137,2.0563309092192807,0.47029154864672146,0.08,0.07142857142857142,2.0,0.04,2
3.5,11349.432260077532,2.060728179016447,0.5070117434542086,0.08,0.07142857142857142,2.0,0.04,2
3.75,11349.391054836387,2.0651347026795004,0.5438104609366452,0.08,0.07142857142857142,2.0,0.04,2
4.0,11349.349761634623,2.0695504990391727,0.5806878663416363,0.08,0.07142857142857142,2.0,0.04,2
4.25,11349.30838028779,2.0739755869617285,0.61764412525305,0.08,0.07142857142857142,2.0,0.04,2
4.5,11349.266910611064,2.0784099853490194,0.6546794035916523,0.08,0.07142857142857142,2.0,0.04,2
4.75,11349.225352419251,2.0828537131385403,0.691793867615742,0.08,0.07142857142857142,2.0,0.04,2
5.0,11349.18370552678,2.0873067893034825,0.7289876839217874,0.08,0.07142857142857142,2.0,0.04,2
5.25,11349.141969747709,2.0917692328527897,0.7662610194450639,0.08,0.07142857142857142,2.0,0.04,2
5.5,11349.100144895714,2.0962410628312127,0.8036140414602922,0.08,0.07142857142857142,2.0,0.04,2
5.75,11349.058230784103,2.100722298319364,0.8410469175822782,0.08,0.07142857142857142,2.0,0.04,2
6.0,11349.016227225804,2.105212958433774,0.8785598157665526,0.08,0.07142857142857142,2.0,0.04,2
6.25,11348.974134033368,2.1097130623269433,0.9161529043100128,0.08,0.07142857142857142,2.0,0.04,2
6.5,11348.931951018965,2.1142226291874007,0.9538263518515654,0.08,0.07142857142857142,2.0,0.04,2
6.75,11348.889677994392,2.1187416782397563,0.991580327372769,0.08,0.07142857142857142,2.0,0.04,2
7.0,11348.847314771061,2.1232702287447576,1.029415000198479,0.08,0.07142857142857142,2.0,0.04,2
7.25,11348.804861160008,2.127808299999344,1.0673305399974926,0.08,0.07142857142857142,2.0,0.04,2
7.5,11348.762316971885,2.132355911336702,1.1053271167831953,0.08,0.07142857142857142,2.0,0.04,2
7.75,11348.719682016965,2.1369130821263207,1.1434049009142078,0.08,0.07142857142857142,2.0,0.04,2
8.0,11348.676956105137,2.1414798317740464,1.1815640630950348,0.08,0.07142857142857142,2.0,0.04,2
8.25,11348.634139045907,2.1460561797221382,1.2198047743767142,0.08,0.07142857142857142,2.0,0.04,2
8.5,11348.591230648399,2.1506421454493228,1.2581272061574666,0.08,0.07142857142857142,2.0,0.04,2
8.75,11348.548230721352,2.1552377484708503,1.2965315301833473,0.08,0.07142857142857142,2.0,0.04,2
9.0,11348.505139073119,2.1598430083385494,1.3350179185488982,0.08,0.07142857142857142,2.0,0.04,2
9.25,11348.461955511668,2.164457944640882,1.3735865436978008,0.08,0.07142857142857142,2.0,0.04,2
9.5,11348.41867984458,2.169082577002999,1.4122375784235308,0.08,0.07142857142857142,2.0,0.04,2
9.75,11348.37531187905,2.173716925086796,1.4509711958700129,0.08,0.07142857142857142,2.0,0.04,2
10.0,11348.331851421884,2.178361008590967,1.489787569532277,0.08,0.07142857142857142,2.0,0.04,2
10.25,11348.2882982795,2.1830148472510618,1.5286868732571157,0.08,0.07142857142857142,2.0,0.04,2
10.5,11348.244652257925,2.1876784608395408,1.5676692812437418,0.08,0.07142857142857142,2.0,0.04,2
10.75,11348.200913162798,2.1923518691658295,1.6067349680444478,0.08,0.07142857142857142,2.0,0.04,2
11.0,11348.157080799367,2.1970350920763746,1.6458841085652662,0.08,0.07142857142857142,2.0,0.04,2
11.25,11348.113154972487,2.2017281494546994,1.6851168780666301,0.08,0.07142857142857142,2.0,0.04,2
11.5,11348.069135486623,2.2064310612214593,1.7244334521640354,0.08,0.07142857142857142,2.0,0.04,2
11.75,11348.025022145845,2.211143847334497,1.7638340068287044,0.08,0.07142857142857142,2.0,0.04,2
12.0,11347.980814753832,2.2158665277888985,1.803318718388249,0.08,0.07142857142857142,2.0,0.04,2
12.25,11347.936513113864,2.2205991226170476,1.8428877635273366,0.08,0.07142857142857142,2.0,0.04,2
12.5,11347.89211702883,2.2253416518886833,1.8825413192883553,0.08,0.07142857142857142,2.0,0.04,2
12.75,11347.847626301223,2.230094135710953,1.922279563072082,0.08,0.07142857142857142,2.0,0.04,2
13.0,11347.803040733139,2.23485659422847,1.962102672638349,0.08,0.07142857142857142,2.0,0.04,2
13.25,11347.758360126276,2.2396290476233682,2.0020108261067144,0.08,0.07142857142857142,2.0,0.04,2
13.5,11347.713584281933,2.244411516115357,2.042004201957132,0.08,0.07142857142857142,2.0,0.04,2
13.75,11347.668713001014,2.2492040199617787,2.0820829790306203,0.08,0.07142857142857142,2.0,0.04,2
14.0,11347.623746084018,2.2540065794576627,2.122247336529938,0.08,0.07142857142857142,2.0,0.04,2
14.25,11347.57868333105,2.2588192149357815,2.1624974540202535,0.08,0.07142857142857142,2.0,0.04,2
